"V1","V2","V3","V4","V5"
"1",0,7.31455,5.79208,0.0889600000000002,1.11562
"2",0,-4.24041,-3.32448,-1.57925,-4.33839
"3",0,-2.78887,2.25831,-3.70215,-3.36188
"4",0,0.16001,6.14859,3.41054,6.91033
"5",0,2.38346,-1.19224,5.98244,2.36878
"6",0,8.75257,8.03971,-1.33564,2.84696
"7",0,-6.90707,-3.09789,-5.69684,1.23305
"8",0,3.69627,-0.14668,1.52437,2.24674
"9",0,2.90572,12.46587,-1.68084,4.09848
"10",0,5.85817,6.86769,-0.13891,12.46092
"11",0,-8.02581,-6.61346,-2.21486,-7.67789
"12",0,1.90723,-0.91904,7.54278,2.47438
"13",0,1.22496,-2.53683,-1.96729,-0.59932
"14",0,5.77171,1.82038,5.33732,7.24165
"15",0,5.20175,7.24345,5.8941,6.91198
"16",0,0.89467,-3.23463,4.9831,2.21855
"17",0,-1.29425,-2.42144,0.78404,-1.09466
"18",0,-2.89534,-0.52311,-2.80999,3.6306
"19",0,0.45733,7.64581,-2.7128,2.13109
"20",0,-3.21809,-0.72212,-2.30133,1.7535
"21",0,4.02538,7.05799,9.77662,12.54617
"22",0,-0.36058,4.9746,-0.7749,-2.42002
"23",0,3.05057,8.35999,0.73938,2.19563
"24",0,-4.96057,-7.32335,-3.51607,-2.08169
"25",0,-2.01572,2.12008,2.319,-3.66527
"26",0,-2.01707,2.88538,-10.21489,-6.44882
"27",0,6.18782,4.19544,3.45983,11.00505
"28",0,-6.42731,-6.85277,3.41149,-4.13768
"29",0,1.78272,-0.42025,-4.48216,-4.74821
"30",0,5.04928,2.9184,5.83059,3.60094
"31",0,4.44583,-4.56365,1.84038,-1.69242
"32",0,-8.637,-2.60455,-9.17626,-7.2972
"33",0,-1.41196,-6.84197,0.53508,0.6731
"34",0,-4.68063,2.2469,1.91016,4.78308
"35",0,-3.03261,-1.33723,1.08674,6.61948
"36",0,-0.26048,-8.38095,0.5699,1.76745
"37",0,9.92116,9.75982,4.80671,3.61809
"38",0,-7.30736,0.10368,-4.52195,-1.87911
"39",0,2.52791,1.08886,1.10818,-3.76531
"40",0,0.15864,-5.93573,0.87157,1.75189
"41",0,0.47374,8.82155,3.88774,1.75024
"42",0,-8.27901,-1.05357,1.62517,-2.32356
"43",0,3.71838,2.57371,2.94452,6.08079
"44",0,-2.54825,2.24866,6.41251,6.92216
"45",0,1.64881,4.63224,-0.46831,2.95497
"46",0,7.32689,1.79191,6.76521,3.17664
"47",0,-0.966939999999999,4.92379,7.62593,5.29787
"48",0,-0.33141,2.13473,-7.02907,0.35623
"49",0,-1.49286,5.81986,2.24849,-1.59366
"50",0,-7.85397,-9.66042,-1.35767,-6.11585
"51",0,0.95678,1.28323,1.83959,-0.51468
"52",0,-4.00328,0.564550000000001,-6.35525,-3.09295
"53",0,-4.59309,-1.04618,-2.77791,-4.78634
"54",0,-9.10248,-5.2191,-8.70326,-9.11133
"55",0,-9.71633,-8.87068,-3.94585,-4.91425
"56",0,6.9174,6.98707,5.31311,-2.46551
"57",0,-2.82325,2.98171,2.51407,5.65201
"58",0,2.96332,-0.27036,3.23633,-4.63336
"59",0,2.74345,0.731809999999999,4.08647,6.55571
"60",0,-9.3711,-2.66944,-4.88693,-10.56648
"61",0,-2.76351,1.98313,-1.13143,0.53637
"62",0,2.93648,-1.82904,-3.46869,2.29249
"63",0,-1.43132,-2.08057,4.75471,-1.45056
"64",0,-1.88443,3.48894,-4.34759,-1.64113
"65",0,0.13474,5.86541,4.21558,-3.84024
"66",0,0.35197,-4.84527,-8.17568,-3.0401
"67",0,-4.8277,-2.20999,1.3364,1.59893
"68",0,-1.03327,3.44984,0.21856,0.95138
"69",0,1.13154,4.04415,-1.19128,-4.57599
"70",0,-0.76362,-0.83777,0.25992,-2.86584
"71",0,-3.01744,-8.38297,-8.52783,-1.81209
"72",0,2.80555,7.80095,6.88491,0.80396
"73",0,-9.50479,-4.24104,-3.332,-3.2959
"74",0,-9.53602,2.0477,-1.48367,1.51174
"75",0,9.01653,4.01647,0.9646,0.60471
"76",0,2.90856,-0.15774,4.64171,-0.16215
"77",0,2.70678,6.15063,4.23751,-1.89858
"78",0,4.69192,0.53106,-2.60972,4.25932
"79",0,7.13938,3.41684,-1.51864,1.62891
"80",0,0.19719,1.80828,-0.61971,4.35326
"81",0,8.03842,6.81931,6.44287,-1.44475
"82",0,-1.59625,2.59552,0.1831,1.74654
"83",0,4.43916,1.76299,0.64722,0.54632
"84",0,1.75553,3.12139,1.79449,2.68218
"85",0,2.74694,-5.7829,-1.83511,-4.96563
"86",0,-9.86737,-5.37014,-2.45649,-7.70616
"87",0,-2.18079,2.98581,8.23336,0.626409999999999
"88",0,-0.16871,-0.85069,-1.66349,-3.90806
"89",0,3.31932,8.80746,4.67378,3.16737
"90",0,-6.56234,-5.95828,-5.85144,-3.59303
"91",0,-3.78604,-2.0191,1.88355,-1.91282
"92",0,1.60465,-1.35128,1.04913,0.9053
"93",0,-1.41947,-1.12177,4.09866,-2.49963
"94",0,5.72917,8.95374,7.37605,5.25647
"95",0,1.42741,-3.71763,2.07724,-7.7903
"96",0,3.8511,0.07174,-3.77075,2.6965
"97",0,-0.10392,-2.44164,-4.59813,2.27644
"98",0,-1.28699,4.54478,-1.8819,3.6641
"99",0,-4.14359,-2.18783,-0.84941,-1.2227
"100",0,-0.0889,-2.54268,2.21985,1.20298
"101",0,14.76918,-0.14468,7.7285,5.52853
"102",0,-2.1325,-7.52343,-3.88255,-5.26648
"103",0,-3.41573,-6.90775,-6.26679,-3.37253
"104",0,-1.2684,2.42937,5.36287,-0.0661299999999998
"105",0,3.35144,-1.68853,-1.45479,-4.7414
"106",0,-3.49765,-7.25435,-3.86793,7.08871
"107",0,6.13175,6.21874,5.35111,6.68423
"108",0,-11.36509,1.55632,-0.54249,-6.69256
"109",0,4.3877,7.0151,3.43425,8.76014
"110",0,6.09892,-1.7691,3.24588,-0.93571
"111",0,-7.68184,-6.75515,-6.26212,-5.06844
"112",0,1.5742,-3.75729,7.24178,-4.56951
"113",0,1.30525,5.59628,-4.25772,-1.4456
"114",0,-7.86181,-5.94722,-0.98375,-9.91135
"115",0,-1.4363,-1.75204,-1.16921,0.5196
"116",0,-0.0943200000000002,-0.57326,-3.57417,0.45622
"117",0,1.23377,8.9499,3.6774,1.15282
"118",0,-7.6433,1.43008,9.37407,2.37685
"119",0,-2.1827,6.49948,-2.01665,-5.22337
"120",0,-4.23962,-1.05449,-0.6558,-2.56042
