"V1","V2","V3","V4","V5"
"1",0,-0.53762,-4.74564,4.984,2.55169
"2",0,-0.77504,-2.04227,-3.67547,-6.64602
"3",0,-9.46817,-4.83265,0.0325899999999999,-3.35592
"4",0,-0.32588,-4.94207,-5.15899,-3.37614
"5",0,0.71606,-4.94163,-6.1203,-3.85386
"6",0,-3.47851,-2.62578,0.28523,3.53721
"7",0,1.08647,-5.06797,-4.12713,-0.67035
"8",0,2.88868,2.97021,0.72175,2.92209
"9",0,-2.18045,-3.05229,-3.88789,3.23394
"10",0,-5.54047,-2.83244,-5.46183,-4.65776
"11",0,4.03507,-2.43747,-1.84495,3.44297
"12",0,-0.22826,3.01432,-1.17797,5.63426
"13",0,-5.4842,-3.95805,-6.70922,-2.32647
"14",0,4.37649,7.39761,-6.68329,-1.40412
"15",0,-6.35869,-6.28801,-5.27291,-13.18214
"16",0,2.45479,-0.92809,2.02899,3.95015
"17",0,1.11729,4.95077,8.71555,2.20077
"18",0,-4.24078,-0.57226,-1.18387,1.64104
"19",0,11.11414,5.8845,7.00056,2.35574
"20",0,-4.42797,0.70529,-3.55924,-1.69725
"21",0,-0.98581,1.319,1.68406,-2.98695
"22",0,-7.19762,-1.79584,-5.89552,-11.71352
"23",0,0.20079,-0.73349,3.35099,0.54312
"24",0,9.91349,5.40246,0.22703,5.76798
"25",0,0.0915599999999999,3.1409,-4.76942,3.65032
"26",0,3.8026,9.26205,6.85136,6.17676
"27",0,1.17858,-0.43539,0.0719499999999997,-4.74655
"28",0,-0.68218,-2.07649,-0.41572,2.5688
"29",0,-4.89578,-2.62116,-3.27527,-5.53908
"30",0,1.54302,1.04765,3.75568,2.28245
"31",0,0.61848,1.26902,-1.19027,-0.2305
"32",0,-1.60809,0.99274,0.78905,-3.10716
"33",0,-1.18267,-2.60428,2.22646,4.9098
"34",0,1.27543,0.80775,3.89886,0.12899
"35",0,2.09058,3.38748,4.10663,1.14294
"36",0,4.94727,3.37919,0.0814699999999999,2.41456
"37",0,1.16306,2.36002,-0.15877,-3.20667
"38",0,3.83419,7.90106,6.70194,10.1477
"39",0,1.70951,2.58851,2.14294,-1.70922
"40",0,-1.05705,3.44028,-7.29469,-3.38766
"41",0,-3.75407,2.02772,-2.06252,0.22632
"42",0,4.80247,7.0521,3.06231,0.00695999999999986
"43",0,1.55241,1.16279,3.75583,8.04003
"44",0,0.25981,3.27741,-2.43343,3.03695
"45",0,1.97059,-5.29789,-0.08433,-0.71981
"46",0,-0.70699,-2.91238,0.09114,-7.03864
"47",0,-3.35085,-6.39363,-4.52179,-7.33245
"48",0,-2.9322,2.23326,-1.69497,-2.68239
"49",0,5.23809,0.51544,4.47749,7.56938
"50",0,0.24021,6.05926,-0.44698,0.84383
"51",0,6.84545,7.33205,5.0005,5.21488
"52",0,1.16784,3.0132,4.27847,0.29477
"53",0,-2.48234,-5.95104,-4.03077,0.14531
"54",0,7.59927,0.67635,3.87354,-2.40239
"55",0,-5.8782,4.68312,2.71048,0.66286
"56",0,5.63521,7.77296,3.94882,4.17197
"57",0,-7.94255,-0.69194,1.50333,1.13111
"58",0,3.97695,1.68243,0.14928,2.02002
"59",0,-5.10824,-0.96369,-1.39699,-5.44972
"60",0,-4.38904,-5.08127,-4.52218,0.87552
"61",0,-2.3727,3.00954,-1.21845,-2.65086
"62",0,-1.91876,-7.57325,0.69525,-0.19278
"63",0,0.93963,0.73117,1.47497,-4.79588
"64",0,-3.9765,1.85552,0.9368,-3.9065
"65",0,1.30472,5.37984,4.56396,0.65907
"66",0,-0.23,-3.09521,-7.91644,-4.17273
"67",0,-0.53666,-4.07271,-1.86586,3.10158
"68",0,1.7495,-2.12441,-4.45522,-1.86409
"69",0,-7.35078,-4.50348,0.54621,-5.59007
"70",0,1.66953,1.58853,-1.05664,-3.03429
"71",0,-3.45333,3.11728,2.83753,0.8147
"72",0,0.9011,1.25241,1.7506,3.55958
"73",0,-0.39834,-3.479,-0.72261,-4.85788
"74",0,-3.81343,1.65875,-3.97929,-0.80202
"75",0,-2.72651,1.44084,-2.08854,-0.90273
"76",0,3.77541,2.63264,3.44327,1.64624
"77",0,5.66417,8.74006,-1.73497,6.31234
"78",0,8.87489,8.35124,-3.1122,2.38371
