"V1","V2","V3","V4","V5"
"1",0,0.9183,3.73478,-4.92951,-1.19321
"2",0,1.70939,4.48846,3.83213,9.99395
"3",0,-2.56378,-1.20523,-5.04534,5.20797
"4",0,-1.07298,-7.70401,-1.5182,-7.09346
"5",0,-7.24882,1.12239,-5.6486,-3.39467
"6",0,0.94422,8.24887,5.29286,6.28811
"7",0,6.80386,2.82889,3.9382,-0.0824000000000003
"8",0,2.76373,-0.09737,1.65166,2.02346
"9",0,1.23117,-0.66878,-3.30568,-1.01482
"10",0,-8.76845,-2.03015,-6.49612,-5.1805
"11",0,0.61562,3.17216,0.62328,-2.03442
"12",0,1.71112,-2.00659,-0.80084,-3.47858
"13",0,-9.90054,-2.06333,-1.72457,-5.37742
"14",0,-2.58408,0.39583,2.21615,7.23226
"15",0,-0.20779,0.15302,2.17333,3.22096
"16",0,0.15142,-1.8046,2.49182,-3.0156
"17",0,0.2506,1.06915,-6.22545,-5.02381
"18",0,5.55158,5.61348,4.85694,4.14748
"19",0,-1.6528,1.66782,-1.41783,-4.76912
"20",0,-1.95508,-4.53166,-0.67757,-4.61589
"21",0,0.83455,0.97359,5.80167,-4.51891
"22",0,5.84333,4.67311,4.07543,1.62303
"23",0,-1.03607,-0.80702,0.54874,0.47397
"24",0,-5.95263,-4.36832,-4.41563,-1.68765
"25",0,-1.36844,0.92184,-0.28801,-5.54313
"26",0,-6.94752,-6.33627,-2.6988,-5.54776
"27",0,1.88083,4.57851,0.71236,3.0976
"28",0,8.96027,7.87343,3.21153,7.67135
"29",0,-6.69732,-2.52081,-0.21819,-0.81793
"30",0,5.4176,1.12992,1.55031,4.02477
"31",0,-0.92416,-2.28379,-1.75058,-6.05016
"32",0,-0.2264,0.69152,-0.65553,-0.78306
"33",0,1.23598,7.60452,6.68542,2.11314
"34",0,-2.426,-5.36636,-4.70807,-3.75421
"35",0,2.4731,-4.08242,-1.36783,4.78811
"36",0,-3.06273,-0.1561,-1.19737,-1.38241
"37",0,0.65893,-3.86319,-2.61416,0.01097
"38",0,9.24128,0.80774,9.26172,4.40913
"39",0,-3.13955,-5.08045,-1.10577,-1.03048
"40",0,0.35029,1.27909,5.01698,0.94789
"41",0,-5.01784,0.27675,6.66679,4.52986
"42",0,1.47985,-4.92603,-1.16615,-3.14813
"43",0,-4.81736,0.27617,-3.31254,-1.3371
"44",0,1.29105,4.66499,0.1876,-4.18766
"45",0,0.79234,-1.40829,-0.52361,0.11481
"46",0,1.08845,-2.95281,2.12617,3.20446
"47",0,5.28608,2.07478,-3.43243,4.18772
"48",0,4.86491,1.74898,2.77788,-0.79511
"49",0,3.3156,-1.54972,-3.83348,0.15782
"50",0,3.36784,5.50727,0.80862,0.59268
"51",0,-2.67595,5.28045,1.72679,-4.55046
"52",0,4.23571,-0.37857,-0.32191,-3.47898
"53",0,4.09224,6.65893,3.9944,12.01554
"54",0,-4.98142,-7.50233,-0.66454,-1.71974
"55",0,2.18468,4.34565,4.44258,-3.27461
"56",0,4.19146,2.74652,7.7719,1.63667
"57",0,4.36938,-2.90035,-3.5239,-0.34453
"58",0,4.75126,6.63994,0.17958,0.69306
"59",0,-1.16722,1.55261,3.02266,4.06443
"60",0,2.07714,1.53663,3.46502,5.75502
"61",0,0.71523,0.17885,-5.90964,-0.72344
"62",0,-11.06973,-3.22054,1.05052,-3.45452
"63",0,-2.933,2.97512,6.50574,1.78892
"64",0,5.28944,-3.23644,4.97996,-0.5295
"65",0,2.23095,-2.66223,0.7213,-3.57732
