"V1","V2","V3","V4","V5"
"1",0,-0.18251,0.31733,-2.2461,-0.21887
"2",0,-2.51963,0.83003,-5.31959,0.05454
"3",0,2.10712,-3.65715,-6.4903,-1.63521
"4",0,8.29234,12.37475,8.14466,-2.63438
"5",0,-6.17113,-3.78,-4.93329,-5.30736
"6",0,-2.43588,-4.92398,-2.34036,-4.04345
"7",0,-2.60638,-0.06425,1.17452,-3.07448
"8",0,-4.7157,-2.22467,-1.62632,-3.97089
"9",0,-3.23485,3.78464,0.72779,1.74609
"10",0,1.77454,1.75364,3.9757,2.94044
"11",0,7.76454,-2.30059,-1.52747,0.0955600000000001
"12",0,-3.91181,-2.95406,-2.64772,-1.74051
"13",0,-0.89774,-0.7505,-0.80636,3.53386
"14",0,-5.25739,-5.10927,-6.65286,-1.95413
"15",0,-5.37611,-3.41713,-6.5725,-5.23214
"16",0,-2.86112,-4.35758,-9.58199,-7.39964
"17",0,1.98964,-3.00486,-1.82646,-1.63973
"18",0,0.07112,-0.18492,1.17681,-0.45104
"19",0,-2.73106,0.6428,-4.1776,-1.76893
"20",0,-0.92157,3.43161,-3.04196,-3.85823
"21",0,11.51087,9.00191,8.99412,2.6267
"22",0,4.61522,0.39681,-2.30138,-5.43425
"23",0,0.61121,2.12931,1.84287,1.78933
"24",0,-0.56646,-2.81566,0.09865,-0.47187
"25",0,-7.27152,-5.66211,-0.20966,-4.6033
"26",0,5.24415,4.21015,-1.8344,-2.35549
"27",0,-3.66293,-1.0321,-5.5478,-1.87986
"28",0,0.17724,-3.42521,-0.455,2.22159
"29",0,-1.33617,-0.17799,-1.50305,-1.95874
"30",0,-1.95809,-4.11105,3.31471,2.30722
"31",0,4.18056,-2.50972,4.86467,-4.34052
"32",0,-3.92525,-2.13567,-11.8729,-6.34932
"33",0,1.90131,1.25624,-2.30417,-2.36103
"34",0,-6.19792,-9.76852,-7.60156,-9.80757
"35",0,-1.99953,-3.32008,0.73235,-6.87479
"36",0,0.27066,-5.81845,5.20948,0.07942
"37",0,-0.95341,1.03665,-4.23717,-0.55563
"38",0,-1.80513,-0.3267,1.10134,5.04392
"39",0,-5.47881,-9.15873,-5.70434,-5.59033
"40",0,1.23687,-2.42573,5.8933,-1.85007
"41",0,-4.21362,-5.26547,-1.32985,-5.19432
"42",0,-3.39615,-0.27148,-3.26163,-4.13048
"43",0,-4.44859,-5.18496,1.31995,1.04651
"44",0,4.8947,-5.16653,0.1484,-4.70035
"45",0,-7.8936,0.50767,-0.11563,-1.7316
"46",0,-0.3662,-0.29704,-0.16862,-2.9215
"47",0,7.83653,7.77287,5.81747,11.52554
"48",0,-0.48095,-6.60136,-1.02731,-6.32736
"49",0,-10.74461,-5.06384,-2.24062,-13.29442
"50",0,4.28199,6.18262,7.26665,7.47933
"51",0,-0.18357,-2.82175,0.3597,-4.2172
"52",0,-0.34465,-5.97962,-1.5942,-3.1418
"53",0,3.15806,7.35302,10.08163,5.27297
"54",0,-3.27346,-6.99264,3.82379,2.07577
"55",0,-3.40558,-2.44952,-3.72383,-7.37784
"56",0,-0.94693,-1.24966,-2.27469,-0.89753
"57",0,-1.15829,-3.61161,-6.55752,-10.1049
"58",0,-7.01649,-0.0608399999999998,-2.9222,2.63403
"59",0,4.10324,2.12473,3.38032,10.22041
"60",0,-1.82214,-1.05733,0.80981,-0.49417
"61",0,3.76934,0.17052,7.61501,-2.09493
"62",0,1.28327,4.23658,7.05456,7.50686
"63",0,3.72243,1.60695,0.15177,0.77935
"64",0,-5.1144,0.89995,-5.52157,-2.02575
"65",0,-4.51907,-5.18915,-2.39144,-0.85277
"66",0,10.25599,10.00058,2.54645,9.09218
"67",0,0.89314,-2.07795,1.25482,-3.11698
"68",0,8.02518,3.433,11.96188,8.2699
"69",0,0.5376,-4.03246,-8.8069,-0.40573
"70",0,-1.31101,-2.86151,-1.13316,-0.4352
"71",0,-2.35358,0.74051,-1.40259,2.58987
"72",0,-3.82891,-2.75271,-4.72998,-1.75498
"73",0,-0.0943100000000001,-3.70001,-6.24864,-3.10729
"74",0,8.88071,5.47607,7.37671,8.46833
"75",0,3.81624,-1.62343,1.9453,1.55523
"76",0,4.7674,9.57288,-0.6879,5.22846
"77",0,4.9132,1.22938,3.79059,3.01695
"78",0,-3.56923,-0.30658,-1.97448,3.37209
"79",0,1.23587,0.42203,0.61211,0.28112
"80",0,-1.68681,-0.4044,0.0068,-2.10094
"81",0,-7.4911,0.7901,-1.78759,-6.35861
"82",0,-2.37322,-2.21792,2.56071,3.36178
"83",0,-10.10645,-8.77183,-7.98149,-9.17309
"84",0,0.54454,0.17567,5.39891,-0.94261
"85",0,10.61781,4.73038,7.8148,10.71768
"86",0,-5.81138,-8.0965,-5.15426,-2.49864
"87",0,3.54324,5.74269,-0.08362,5.61627
"88",0,-4.45755,-4.61712,-0.67645,-5.55634
"89",0,-0.51403,-0.0929,8.17897,0.78544
"90",0,4.67244,-1.19785,3.85927,1.44027
"91",0,6.71729,3.9932,6.95343,0.9679
"92",0,3.29792,8.45051,0.9213,5.40188
"93",0,3.65909,7.73818,5.65601,9.1436
"94",0,6.79209,1.61007,3.95674,1.87262
"95",0,5.3878,-1.00475,5.9003,-2.19183
"96",0,-0.45333,-1.17255,1.5348,-6.36417
