"V1","V2","V3","V4","V5"
"1",0,5.7506,1.42147,4.77875,0.0761799999999999
"2",0,-2.26568,-3.13818,-9.51218,-9.84689
"3",0,2.36064,4.92433,-0.61207,3.39951
"4",0,2.25196,-0.74324,2.14082,-2.85247
"5",0,0.29766,-1.31651,-4.27005,1.03901
"6",0,-1.134,-5.80986,1.17385,-2.90916
"7",0,-2.30854,4.20015,3.62959,6.04719
"8",0,0.94573,-0.47518,-4.31313,-6.05543
"9",0,1.75871,-4.07975,0.0433400000000002,5.27772
"10",0,2.25663,2.52873,0.68634,0.96535
"11",0,4.80448,2.21483,5.53073,1.61439
"12",0,-2.21092,-1.54727,1.61784,-4.94172
"13",0,1.43491,3.49796,4.77255,0.87976
"14",0,-3.88089,5.26959,3.59389,1.48059
"15",0,-2.52446,1.44162,0.83391,-5.25188
"16",0,3.11954,-1.05419,0.80894,1.39141
"17",0,2.31977,3.12655,3.22639,4.8306
"18",0,-0.9796,-2.88064,3.24408,-7.51873
"19",0,0.629729999999999,-1.58104,-12.43456,-7.44653
"20",0,-5.39433,-7.22001,-1.87324,-1.91654
"21",0,2.43955,3.79825,8.53526,-0.84326
"22",0,6.18228,3.2921,6.16937,-0.847109999999999
"23",0,2.34363,-0.5881,-0.27033,1.93793
"24",0,-1.83579,1.28314,0.85585,-6.01635
"25",0,-1.94177,0.54825,-2.72987,-4.85371
"26",0,-4.10522,0.10105,-5.00641,-0.41974
"27",0,0.67381,-0.78403,4.97624,0.24379
"28",0,6.42766,0.35521,2.85976,2.16892
"29",0,2.98671,6.33354,-2.16817,3.51024
"30",0,4.35391,7.63524,5.41508,5.64355
"31",0,1.95604,-2.64302,-6.34811,-5.68397
"32",0,-6.83104,-3.81186,-6.51911,-2.97533
"33",0,-4.04608,-2.71565,-7.85875,2.34102
"34",0,-0.61778,4.29682,3.06666,-2.81263
"35",0,-0.15329,-0.45287,1.72527,7.71129
"36",0,-0.57792,3.36234,1.86891,0.28521
"37",0,-2.85593,-4.36561,-1.44154,-2.46361
"38",0,6.57395,1.48112,6.19901,4.35977
"39",0,-2.66495,-1.25809,-6.73438,-0.46816
"40",0,4.55931,-2.98578,-1.1654,-2.70745
"41",0,-0.22371,-1.60539,0.6548,-9.51122
"42",0,4.95447,-1.43147,-1.0068,-1.46065
"43",0,-6.09391,-4.65248,-1.60095,2.10396
"44",0,-1.2955,-3.96629,-9.62452,-2.48224
"45",0,3.85252,2.9225,2.66508,2.48023
"46",0,-2.23222,-3.91603,-3.67423,-3.01276
"47",0,1.83783,3.97248,-5.49157,-3.95966
"48",0,-0.84894,-2.88365,-1.06225,-7.08289
"49",0,-2.57015,5.39859,6.02843,2.00026
"50",0,3.03494,0.20284,2.4626,-2.11799
"51",0,1.5555,-2.63422,2.06704,0.7924
"52",0,-1.36959,3.09295,-2.00902,1.65954
"53",0,-5.23256,4.45976,2.38463,3.27624
"54",0,-3.06585,-4.14329,-4.91288,-0.65941
"55",0,-0.40713,-6.96616,2.29815,-6.931
"56",0,-5.59384,-2.85627,-9.50227,-2.64376
"57",0,-4.79633,-4.19156,-5.28891,-2.82653
"58",0,5.173,1.67528,6.77892,1.10218
"59",0,-5.68288,-1.55637,-1.15568,1.16454
"60",0,4.301,1.34667,4.92676,-0.32395
"61",0,-7.40103,4.13782,-0.33435,3.73851
"62",0,-6.90774,-6.9046,-6.58184,-5.19952
"63",0,-2.73119,4.83499,-2.98019,-1.24695
"64",0,4.21011,3.05428,-2.22967,-0.12836
"65",0,1.63428,2.08452,0.1403,6.32165
"66",0,1.19188,-0.12428,-2.99406,0.45966
"67",0,4.71192,-1.9436,2.35275,3.30638
"68",0,2.12797,1.03418,-0.88517,-5.3137
"69",0,-0.28646,0.37872,-1.76043,-4.09124
"70",0,0.49992,6.53699,-5.27898,0.58917
"71",0,-0.58047,1.33203,-3.13924,4.46604
"72",0,5.34939,-0.33229,-0.56939,1.14047
"73",0,3.77214,8.2369,-2.10872,-2.20947
"74",0,-2.23103,1.19312,7.29218,7.65974
"75",0,-4.47134,-5.56838,-5.72464,-3.51829
"76",0,2.43368,5.53416,0.55917,1.3952
"77",0,1.10452,8.22165,10.52835,1.36116
"78",0,0.2608,1.34612,5.50479,-1.76455
"79",0,0.4774,-1.14066,-0.49292,-0.59119
"80",0,-1.04712,-0.51576,-1.99013,-1.95647
"81",0,-5.11434,-5.77204,-6.64847,1.38704
"82",0,0.6032,7.60149,8.10437,-3.68696
"83",0,5.66447,-0.17277,-0.02791,4.37227
"84",0,0.61213,-0.72302,3.24283,-5.90162
"85",0,7.00111,1.18112,7.20894,1.1717
"86",0,-2.92792,-2.9575,-0.99723,-2.32815
