NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
2,4,2
NA,NA,NA
2,3,1
3,4,4
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
2,4,2
2,3,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,4,2
NA,NA,NA
2,3,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
2,3,1
NA,NA,NA
3,5,5
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,5,5
3,4,2
NA,NA,NA
NA,NA,NA
NA,NA,NA
2,3,1
3,5,5
3,4,4
3,5,6
3,4,4
2,5,3
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,5,5
NA,NA,NA
NA,NA,NA
4,5,5
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,5,5
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,4,4
NA,NA,NA
2,3,1
NA,NA,NA
NA,NA,NA
3,5,5
2,4,2
NA,NA,NA
2,5,3
NA,NA,NA
NA,NA,NA
2,3,1
2,3,1
2,3,1
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
2,3,1
NA,NA,NA
2,5,3
3,5,3
2,4,2
NA,NA,NA
NA,NA,NA
3,4,4
NA,NA,NA
2,4,6
NA,NA,NA
