"V1","V2","V3","V4","V5"
"1",0,0.71797,5.66717,-0.46543,-3.53108
"2",0,0.81038,0.17022,-1.07755,4.77151
"3",0,7.03659,-5.80851,-0.99962,3.93406
"4",0,-6.2741,-6.18779,0.14407,-1.86449
"5",0,-15.88878,-5.75211,-6.89413,-3.05948
"6",0,-2.07398,-2.38703,-1.0837,-3.33457
"7",0,3.31337,-3.42081,-2.42064,0.16202
"8",0,0.54257,0.74848,-0.95844,3.86908
"9",0,4.59867,6.52289,6.20626,6.18464
"10",0,-0.32925,2.06396,-8.1835,-3.23767
"11",0,-12.70737,-7.76583,-9.22304,-8.92952
"12",0,-4.59776,-3.46635,-1.96615,-9.65961
"13",0,2.06002,6.15157,5.75973,3.4962
"14",0,3.91312,6.13147,2.43925,2.80618
"15",0,-4.84815,-5.01035,0.11151,-3.16754
"16",0,4.78292,3.56272,4.30159,-1.52283
"17",0,1.80487,-8.5138,-2.66281,-3.61336
"18",0,-4.193,-4.21091,-3.61923,-0.70086
"19",0,-0.50078,-2.59391,-2.58592,1.38428
"20",0,-3.51649,-4.25316,-7.52101,-0.42928
"21",0,-1.41437,-4.05333,-0.52162,-1.21582
"22",0,5.16563,8.34631,8.19823,7.7156
"23",0,-2.08549,0.38033,-7.41263,0.18314
"24",0,-1.55543,2.03016,5.01055,-0.2609
"25",0,4.21855,2.2458,0.19015,8.96464
"26",0,0.43114,1.47954,-0.12627,0.96071
"27",0,5.03527,-1.96653,-0.24374,-4.11013
"28",0,-2.55042,0.85151,-2.39133,-5.74218
"29",0,7.13258,7.17192,0.34565,1.72827
"30",0,-1.8113,-6.81091,-5.59696,-0.22087
"31",0,-7.45623,-9.16037,-7.41774,-11.43136
"32",0,-0.83873,8.21273,0.90071,4.6794
"33",0,-4.67402,-8.66271,-4.40466,-1.21392
"34",0,3.30367,-0.0706700000000002,4.05312,2.49764
"35",0,6.60453,2.42331,1.2827,5.77271
"36",0,3.32249,4.17495,13.25523,10.28102
"37",0,11.08075,2.24329,8.02973,8.29754
"38",0,-7.1594,1.04565,-1.58723,-2.02952
"39",0,-0.0908099999999998,4.62161,1.64681,-0.33964
