"V1","V2","V3","V4","V5"
"1",0,2.32121,-0.30263,-3.09061,-0.13593
"2",0,6.0301,8.33021,12.99593,8.26603
"3",0,-0.59897,6.46593,1.24678,2.02638
"4",0,0.63356,-1.63506,-1.39978,-2.54929
"5",0,-1.96236,-6.21659,-6.79754,-6.37401
"6",0,-0.41731,-1.41337,-0.06199,-4.73907
"7",0,-5.17021,0.85508,7.28408,1.25414
"8",0,5.74151,2.27181,-4.9964,-3.22441
"9",0,5.27237,-2.3545,6.43315,2.54131
"10",0,5.48794,6.11603,3.195,-6.41813
"11",0,2.18697,5.92267,8.33264,7.74836
"12",0,3.8959,1.9484,-1.99042,2.8434
"13",0,4.53648,-0.57808,2.39104,9.95208
"14",0,-4.06785,-6.20676,-7.8909,0.05863
"15",0,2.81591,-1.31384,-2.77147,-5.17386
"16",0,6.89883,4.33079,-1.73989,1.41692
"17",0,-1.57387,-3.8718,-4.6943,-4.98745
"18",0,-4.85993,-3.77594,5.04503,-1.68254
"19",0,2.82357,4.11148,1.44639,-1.97842
"20",0,-6.35998,-4.62387,-4.53917,-0.10701
"21",0,2.05007,3.21197,-0.07561,2.63125
"22",0,2.7374,3.57984,1.18036,-1.40149
"23",0,2.51065,3.65716,6.51719,1.00095
"24",0,-4.50014,-1.38799,-2.03617,-2.25186
"25",0,3.08103,-2.25934,2.48625,-5.71088
"26",0,-1.79063,0.38672,4.51966,-1.5132
"27",0,-10.32308,-6.25059,-8.34632,0.50796
"28",0,-4.90511,2.85441,-2.7913,2.12294
"29",0,1.21689,-1.38934,0.12979,-2.40283
"30",0,1.85182,2.16435,-3.16315,-0.96483
"31",0,-1.8444,2.37119,0.63202,0.07298
"32",0,-2.15322,0.10613,-1.07361,3.19238
"33",0,-5.62695,-2.76103,-1.76129,2.75882
"34",0,-4.70104,-2.10023,-0.46399,-3.94009
"35",0,-8.76356,0.60053,-5.48544,0.36053
"36",0,1.03283,-4.03523,3.45011,-2.03021
"37",0,5.99401,-1.55602,1.35206,-0.20153
"38",0,2.21703,1.7303,0.31331,1.74885
"39",0,-0.0647100000000003,2.71366,-2.33427,-2.58192
"40",0,-1.22161,4.12144,-1.07719,-1.30758
"41",0,-1.82287,4.48566,-3.91119,1.90375
"42",0,-1.15632,4.13785,-2.27951,0.4228
"43",0,3.1571,3.54831,-4.37786,6.49988
"44",0,-1.81151,5.42137,-1.58401,-0.26987
"45",0,9.71737,5.413,7.04036,2.84629
"46",0,1.25115,-1.6031,-1.16038,-2.08418
"47",0,0.77674,2.78773,3.29383,-0.74343
"48",0,-0.29004,-3.70136,-6.13677,0.1412
"49",0,-3.73134,-7.20623,-1.64498,-0.2415
"50",0,3.60898,1.03987,1.16762,0.90673
"51",0,-0.45357,-0.15923,-0.58474,-0.75523
"52",0,1.82462,-1.34352,-2.374,-5.76519
"53",0,-2.74238,-1.44442,2.2778,-0.81457
"54",0,-2.40438,6.32208,-0.19146,-3.85611
"55",0,2.07369,-2.96951,4.1346,2.51263
"56",0,-3.91595,-4.21759,-4.02124,-6.78428
"57",0,7.47945,6.98573,2.77132,2.25612
"58",0,1.95529,0.53339,-0.56122,5.39065
"59",0,8.26208,2.99078,10.64599,2.76389
"60",0,-4.51825,3.91902,7.88009,2.60733
"61",0,-1.63028,-2.33263,-4.91953,-1.76935
"62",0,8.26872,2.7945,3.81143,-2.28899
"63",0,-2.94953,-3.73766,-2.23682,5.43015
"64",0,2.95814,4.72602,-0.58762,7.94175
"65",0,1.14118,0.56915,-4.02875,3.01622
"66",0,-1.1417,5.29656,2.7982,4.5346
"67",0,-9.97351,-5.90474,-2.89606,-3.15038
"68",0,0.0763400000000001,-0.54003,-3.61781,-6.42612
"69",0,-5.39276,-2.88318,-2.43284,0.85466
"70",0,-9.6953,-7.65016,-7.88088,-5.66848
"71",0,-7.03289,-4.30667,-3.98916,-4.69626
"72",0,0.8454,5.85649,5.88778,2.78279
"73",0,8.48471,9.72989,-3.73969,3.12594
"74",0,-7.0578,-3.3829,-9.38644,-4.30082
"75",0,-5.33589,0.90795,2.17191,-1.66358
"76",0,0.66739,1.69508,-2.66215,-5.1789
"77",0,1.10778,-3.41395,-1.51156,-7.84452
"78",0,-5.78424,-3.02562,-8.35957,-3.93974
"79",0,-1.73234,2.13989,-0.32684,2.36182
"80",0,-1.26748,-5.02275,0.11972,5.3432
"81",0,2.89649,0.42388,-0.79376,-3.7034
"82",0,-5.41993,-3.22082,-3.33775,0.2077
"83",0,0.87888,7.63876,7.05308,-2.48853
"84",0,2.55175,-3.46093,4.25686,1.09847
"85",0,-4.69103,-4.86041,-2.60107,-7.55886
"86",0,-1.21193,2.01154,-3.00664,-0.94971
"87",0,3.0387,1.43612,-1.47238,-3.46335
"88",0,-3.79645,-4.32748,-1.57125,-6.24469
"89",0,-8.47681,2.17521,-7.35437,-1.30164
"90",0,-5.88361,0.44779,1.93037,-4.66881
"91",0,2.90174,4.12268,1.29424,0.5097
"92",0,2.89027,4.33054,-1.61698,2.30518
"93",0,-11.06404,-6.33836,1.12822,-5.40503
"94",0,-4.08657,-4.69483,-0.947569999999999,-0.57532
"95",0,-7.77745,-2.64855,-2.07324,-3.75455
"96",0,6.35853,7.08892,8.74084,0.7457
"97",0,-4.77616,0.62876,2.0745,3.54732
"98",0,-6.37135,-5.6114,-5.29814,-7.24518
"99",0,1.74043,7.58182,0.21005,5.14655
"100",0,-10.48486,-3.44457,-5.83786,-8.42783
"101",0,2.13814,-7.27211,-0.83244,1.23769
"102",0,0.76847,5.44657,1.04779,4.09549
"103",0,-8.12954,3.1657,-2.94137,-0.42527
"104",0,-5.94018,-9.39349,-0.99327,-3.61716
"105",0,-1.86515,4.93123,4.34892,0.5037
"106",0,-2.38008,8.54831,0.27545,-3.21764
"107",0,-3.66055,4.30424,-1.42078,0.21264
"108",0,7.23475,3.02496,6.25763,2.50262
"109",0,7.56267,-0.6178,-2.41157,1.95456
"110",0,-8.16121,-2.48521,-8.49656,-4.08481
"111",0,6.25737,2.52658,4.70521,7.23454
"112",0,0.88026,3.90659,7.5438,2.04352
"113",0,0.66859,2.88522,1.23935,7.3701
"114",0,3.62289,1.9149,-0.36553,-0.84509
"115",0,2.40079,6.94928,3.7107,3.79344
"116",0,2.48588,1.84915,1.30294,-3.75348
"117",0,2.11326,2.40737,-3.06543,2.16512
"118",0,-2.3425,-3.83935,2.13281,-2.24567
"119",0,1.4093,2.78223,2.79788,2.61841
"120",0,-1.42135,1.10638,-4.16847,-2.90542
