"V1","V2","V3","V4","V5"
"1",0,-0.81174,-0.49367,-6.26602,-5.09623
"2",0,1.66362,-5.00827,3.56575,-2.03694
"3",0,1.08027,1.58195,4.78768,5.54115
"4",0,5.28809,4.13056,-0.90708,-2.17544
"5",0,4.86718,-1.19151,5.16652,2.16476
"6",0,-3.98637,-2.36675,1.48005,-2.90451
"7",0,2.0692,4.44868,1.40729,8.74887
"8",0,-2.37684,-1.03708,4.16605,2.45859
"9",0,0.98768,4.2383,-3.11785,2.1075
"10",0,-3.08137,1.89391,-3.71733,-2.70648
"11",0,-4.59587,-0.44476,-5.20139,-3.83722
"12",0,5.37685,1.32902,2.59462,7.4792
"13",0,-5.24934,-4.01113,-0.1703,-0.6414
"14",0,-8.65607,1.20517,-3.61555,1.16792
"15",0,-4.68461,-6.33989,-1.88852,-4.86266
"16",0,-3.98642,-3.37453,-1.07014,-3.50481
"17",0,3.27482,9.91805,5.18224,6.32769
"18",0,4.1016,-0.44609,5.35919,0.57465
"19",0,1.08687,0.59799,-1.01542,0.36948
"20",0,0.65641,-1.53936,0.68311,-0.41624
"21",0,1.634,3.83798,3.03867,-5.68065
"22",0,-5.83447,-2.349,-3.3665,-6.96129
"23",0,1.55815,4.40905,2.11683,1.38739
"24",0,3.4979,10.45551,0.73793,11.18882
"25",0,-4.40277,-1.85153,1.16133,0.00540999999999991
"26",0,0.635400000000001,10.81615,11.56167,4.17178
"27",0,-1.81108,1.06405,3.10568,3.1847
"28",0,0.0760899999999998,4.21466,1.13627,6.66734
"29",0,-0.43706,-6.62117,-9.82583,-3.01699
"30",0,4.7419,1.97833,2.50708,9.8926
"31",0,-1.83956,4.44891,1.21904,0.68561
"32",0,-11.2813,-7.97251,-11.28257,-5.03004
"33",0,-5.38323,1.91801,2.36389,-3.19919
"34",0,-4.01865,-1.502,-1.64397,-3.76558
"35",0,-4.97451,-5.56308,-0.73882,-0.78847
"36",0,-3.10535,-6.31213,-4.0026,-7.5299
"37",0,1.83108,3.64906,-0.9812,0.46062
"38",0,4.9164,-8.42493,-4.0921,-2.7763
"39",0,10.12466,4.33705,-3.92368,1.68226
"40",0,-6.04303,1.86325,-7.23551,-0.29994
"41",0,-7.05981,-9.45563,-3.78417,-8.51362
"42",0,4.15717,3.57554,4.32181,4.04644
"43",0,0.22082,0.15781,5.53867,3.91125
