"V1","V2","V3","V4","V5"
"1",0,5.95235,-2.40045,1.8802,-3.00913
"2",0,7.95852,-0.4642,1.19781,4.391
"3",0,-8.44258,-4.44241,-7.85983,-6.25667
"4",0,-6.8091,0.84196,-2.38625,3.41653
"5",0,1.43998,8.73765,11.49168,3.81013
"6",0,0.12015,-5.45497,-4.29576,-4.52857
"7",0,2.8126,0.46554,0.20659,6.05201
"8",0,-1.05079,-3.5814,0.37562,0.23922
"9",0,-1.48488,-1.75886,6.52238,3.74944
"10",0,-6.41302,-0.31972,-1.35109,0.27891
"11",0,-1.86199,4.25833,-5.29722,-2.85595
"12",0,4.68801,-1.14732,5.58316,2.15486
"13",0,0.74201,4.9368,-4.36489,4.24107
"14",0,-1.14405,2.44139,-2.53012,1.69421
"15",0,-5.5452,-4.81823,2.90746,6.92516
"16",0,4.6994,-5.35957,-7.52786,-7.36963
"17",0,-3.54558,2.882,-0.0756199999999998,-7.83702
"18",0,-1.54021,-9.11853,-4.47677,-7.76825
"19",0,4.10286,4.86745,2.12468,4.78091
"20",0,3.30482,1.1166,-0.30252,5.99337
"21",0,-7.78282,-2.02378,-2.715,-8.97965
"22",0,-1.29108,3.24894,0.0547500000000001,1.88266
"23",0,-7.51168,0.3393,5.38973,1.51201
"24",0,0.54331,0.25607,-3.80429,-6.23232
"25",0,-5.45983,-2.2494,-6.65563,-10.62386
"26",0,-0.71418,-2.92684,-2.37212,-4.86488
"27",0,3.27465,-1.29493,-1.03955,-3.62854
"28",0,0.04358,4.5212,4.97936,0.89819
"29",0,6.80225,8.36851,4.48593,4.00332
"30",0,4.7211,7.10876,0.29201,2.76049
"31",0,-5.11247,-0.80055,-8.54748,-4.04119
"32",0,2.04097,3.09341,3.19821,6.19222
"33",0,3.66763,0.57501,4.96262,3.91025
"34",0,1.98792,6.95342,0.97436,3.25614
"35",0,5.24684,3.64628,-5.24339,0.9008
"36",0,0.36553,1.12672,4.44492,4.40126
"37",0,5.6792,1.51549,1.42485,-0.43877
"38",0,-5.44463,-4.8906,0.71795,-2.95691
"39",0,-1.19273,-3.89772,-0.0933999999999999,4.27019
"40",0,3.6191,-0.98438,-1.05186,1.54434
"41",0,-8.1747,-0.07335,-3.48822,-7.32207
"42",0,-4.70559,-3.1206,2.27631,-1.03776
"43",0,-0.49486,-2.95065,-4.09828,-0.40956
"44",0,0.3743,-1.38553,-1.35947,-3.22123
"45",0,-0.47789,-1.81862,3.05628,0.23641
"46",0,-1.64856,3.14657,-0.8207,-2.05972
"47",0,-1.51388,0.81059,0.10474,-0.85681
"48",0,-3.64906,-3.03414,-2.86204,-5.81946
"49",0,0.51757,4.92126,3.23522,1.61457
"50",0,-7.62416,-0.31446,-2.65541,-5.71837
"51",0,-2.70878,-3.37452,0.48239,3.5477
"52",0,-4.38869,-0.56298,2.42968,-4.11869
"53",0,-1.32316,-5.36505,-0.53538,-4.32575
"54",0,11.83355,6.4429,10.27894,4.04709
"55",0,2.05024,5.41104,8.12466,1.18358
"56",0,-3.89279,-1.0055,-0.30313,1.10506
"57",0,6.77791,5.78807,5.3255,3.32848
"58",0,-1.67343,-7.50752,-7.22107,-4.6285
"59",0,1.00968,3.64226,-3.43618,-3.79986
"60",0,-8.06366,-3.01435,-10.56999,-1.62227
"61",0,3.89771,2.31007,0.39967,5.30483
"62",0,3.05172,4.7657,3.98411,0.64168
"63",0,2.59008,4.5089,0.96212,4.26118
"64",0,-5.0644,-0.39701,-2.57156,-0.0903599999999996
"65",0,7.05353,5.49109,4.06026,1.25792
"66",0,2.82394,0.20222,7.295,2.20089
"67",0,-4.59328,-8.74635,-3.02758,-7.00973
"68",0,5.5214,-0.2155,5.7423,3.38641
"69",0,4.46789,0.28638,2.05287,-1.68006
"70",0,-0.28927,-0.09836,-10.92999,-3.78871
"71",0,0.84408,4.72433,-1.07633,7.20075
"72",0,-1.88315,-5.33894,-4.72769,-4.12252
"73",0,0.95746,1.2149,3.1061,0.32339
"74",0,-2.64352,-1.24596,-4.28504,-3.71526
"75",0,-0.57017,0.47858,-5.59481,1.11925
"76",0,-1.27644,2.11389,13.20972,2.9572
"77",0,2.73806,-2.07611,-2.3308,-2.09503
"78",0,0.87328,4.86109,12.8283,-0.05471
"79",0,3.45864,2.77015,0.24429,0.000799999999999912
"80",0,0.90013,5.64829,1.93517,1.01687
"81",0,-1.75204,0.46889,-5.93008,1.78321
"82",0,0.19977,-2.72181,3.05947,4.34126
"83",0,-3.73303,-3.04193,-8.05747,-6.69226
"84",0,4.38557,2.64361,4.3245,4.62137
"85",0,-5.00636,-0.8807,-0.95268,2.96975
"86",0,-4.6719,-4.58937,-2.62553,-3.79998
"87",0,-3.32983,-0.71551,-5.13822,1.28327
"88",0,-0.09795,1.62292,-2.81017,-3.92808
"89",0,-3.15255,1.21075,-0.35757,-0.38668
"90",0,0.05301,8.86818,5.84009,-0.82755
"91",0,4.4338,-1.60204,-2.04748,-5.53902
"92",0,4.31922,6.95716,8.39433,-0.59442
"93",0,-3.31315,-2.33275,-3.20959,-4.36868
"94",0,2.99684,-6.22032,0.44517,-0.75972
"95",0,-2.52423,-0.37423,3.36548,-0.32856
"96",0,-4.85769,-7.42646,-0.35174,-6.65141
"97",0,-0.81358,-1.13136,-8.87799,2.03095
"98",0,1.6225,4.23127,4.77584,8.31926
"99",0,1.17589,0.27788,-0.99897,-3.82291
"100",0,-0.86221,-3.24659,-3.34031,2.47339
"101",0,5.43576,2.54464,3.73345,6.36892
"102",0,3.45946,4.26112,9.10397,0.0456599999999998
"103",0,5.65808,3.13084,1.30892,0.54394
"104",0,0.9746,-3.0957,-4.07153,-4.44852
"105",0,3.31937,7.42016,3.58988,6.92014
"106",0,-0.15398,0.11311,-3.31893,0.89672
"107",0,-1.10631,-1.43255,0.3156,0.3845
"108",0,-1.70327,-0.96144,-6.28305,-5.92566
"109",0,1.84697,-3.79082,5.88541,-1.91767
"110",0,-0.65665,4.61101,0.99487,1.60292
"111",0,-0.94078,5.5018,5.41712,5.24669
"112",0,0.69931,-0.01266,7.19584,3.00026
"113",0,-2.47213,-14.49015,-6.13304,-3.45348
"114",0,7.88974,6.6439,3.9073,-0.59725
"115",0,4.19123,-1.49119,7.01514,6.30036
"116",0,-2.58757,6.72778,1.22301,-1.15483
"117",0,1.96625,4.8612,6.31143,2.73638
"118",0,0.98579,6.04697,4.96703,3.723
"119",0,-1.02159,-0.45825,-1.60057,1.12788
"120",0,1.48399,3.80313,5.30441,4.49744
