"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-1.23781,1.14858,6.17906,2.09766,-0.55966,5.82039,0.0823099999999999,5.0091,0.76684,6.42482,3.09175,0.68722,5.14603,-0.4882,-2.37518,1.2426,-1.44529,1.71588,-1.95449
"2",0,-1.7242,-7.70294,-4.67307,-2.98458,-6.36877,-0.77609,1.2708,-4.38469,-6.8442,-7.88849,-6.94327,1.70414,-7.00171,-7.62737,-5.31991,-3.13167,-3.39383,-6.03145,-4.85417
"3",0,3.24261,-1.28171,0.10061,-0.2544,-0.42472,0.73153,4.21083,-3.52358,0.55044,-1.49044,-0.10761,2.07185,1.63957,0.43323,3.11523,-1.98284,0.93609,1.19595,-2.52228
"4",0,-4.54912,-8.67382,1.42423,-5.02522,-1.54473,0.23681,-4.53131,-1.01231,1.56049,-4.72303,-6.97753,-2.52503,-0.53711,-1.41178,-2.95024,1.73112,-4.56699,-3.11311,-3.91228
"5",0,4.20236,0.81801,4.57253,-0.47245,-4.14243,-1.22654,1.99568,-1.52831,4.32389,5.63659,2.07531,-0.76283,2.05525,-0.79521,2.74317,0.30779,2.56665,-1.28223,-2.22222
"6",0,-0.24916,4.13893,4.0788,1.13083,9.61634,7.16045,1.09356,-0.96585,-1.13897,9.19934,-3.57923,3.56784,-0.54916,6.70286,3.03049,5.60265,0.62378,2.93468,5.02843
"7",0,2.06109,-3.97389,2.67554,4.71649,-0.69168,2.81652,-3.69503,3.47701,0.49348,-2.54175,3.26973,-3.19628,-0.82257,1.09676,-2.03151,6.24235,-3.75036,2.80657,3.82049
"8",0,-4.68035,-1.05594,-7.96929,-10.71532,-4.83064,0.58118,-1.32728,0.71108,2.40977,-3.73588,-1.7481,-2.72592,0.0408200000000001,-4.47138,1.52732,-6.24804,1.49856,-3.21667,-4.07167
"9",0,0.27137,-0.57942,7.78057,2.66201,3.55761,7.17649,5.02417,-1.39047,-3.61547,4.1506,1.20939,4.40955,-0.78618,4.2441,8.54128,5.69259,3.82604,-0.19748,3.58758
"10",0,-0.0281400000000001,-5.86754,-0.0926,-5.32924,-1.4083,-2.6946,-3.55752,0.218119999999999,-0.8638,-1.50788,-6.64001,-4.25859,-2.45052,-3.50631,-0.30335,-3.74866,-7.75842,-3.69085,-2.98609
"11",0,-4.42995,-8.94745,-7.17572,-8.75173,-8.17863,-6.35716,-5.61794,-5.5809,-5.18415,-5.58719,-8.16051,-4.36575,-4.50044,-1.25078,-5.06232,-5.90579,-0.20809,-3.53956,-5.3013
"12",0,-0.60018,5.35299,-2.12423,5.17528,2.74922,-2.67791,3.01776,4.18256,5.282,1.39383,1.19596,0.23182,3.08582,0.7667,4.1588,4.2693,-2.3599,-1.01222,0.62244
"13",0,-10.01838,-12.46036,-8.80601,-5.71039,-7.01887,-2.87814,-6.43559,-1.06248,-13.85694,-5.76107,-11.08212,-5.6865,-5.29051,-6.28662,-6.08203,-11.28554,-11.45698,-0.73337,-7.10719
