3,20,35
8,15,100
NA,NA,NA
7,15,88
3,7,22
8,18,103
NA,NA,NA
10,13,119
2,18,16
9,16,112
8,19,104
3,7,22
NA,NA,NA
2,9,7
3,7,22
4,17,48
2,10,8
NA,NA,NA
6,17,77
5,7,53
2,8,6
2,18,16
7,18,91
11,15,130
NA,NA,NA
7,12,85
5,19,65
6,17,77
3,17,32
NA,NA,NA
5,16,62
3,11,26
7,16,89
2,17,15
2,10,8
7,15,88
8,19,104
2,8,6
6,12,72
2,18,16
2,20,18
4,8,39
2,17,15
3,19,34
3,5,20
2,9,7
8,12,97
6,17,77
NA,NA,NA
6,10,70
5,11,57
NA,NA,NA
NA,NA,NA
3,18,33
NA,NA,NA
5,18,64
NA,NA,NA
3,11,26
NA,NA,NA
NA,NA,NA
2,19,17
4,12,43
2,13,11
9,16,112
3,5,20
11,14,129
6,19,79
2,9,7
2,11,9
5,15,61
NA,NA,NA
NA,NA,NA
19,20,171
NA,NA,NA
8,14,99
2,16,14
2,10,8
NA,NA,NA
NA,NA,NA
4,6,37
NA,NA,NA
NA,NA,NA
3,19,34
3,8,23
NA,NA,NA
NA,NA,NA
5,6,52
2,10,8
7,9,82
NA,NA,NA
3,6,21
4,16,47
6,14,74
10,14,120
3,8,23
NA,NA,NA
10,19,125
6,15,75
3,5,20
4,17,48
