"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,2.78553,0.68507,1.39884,2.97563,1.37079,-7.08991,-1.3104,-2.08574,3.28146
"2",0,6.25425,3.77029,2.13156,4.98332,-2.21766,4.04081,6.94607,5.67811,3.06403
"3",0,1.88477,2.63547,3.09555,4.33124,-1.82337,0.59822,-1.3122,4.89917,3.08042
"4",0,-5.41437,-10.34592,-8.2866,-8.96209,-7.79037,-1.66732,-6.72309,-5.04791,-8.36504
"5",0,4.21163,-2.27793,-6.30037,-2.34941,-6.04048,4.57979,-0.13956,-0.28203,-2.84972
"6",0,-4.64868,-4.25809,-5.33357,-4.10109,-0.85295,0.81318,-7.69319,1.17492,2.98633
"7",0,-2.7322,-6.31011,-5.60074,-9.97938,-6.71035,-6.21803,-9.23175,-5.39531,-5.08167
"8",0,-0.41137,-4.49579,-3.47127,-5.0772,-1.58474,-8.20878,-4.91901,0.02711,-4.16855
"9",0,-4.97041,-5.41488,-8.93358,-6.12613,-5.18901,-6.87488,-8.16747,-3.51882,-3.4231
"10",0,-7.35103,3.23142,-7.33447,-2.84279,-1.85675,-0.25656,-2.75975,-2.89462,-0.33674
"11",0,2.88225,-5.88565,3.14905,1.36584,-2.43218,-2.80967,2.6378,6.45833,1.81638
"12",0,-7.09166,-3.00099,-2.38053,4.25915,-1.22858,-1.61815,-4.22461,-1.4835,-4.32146
"13",0,-1.18876,-9.46772,-1.49199,-3.99117,-1.87324,-0.89018,-4.30671,0.12107,-2.42015
"14",0,2.93516,-2.72917,0.73146,11.04457,0.26577,-2.349,6.30642,-1.398,1.22639
"15",0,-2.08627,11.07955,4.24286,3.93985,-2.71728,4.58652,6.97768,2.23937,2.645
"16",0,6.56099,2.4905,2.85379,12.21942,2.52486,3.21664,0.40436,5.87011,4.62521
"17",0,1.15922,-3.96223,-0.65932,-0.82649,0.53308,-2.67409,-0.82949,1.9982,-2.87869
"18",0,-0.61933,6.92632,-2.62924,7.08351,8.333,0.81894,-0.89077,-1.74123,7.53027
"19",0,-3.38938,-0.9558,-4.84702,-2.03536,-3.16446,-3.23554,-1.61276,-5.14517,-1.79546
"20",0,-1.55457,-4.45397,-3.24462,0.89595,1.60756,2.96275,-4.4098,-3.89518,-6.12497
"21",0,5.4415,0.54736,3.16714,2.76638,1.64651,0.83893,-0.74336,5.9811,-3.18556
"22",0,0.55383,-6.88681,-1.46781,-3.01045,-4.8067,-1.53305,2.9614,-1.09037,0.62079
"23",0,0.76993,-5.72178,3.98969,-0.43542,0.10525,-0.0119100000000001,-2.30329,0.72177,-0.87202
"24",0,1.3075,-0.0104999999999995,11.84856,9.08469,5.16978,6.77836,2.00845,6.61441,5.54731
"25",0,3.37301,-0.36433,3.42778,2.34871,0.90506,-0.36173,6.0467,-0.10064,2.72698
"26",0,-1.61186,-1.88221,0.38454,0.18771,-1.8577,2.77253,0.35654,-0.62743,-1.98775
"27",0,-6.63208,1.5932,-1.84849,-0.21213,-5.59631,0.55268,2.87953,-0.9384,-4.87485
"28",0,-1.37739,-5.04413,1.79344,-0.06717,-2.28509,5.93294,4.54683,-3.81899,-0.38572
"29",0,2.50505,-5.72856,-1.8289,2.37278,0.0124599999999999,-3.23484,5.03683,3.79587,-1.2519
"30",0,-9.45629,-1.36414,-4.53212,-6.09893,-6.2445,-7.50737,-5.12318,-8.91998,-6.78285
"31",0,-0.83771,-6.94397,-5.85086,1.77704,-2.3376,-10.65171,-1.14646,-5.43605,-4.77588
