"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,2.39374,-6.08539,-5.09645,3.5146,-9.10858,-1.11999,2.79833,-3.34766,-1.33835
"2",0,3.10819,6.23238,-0.84138,-1.16257,4.4167,0.0142399999999998,-2.16202,-1.27216,-3.03882
"3",0,-1.87535,-1.61599,1.13656,-4.65403,-0.9522,-5.37612,-1.73936,-6.05941,-2.16432
"4",0,-7.48541,-1.48083,-1.76701,1.92854,-4.26513,-1.98415,-2.26271,0.9457,0.75274
"5",0,8.49473,2.63321,2.34312,4.42861,5.45737,9.33185,0.5453,9.47398,-3.70701
"6",0,-0.53102,-9.1439,6.67371,2.55902,-1.75292,-1.94449,-1.34059,0.98412,0.91315
"7",0,2.76234,-2.75914,-2.00866,3.70088,-5.63229,-3.71546,-10.39038,-6.31587,-8.62715
"8",0,-0.38929,-2.88563,2.92748,2.99938,3.71001,5.73991,-0.13552,-1.35761,2.20531
"9",0,0.98521,0.42366,3.56399,-1.0808,-3.75645,4.25993,-2.13924,-1.33472,-7.81204
"10",0,3.85029,-3.84404,-0.93315,0.30592,3.37154,9.5337,-0.0258599999999998,3.67847,4.60615
"11",0,-4.04694,-5.23442,-7.01448,-0.65464,-6.605,3.24467,-2.11409,7.73808,-0.85994
"12",0,1.79797,4.01019,-0.50417,2.33348,3.8221,1.10387,0.39957,3.11243,5.55047
"13",0,5.3393,1.08453,3.41707,-0.3984,2.16124,3.82269,-4.25953,0.28234,3.17616
"14",0,5.65276,2.69899,-0.30194,9.50561,1.18136,1.89519,2.56659,-0.26687,-2.15138
"15",0,5.51501,1.28349,2.80235,0.86773,5.55704,8.40441,7.50496,-2.09199,7.22898
"16",0,-2.27562,-6.466,0.19257,3.65056,3.81728,0.745,-3.21985,-1.51393,-4.03268
"17",0,0.59327,-8.3132,-0.43607,-1.51579,0.45257,-3.92677,-5.53731,1.50945,-5.01805
"18",0,5.98161,-1.80784,3.06664,-0.43504,-2.02001,-3.3402,0.94726,5.69584,1.79641
"19",0,-3.26036,-2.70355,2.874,2.19631,1.88633,-4.83561,-1.19537,1.34044,0.91307
"20",0,2.18082,-4.88738,-7.99436,3.69073,1.31308,0.56864,-1.00645,-3.29191,1.89917
"21",0,-6.48183,-1.86609,-1.81122,-0.22437,0.95468,0.49579,2.55038,2.22402,-0.30309
"22",0,3.49822,-1.15203,-1.44561,-1.17387,3.18264,5.40007,-0.63547,3.66407,-0.39022
"23",0,-0.49855,-0.68469,1.26436,2.33256,4.44122,1.38163,0.42678,-1.59436,-4.31625
"24",0,-0.93465,0.11808,-2.08916,5.72362,2.6289,-5.4379,-0.15148,-4.23768,1.02558
"25",0,1.23581,-0.12441,0.47786,1.36289,2.27009,5.03792,6.2087,1.86546,1.54971
