"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-3.42225,-2.57102,1.52056,-6.13617,-0.1096,5.33742,-0.16132,3.12699,-0.19239,-4.90131,2.48187,0.47488,5.22235,-3.56145,4.04407,1.6864,2.31305,2.40057,1.72927
"2",0,1.38688,-0.58871,4.01517,3.2259,-1.01253,4.409,2.14923,-0.9529,2.1158,-0.15613,2.61404,0.48018,0.78694,0.68808,-0.2806,-1.04002,0.98534,-3.79416,-4.42594
"3",0,5.31885,8.17847,9.35675,9.47097,5.18464,3.97497,5.63733,5.7324,5.75398,5.71469,5.35992,11.82604,3.30894,4.81193,3.6826,6.22317,2.30892,5.87556,4.60551
"4",0,6.73774,10.85145,0.9386,1.19293,6.94026,8.0041,6.10519,0.86062,-0.0813199999999998,3.0513,7.99619,8.59045,1.58395,5.47275,9.26001,-2.87529,0.00281999999999982,-2.40479,3.91167
"5",0,-3.50395,-4.59691,-5.88919,-2.71097,-9.09827,-9.7279,-7.86112,-2.50043,-3.74676,-4.34616,-6.71498,-6.02054,-9.19462,-5.02396,-6.19959,-5.94984,-6.49669,-11.31924,-6.09153
"6",0,0.05969,-3.40448,-0.90299,2.91893,2.80117,-1.56792,-1.79495,-5.76239,2.8479,5.913,-5.68601,-4.89403,-0.85758,-1.66594,7.2598,-4.5502,-2.66851,-2.88951,-1.49881
"7",0,-0.67578,-2.72534,1.0664,-0.40714,3.9029,-1.03739,2.34838,2.53803,0.79076,3.64789,-7.917,1.32429,-0.07831,-2.00866,1.14904,1.18953,-2.06429,4.11368,0.76753
"8",0,-1.74833,-1.17542,6.51886,2.25503,-2.41182,-2.16604,0.693,7.01331,-0.72077,7.36201,1.06616,0.03183,2.07294,0.80828,4.55947,3.22379,-2.4084,1.57483,2.78233
"9",0,2.7575,-5.28459,2.19289,-7.21615,0.7689,2.62131,5.10396,-5.57987,-4.63844,-6.53034,4.12537,-1.808,-2.32387,-3.99142,-2.40674,-2.51401,-3.7579,-0.2467,0.31076
"10",0,4.0645,-5.83671,3.65742,-7.57973,3.99694,0.26725,-5.51478,-6.15312,-5.53136,-7.38909,-5.30161,-7.00642,0.13143,-2.01037,-7.44769,-4.62313,-5.36155,-7.70906,-4.89818
"11",0,8.39075,6.37129,5.60032,7.65286,9.10301,2.81993,6.22116,6.86643,2.11538,3.63456,1.21472,8.3738,9.91295,12.94048,9.29405,7.25011,10.57883,7.94433,7.89162
"12",0,-5.92664,-0.56795,-4.85083,1.0265,-5.89322,-3.17421,-3.65917,-3.3597,-7.67542,-2.81141,1.04438,-2.55622,-2.19861,1.24205,-2.42624,3.65147,-0.03701,-5.54025,-3.02396
"13",0,-7.43022,-11.00586,-7.7599,-10.63584,-14.18116,-2.87467,-10.31556,-7.18023,-13.65183,-11.55396,-9.70748,-9.45347,-13.60947,-14.44289,-6.20973,-12.12939,-13.30104,-10.17467,-11.71113
"14",0,7.18548,5.72525,0.25196,9.09805,3.53795,3.56489,6.91101,-0.29467,6.43316,-2.37174,3.88717,1.09802,-1.12392,6.07049,4.02303,5.04658,7.74923,12.62291,-2.16298
"15",0,6.33651,5.85585,5.94208,1.46641,5.16666,3.53106,-7.18912,9.15064,6.75075,0.67993,3.20068,10.02072,7.14692,8.00849,7.74885,2.96766,2.45921,9.09112,9.4154
"16",0,-3.47488,-4.77478,-2.58229,1.56812,-2.61506,-4.02303,-5.96252,-1.59198,-5.315,0.29802,-0.454,-1.32792,-11.49399,2.3284,-4.37794,-2.27541,-1.9862,3.52958,-1.23417
"17",0,3.92894,3.0285,0.49782,4.0271,3.31999,1.99465,6.43311,7.64853,5.92912,7.91997,6.96112,-2.69156,5.03336,-0.61866,6.58784,-0.24498,3.92843,8.91068,7.05886
"18",0,-6.43701,-8.4268,-8.54974,-5.28704,-2.22475,-8.19687,-5.72991,-5.11969,-11.12257,-5.97654,-8.72091,-6.75978,-1.94342,-5.71526,-2.09153,-11.11347,-6.6289,0.50097,-3.68978
"19",0,5.28699,-0.94693,2.14316,3.68608,5.31814,1.35755,3.57509,2.53151,-2.01027,-2.50263,2.5042,1.89915,1.75954,-0.53826,-7.08419,1.67327,7.03755,2.78935,5.06981
"20",0,-0.516,-2.47383,4.01373,-5.32982,4.89148,3.15696,2.59291,8.43409,0.43271,0.97038,0.46566,-1.4479,1.63969,-1.60019,1.2339,-4.21018,-0.08862,4.32138,-1.2721
"21",0,2.22899,1.5536,-1.33788,1.2015,1.02974,-1.4082,11.77456,2.58526,-2.30245,3.03561,-2.51295,4.17212,-0.54149,-5.92538,3.70612,3.67887,2.53524,-3.72603,-0.43453
"22",0,0.25975,2.01322,3.17306,4.43452,5.99609,0.72975,-0.72034,2.45526,11.2628,0.16488,-3.06356,-0.82845,0.4732,5.78358,-4.77748,4.82569,5.41116,3.04307,4.96435
"23",0,-10.08617,-9.87789,-7.57637,-2.65442,-8.70338,-2.83106,-4.07643,-4.24459,-5.31762,-6.61934,-7.66527,-4.41223,-2.12844,2.48126,-6.68521,-3.69322,-1.29305,-8.43074,-1.78811
"24",0,-2.3265,-0.71504,-4.91858,-0.65733,-1.70753,-6.15186,-5.57584,-5.60306,-0.22528,-2.11023,-3.9005,-6.80323,-6.4259,0.23237,-7.53866,-4.78838,-9.70294,2.08426,-0.3893
"25",0,-4.26577,-7.36015,-3.83673,-3.54206,-1.87868,-6.24252,-7.15642,-8.23556,-0.0564900000000002,-3.37172,-1.87279,-7.81593,-4.79763,-1.54813,-2.25634,-6.66094,-5.15758,-2.5672,-5.65643
"26",0,0.0859400000000001,5.25781,0.18429,6.28577,-0.66278,1.25588,3.92059,5.54243,-0.50298,3.38298,0.92596,0.91762,-1.0366,1.50966,3.04548,2.74457,-3.27095,6.41076,-5.23188
"27",0,-3.01722,1.39236,0.52305,-1.40634,-0.93043,0.03973,-1.90759,-0.01592,-2.92534,-1.98689,-3.36069,2.1764,1.39608,-3.9885,-0.62567,5.56707,-5.33624,-7.41314,-4.88273
"28",0,4.18295,1.43412,3.08161,0.70696,3.12499,7.47523,5.95226,5.68967,6.74098,-2.46842,7.11217,2.37368,1.39765,2.05957,10.81386,6.46291,4.28543,1.51264,-1.84526
"29",0,-5.56184,-4.59584,-3.72171,-6.82412,-6.4123,-7.43392,-0.73011,0.178559999999999,2.47492,-2.3376,-5.81138,1.2476,-4.79363,-1.47522,-0.0759000000000007,-5.56709,-1.99007,-0.57068,-6.72064
"30",0,7.0692,4.6019,-3.96303,3.10848,1.42464,-0.01556,4.54163,1.82556,1.23549,0.13219,5.37193,5.51028,1.90927,0.81401,-3.43537,-0.49347,-0.91983,-0.9444,-3.77192
"31",0,-9.90989,-1.96656,-1.16735,2.30462,-3.47869,-3.39249,-2.97985,-2.33209,0.25224,-1.88646,-10.14316,-2.56178,1.74458,-7.1405,1.63993,-5.50402,-0.97857,-2.39372,-4.47781
"32",0,7.96383,5.19967,9.04953,-0.71878,1.69896,3.52837,0.91938,7.09482,2.26809,-2.51032,10.05761,4.78016,-1.67658,1.28138,2.80528,2.71033,0.53599,3.07182,4.3721
"33",0,5.69581,8.4421,7.04278,1.99906,1.72553,2.49054,5.27759,6.17101,5.07624,4.64919,5.62994,5.21647,9.988,10.77526,7.44729,7.57108,4.63763,2.20946,0.85227
"34",0,-3.71878,-3.86975,-5.727,1.46633,-5.9448,-3.8278,-1.58843,-3.20129,-7.58309,-3.10146,3.11546,1.38811,2.10417,4.24574,0.9298,-7.14634,-0.58766,1.0029,-1.05803
"35",0,-2.10701,0.45994,-2.89329,3.17031,-0.33934,-4.34229,-0.33664,-3.20674,3.93989,1.02911,-2.32127,2.70169,-0.82152,1.11548,4.3153,-1.30678,3.07338,-2.31614,3.10445
"36",0,5.34426,-9.1795,-0.11938,-6.10312,1.41916,1.01814,-3.61822,-2.64718,5.46334,-2.28251,-2.10829,-3.05648,-4.00046,-0.1629,1.11971,-0.29767,1.29797,-0.5062,-3.89014
"37",0,0.59785,0.0970300000000002,-1.877,-5.87824,2.04156,-0.36358,-2.61328,-6.21868,0.21664,-4.95848,0.37726,0.25474,-2.69205,-2.62321,-2.28167,-1.04094,1.60924,2.83054,-8.62368
"38",0,-1.4907,-5.48651,-5.10753,-0.18891,-0.3312,-10.45563,-7.9178,-2.55219,-4.12381,-2.67682,-5.84657,-2.60737,-1.50401,-6.96486,-1.37011,-1.49262,-3.48289,-3.33968,-0.42587
"39",0,3.1283,0.28204,-0.92874,6.00634,2.25305,3.75806,3.1009,0.10314,-0.40086,3.33121,4.21304,-0.43301,4.33531,-4.55579,3.65111,1.01362,-0.57705,3.14237,-0.35246
"40",0,0.67224,2.31022,1.29032,-3.87303,2.03402,2.43343,-0.33331,-1.2794,-2.82141,-2.3682,-0.94762,0.0610599999999999,0.51365,0.86092,4.77403,-0.0934300000000001,1.91716,6.94523,-0.94555
"41",0,-6.01938,-7.52226,-9.52439,-7.04857,-3.51493,-3.54149,-0.41303,-2.85905,-3.44552,-5.56241,-4.25557,-6.94032,-7.01967,-1.17312,-2.51207,-1.90324,1.95753,-3.22912,-4.90174
"42",0,6.73715,6.8253,3.5721,6.55699,3.76641,7.97272,-3.07847,2.32826,4.42007,6.62523,3.44265,3.11365,2.76865,-1.35711,6.56052,4.13013,4.02411,2.3057,8.56088
"43",0,-4.54666,4.93382,-4.11854,-3.54127,1.12648,-1.34306,-4.44035,-6.12438,0.0503399999999998,-6.65275,0.83502,-5.00866,0.94065,-3.88906,-0.81871,-2.96707,-0.62794,-2.05268,-1.4241
"44",0,-5.95691,-1.46097,2.33885,5.89072,3.58474,-1.36368,-1.44029,2.32624,-2.36019,0.49972,2.69341,-2.97381,-3.78141,-1.24769,2.90696,2.94493,0.32875,4.21391,-6.56271
"45",0,0.08115,0.95333,0.88129,-3.95312,0.38405,0.93453,-4.12318,7.08239,0.1782,1.85465,7.7015,6.50292,2.88455,1.16293,-4.49693,-3.31566,-4.98062,-4.56586,-3.06101
"46",0,5.97172,8.29958,7.67305,7.43038,8.21141,5.71905,2.39732,3.16006,1.41807,5.76021,2.54341,3.34452,0.907560000000001,6.80812,7.614,7.80484,7.77515,7.41997,1.17108
"47",0,9.38104,4.99517,8.54981,-4.22371,-0.27187,0.14503,3.03311,1.39962,0.29185,-0.41289,7.59774,-3.46803,-1.01434,-1.69969,-1.84017,1.98483,1.05136,-2.06774,7.26202
"48",0,8.73079,2.46603,6.45994,4.96642,8.77433,7.18522,6.02192,4.73545,1.83189,7.9819,3.99722,8.15363,0.2582,6.24838,5.07286,8.98056,4.1868,5.37328,5.81903
"49",0,6.09602,9.15232,3.16178,6.17958,4.68702,5.24759,2.60694,4.03102,6.58416,2.79897,5.22946,5.00615,4.16946,3.21559,9.15098,4.02227,1.43407,0.0690900000000001,4.20429
"50",0,1.18585,-2.34549,-3.95681,3.45786,-2.58617,1.77617,4.51006,0.6066,3.23545,-0.23588,3.26746,0.30194,-1.89057,1.31563,-1.57261,2.17677,0.20719,3.16424,7.3183
"51",0,-0.23714,3.53705,4.04191,0.14602,1.7799,5.0644,4.79699,0.21865,-4.24434,-4.01973,-0.12987,2.80783,2.8923,-0.09198,1.71621,4.94154,-0.81614,1.19944,-1.47375
"52",0,-2.8012,-0.60403,-6.48097,2.63282,-1.73089,6.95382,-5.2955,3.38959,1.99248,-2.31198,-1.95552,0.11205,5.36805,3.62055,1.3323,1.97201,-4.92167,-3.65752,2.35189
"53",0,-5.25208,-0.75287,3.13503,0.24976,-5.88601,2.71152,-4.55013,3.68399,1.39535,-9.46759,-3.18596,-1.89467,0.3214,-0.19979,-2.8028,-0.66577,0.52987,-4.24208,-0.44458
"54",0,-0.15584,3.637,5.67354,-2.39417,-0.50833,-2.91048,0.27355,-2.91233,2.14841,1.76447,0.83818,-2.56471,2.15573,-1.85285,1.27241,0.37999,5.56717,-0.65935,2.034
"55",0,11.17489,5.4808,7.6407,7.16298,4.03089,-1.2633,5.6967,3.50322,-0.1778,6.98192,1.98607,5.75574,4.02116,2.8287,3.05981,5.59849,-1.17847,8.40409,8.84521
"56",0,-1.06519,-2.98101,3.06717,-4.91999,3.24702,-3.57476,3.93835,-0.06134,1.07883,1.70683,2.1527,-0.42112,4.69565,-0.12547,2.05387,0.52884,0.1509,1.95812,2.62825
"57",0,0.81683,3.16856,3.97968,4.3042,6.24583,2.0371,1.71799,8.03764,2.14881,6.06729,1.89886,7.18346,9.49248,5.46966,6.01312,2.61815,9.66018,1.98775,2.52177
"58",0,3.24683,3.65319,-2.07112,-2.70384,-1.73451,-1.56859,6.84715,-2.79244,1.75369,4.84329,-3.42512,-1.64033,-2.31947,-3.3891,0.93014,0.26554,-3.26292,-1.56043,0.93574
"59",0,1.09073,-0.70874,0.42633,-2.28296,-3.56583,-0.34768,1.15446,2.01423,-5.01025,-2.26421,-4.0824,2.31013,1.19102,-1.01091,-7.21335,3.89264,-1.20709,-0.76688,-4.34194
"60",0,0.86722,4.69897,5.7492,6.80463,4.14338,4.14183,7.19237,1.14467,6.22169,1.56373,3.81978,1.2065,6.3848,4.22807,2.23573,7.45118,6.69424,1.84475,1.71013
"61",0,-2.7638,-6.34182,-4.72971,-6.76309,0.99527,1.70542,-7.94354,-3.46718,-1.39735,-9.78772,-5.57771,1.04288,-0.99312,-4.64115,1.63254,-10.3529,-4.0859,-2.05185,-6.40348
"62",0,6.14543,1.62954,1.50998,-0.62706,2.50549,0.36509,-0.47553,5.90717,2.01961,5.27042,3.39335,4.73951,3.03307,0.83553,-0.27505,3.91756,5.70082,-0.68465,0.32329
"63",0,8.23756,3.37853,9.45783,4.21617,-4.39294,3.83723,0.0164999999999997,3.23862,5.66494,3.96339,1.21231,-2.78525,0.87595,4.5409,2.81965,5.77719,1.34514,5.8617,5.4301
"64",0,-3.56389,3.0411,1.03918,-0.77455,1.12905,-8.66231,4.19329,1.99683,-0.18764,-8.71551,-3.7707,-4.58904,4.15745,-8.80938,-6.29708,-6.36664,-0.59656,-0.87274,-0.73537
"65",0,0.89887,3.30984,4.70724,2.08801,4.68135,0.26524,2.33962,0.82934,2.98867,0.0892599999999999,3.6949,1.48568,4.95017,2.27442,2.51804,1.8939,4.52035,5.17622,11.52091
"66",0,-4.28034,-8.17382,-3.15152,-3.92107,-6.77557,-7.41546,-3.40066,-3.41717,-3.05306,2.35588,-6.67309,-3.31152,1.923,-7.84689,-4.7243,-3.71052,0.50619,-6.19536,-4.81801
"67",0,1.72151,-3.04117,7.62145,3.39166,-1.90902,-6.20001,-0.71752,-2.65373,0.0794299999999999,1.18506,-1.12123,0.21309,-4.25147,-4.25024,1.45236,-2.27796,-3.3331,1.74049,2.39188
"68",0,1.6382,4.27282,1.63076,6.04336,7.62022,2.27709,2.93754,4.13852,-4.07346,-0.13067,7.23911,-0.13411,-0.9962,-1.78961,7.4998,1.36573,2.35568,0.23556,0.23219
"69",0,6.24853,5.65591,4.79367,-0.47794,7.21781,7.51916,3.54412,1.57766,4.87637,3.92503,5.55416,3.93766,0.14077,9.15136,1.84716,2.44215,1.2811,3.0434,7.69098
"70",0,3.09681,2.99637,1.90166,1.08639,2.50558,4.66888,3.61875,2.86483,-1.72868,6.97595,2.89181,4.58185,3.37165,-2.58888,2.67864,6.41024,-0.10783,2.43278,2.24865
"71",0,2.51083,-2.59886,-5.50561,3.59405,-5.72148,1.95825,3.82017,3.7678,0.0823,4.84009,3.87621,0.87665,1.54766,-0.53492,6.01219,-5.19923,7.05451,5.54388,0.86709
"72",0,-3.72447,-3.7146,-5.02452,-0.23905,-5.23469,4.1852,-1.37036,4.71839,-3.40303,-1.3798,-1.94839,-0.13646,2.28059,-5.20965,-6.21987,-2.32755,-0.0111400000000001,-2.5737,1.25884
"73",0,-2.69012,3.69142,5.24642,5.31535,-0.8062,-0.0985399999999998,5.04618,2.94728,8.1951,4.23,4.3523,3.8041,-4.56929,5.27033,-1.55795,8.12904,4.4164,1.8642,-1.72309
"74",0,-2.0691,0.0592199999999998,2.72631,3.51314,10.9351,6.1965,12.94388,0.37244,6.20497,4.42135,3.44955,7.81069,2.33274,5.89159,4.53827,3.38694,0.2623,3.64675,4.95328
"75",0,0.37081,3.22614,4.67506,2.48834,5.08069,5.17835,2.17177,5.2617,-0.80554,3.77666,3.8704,1.19899,7.65662,-2.83732,-1.66345,7.75771,6.41574,2.96297,5.22404
"76",0,-2.16646,-0.90759,-5.31252,-4.23176,-3.17183,6.30466,-2.33098,-4.14175,-1.75023,-3.31717,1.79835,-1.69695,-1.00591,-3.41762,-3.65118,2.65946,0.66285,-0.01183,-0.12817
"77",0,7.95171,-0.19287,-2.99217,5.76855,4.2416,-1.15717,3.70755,5.05286,-0.52888,4.44483,-1.17832,-3.85418,-4.65645,2.03535,-2.32928,1.69175,-1.26285,2.57765,0.60581
"78",0,0.45854,-3.98129,-2.14414,-3.15003,-3.19806,-0.57912,-5.40051,-7.60248,0.66348,-4.70345,-3.6096,2.20238,-1.69844,-2.09459,-0.96995,-6.76229,-7.94586,-8.77897,-3.42336
"79",0,-1.94692,1.06315,0.739,-2.32528,-0.62612,3.72694,-0.96849,1.95009,-3.10635,-2.20296,1.9543,-1.91167,-1.70632,-3.39879,6.96718,-1.75134,-2.51531,0.16935,2.88807
"80",0,0.79338,1.23053,2.75714,2.23018,5.82415,4.69837,4.13848,3.26304,3.37668,2.64357,4.55084,0.32129,8.11272,-2.28145,0.4917,2.61539,0.11056,-2.85325,0.13215
"81",0,-5.90479,-0.91528,-5.68741,-7.26194,-2.56568,-1.78199,-2.59435,0.75077,0.31072,-3.81219,-0.16206,7.40298,-3.30253,-2.59265,1.8547,-2.7489,1.64137,0.54405,-3.05267
"82",0,-1.56316,-0.0703,2.83605,0.10617,0.51399,-3.42752,-0.49127,4.84748,0.62664,-7.50436,-4.64906,-1.97918,-4.66648,2.25846,1.18078,-1.59151,3.47585,-4.74759,4.78852
"83",0,-4.7487,3.54639,0.41783,-0.66439,-4.82461,-0.24648,-4.24719,-1.87565,0.11696,0.44766,-3.06942,-6.45,-7.60707,-7.7714,-2.18581,4.21976,-2.17979,-4.49867,-2.46047
"84",0,1.22487,0.84558,-0.29112,-5.41695,-6.7645,-1.32558,-1.89442,-6.97267,2.15596,-1.64052,2.01453,-3.28823,-0.19635,-5.63912,-0.44862,-7.31504,2.23756,-8.92924,-7.06547
"85",0,-3.88292,-2.45105,0.0430900000000001,-2.49625,-7.61267,-2.39675,0.56456,0.40122,-2.2308,4.46065,-1.1202,4.34889,1.78392,3.77387,3.133,-1.80947,-1.46947,-0.57601,-0.42048
"86",0,8.41161,3.85114,1.80734,-2.09752,7.93555,6.27792,9.64268,10.08167,6.47914,6.12066,5.85445,8.98671,5.29455,4.92901,6.43447,2.15186,7.78623,1.01617,4.17182
"87",0,5.62372,9.23628,1.60071,1.97456,6.30938,1.76626,-0.89753,7.28941,7.9265,5.1944,8.1169,2.32096,-3.8389,1.88395,3.73596,5.7469,9.39496,4.55443,1.61284
