"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-14.53132,-15.2301,-3.41716,-17.19695,-17.35322,-14.53634,-17.09457,-4.61966,-12.61269,-16.52302,-6.10798,-13.62686,-22.95181,-16.08058,-11.28691,2.19731,1.25806,-11.33924,-13.20286
"2",0,-8.01869,15.61688,-1.52388,-4.33993,18.02562,7.16742,3.97579,-12.31696,1.21724,0.96515,-4.54417,4.97017,5.47841,4.4757,1.31327,2.32073,6.96948,2.4686,-4.96601
"3",0,12.052,1.71483,17.32316,12.93598,-4.08379,-1.74385,8.09105,12.10328,18.9391,17.4261,1.22981,-1.8182,9.2022,3.62021,3.28274,12.08707,-4.40883,8.82389,1.14784
"4",0,-2.20468,-19.67993,-18.77743,0.43786,-0.63705,-8.96735,-4.76712,-0.84822,-17.95029,-13.28443,-18.07009,5.06012,7.14844,-4.33026,1.94833,-6.50151,-8.96134,1.55262,-1.76432
"5",0,-2.35003,5.44934,-9.13569,-8.98326,6.46349,-8.55091,-4.42299,15.81932,8.53646,2.57355,-9.27943,-6.24464,9.09839,3.01971,11.97615,3.54007,8.11757,-4.60238,-9.05012
"6",0,12.16054,11.36911,11.6361,3.31062,19.01022,1.15531,-3.64589,8.38815,11.36835,0.29595,9.92741,5.65106,9.52941,15.03398,1.08414,5.6776,-2.71719,22.47996,19.21343
"7",0,3.45324,-8.05308,2.57654,3.66846,-7.75378,-6.1029,-11.33319,-6.58422,-19.74835,-3.59144,-3.87018,-15.32411,-15.70003,-13.76298,-24.32597,-5.67373,-1.39361,-18.21066,-7.33615
"8",0,-3.19928,-4.62979,1.89966,-5.8661,-2.65567,3.03802,-1.43801,5.2754,5.47953,17.92457,-21.35989,-4.02051,6.22396,13.64041,5.25738,5.1694,8.89117,-19.59047,-12.06504
"9",0,-12.57658,-6.86717,-10.86998,-9.11349,-1.29344,7.54297,-4.11719,-1.59371,-2.23427,-19.85495,-8.66987,-10.76283,-14.55734,-1.98931,-9.16477,7.61558,0.1197,-0.79744,-10.36825
"10",0,8.32491,-3.99698,6.88642,-15.51521,-4.51838,0.0211199999999998,-0.20145,-0.47424,4.43463,5.20803,-4.6512,7.95288,1.77291,4.29306,-3.29221,7.66908,-3.64031,11.68002,1.63001
"11",0,-8.79175,-7.59654,-12.42244,-9.47141,-12.70193,-16.26674,-1.30347,-10.44891,-1.27772,-8.72226,-12.16955,-8.74429,-13.00994,4.56303,-7.3541,-19.90531,-7.44153,3.83269,-12.06676
"12",0,-0.572519999999999,-6.60537,6.80764,-8.24961,-26.15856,-13.58809,-13.98,-6.13091,-9.53597,-2.43387,-9.61454,-14.91854,-13.24319,-5.82341,-13.25496,-8.0814,-17.93538,-11.45028,-24.42402
"13",0,-1.86201,-13.86369,0.72585,0.251,-5.44691,-9.7763,-6.87264,-11.82825,-9.58522,-1.9663,-10.04386,15.46399,0.00787999999999967,-16.49013,-5.28046,-12.8186,1.24566,-1.17072,-7.12028
"14",0,6.43602,16.8805,-2.19268,14.59683,-3.42012,5.95287,13.76011,22.28034,6.98851,20.08861,2.13346,12.08886,14.98227,0.96428,13.76583,20.63838,8.51914,5.62266,12.43374
"15",0,10.26588,13.68099,14.81202,12.44058,3.83177,15.64259,17.69583,13.83562,9.2476,18.03651,3.25793,18.01745,5.00455,-4.01774,3.87404,12.70333,13.94607,10.96963,13.55397
"16",0,9.04093,0.00575999999999999,-8.31365,-5.8626,4.46875,-1.58235,7.07053,-1.96351,4.70451,22.25524,-11.85081,2.86349,-2.91415,4.26402,-3.58573,8.928,1.82424,2.56333,7.10984
"17",0,4.40136,15.24224,17.0935,12.97135,23.35884,16.56001,9.1531,3.04895,33.53542,22.917,29.08016,15.67899,16.12846,16.3831,15.36804,18.1294,7.91954,20.29039,17.45561
"18",0,16.13301,6.69974,-7.85933,7.17445,4.07949,0.0556900000000002,1.44366,7.53422,-6.70258,8.76386,17.90074,7.37484,0.20743,8.54809,-9.77619,2.77806,-2.10128,7.58083,10.19226
"19",0,-11.89933,-15.566,-24.4925,-17.16416,7.26342,-12.18064,-6.49251,0.425989999999999,-21.17697,-8.88626,-13.27945,-6.32527,-18.71007,-12.92786,-9.41849,-12.12839,-8.4827,-4.38911,-10.02167
"20",0,-4.6106,-13.63099,-13.42603,-9.29218,4.48876,-2.19138,1.31374,5.09796,-3.24905,1.84202,-2.0611,-20.70674,-12.48891,-2.05743,-8.80019,-14.94516,4.13056,-0.64696,-8.71303
"21",0,22.4629,9.14871,22.14447,-2.07107,19.67384,3.86796,11.22888,9.44265,16.05065,18.64441,12.5211,6.42887,3.11688,17.31362,19.08105,20.02134,0.45383,16.86144,-6.39242
"22",0,-3.26384,-20.41057,-1.47763,3.36132,-4.10281,-16.85024,-2.40641,-5.54228,-7.95496,9.58051,-7.12272,-17.05734,-2.95605,1.94126,-12.16895,-8.11628,-7.60943,3.73255,-6.88334
"23",0,17.34447,16.99544,16.34011,-2.20467,5.58054,12.40979,5.39826,9.74353,13.24882,20.83837,7.06718,17.2813,20.64186,8.39485,11.01774,9.24986,20.50748,2.67899,25.37074
"24",0,-3.21828,-5.37664,-1.5177,-7.65552,-2.15933,-13.83051,-15.76993,-2.81546,-0.59149,2.98933,-0.57855,-5.00982,1.26936,1.51474,5.57597,-10.40779,-12.43585,-25.00642,-3.45113
"25",0,2.39803,-22.32913,-9.36875,-6.15789,-16.08872,-13.13187,-18.05751,-17.50239,-13.84436,-0.34578,1.54588,-9.20947,-17.37646,6.96455,-16.33781,-16.78464,-7.08138,-5.53661,-9.53671
"26",0,-4.76464,7.51181,-3.37911,-1.82231,0.20391,1.47195,13.02285,-1.04225,10.88351,1.31278,0.58342,-10.10237,5.09395,6.22251,0.66382,6.16124,1.98559,0.44584,-2.41664
"27",0,-4.76576,-0.0757499999999993,9.97403,18.89637,5.70494,3.89898,-3.95705,12.32795,10.09232,7.87547,-4.0445,8.61424,0.46094,-13.20737,-8.12352,14.26696,-0.0176799999999995,-4.62835,9.87132
"28",0,-3.96131,5.11245,13.46278,5.59923,-8.2727,10.28995,6.13607,22.08313,9.53757,9.71009,31.04144,12.22053,0.0397400000000001,10.90652,14.39938,4.41559,12.098,10.60187,16.52153
"29",0,22.42828,14.26965,19.78949,9.92488,9.31208,20.1387,15.53102,7.22241,10.38073,14.01776,20.51394,11.46417,9.28796,12.3021,9.48968,15.20332,19.83634,11.42374,3.25934
"30",0,8.39111,19.80282,10.74096,19.57889,-12.03144,12.39035,6.8365,5.60323,16.04298,23.50281,13.75014,6.68849,11.09904,16.33314,25.61991,1.73803,3.09933,5.26424,16.28637
"31",0,5.64057,16.28723,15.60189,-4.71785,10.25308,10.49557,4.55778,4.81987,4.14131,9.69799,2.64625,8.63344,7.1799,10.70466,4.00613,24.17903,13.12957,13.98235,7.72424
"32",0,-5.82846,0.319640000000001,-19.5247,-2.41165,4.20899,-8.7999,-2.65465,-8.14129,-2.08912,-7.24075,-12.31198,-5.37014,8.97199,2.68172,-12.10557,-6.99302,-10.95662,-4.79746,-10.92288
