"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-8.35559,-7.49656,6.29334,-15.8523,-4.45949,-8.57493,-1.34037,2.53767,-6.08049,1.07847,-18.11188,-0.91627,-8.73757,-4.78592,-11.03269,-4.91259,-1.55162,-10.97449,1.13717
"2",0,-8.9137,-4.22386,-6.00707,-5.9993,-14.91546,-3.45495,-9.84057,-9.88955,-12.99422,10.08149,-0.622380000000001,-20.64504,-13.6325,-9.85376,-10.19674,-10.98042,-5.89759,6.82251,-4.41513
"3",0,-5.36281,-0.530849999999999,-3.51551,-10.82025,-18.44609,-16.83739,-19.09316,-0.377669999999998,-11.47446,-18.18741,-12.22826,-11.94976,-13.73705,-7.19317,-15.60056,-8.73669,-12.07809,-11.84153,-12.58379
"4",0,-8.80784,-16.26988,-26.32424,-7.58174,-15.32507,-2.33393,4.61046,-10.17118,4.55081,0.50927,0.247739999999999,-4.00071,-18.96302,-0.90376,-9.41525,-0.20641,-10.29651,-32.17174,-15.05838
"5",0,5.74757,13.47625,13.87035,3.90646,12.60932,15.65582,-1.60907,17.94649,13.29041,0.280380000000001,12.33525,21.88959,12.4784,1.88082,8.33404,4.93208,-3.01485,13.25176,2.19221
"6",0,-12.5972,-13.70148,-6.21374,-2.42083,2.89235,6.88467,-8.76756,6.62395,-10.28255,11.13788,-6.83322,-4.3188,-11.41527,-12.8877,-1.66211,-7.40025,-3.05821,4.49538,10.01053
"7",0,13.82842,12.60523,8.51552,-2.12739,13.58707,11.08616,16.6216,4.45619,8.58745,15.93287,8.36341,21.78619,5.89372,13.79721,2.05471,0.503039999999999,4.13557,3.89403,7.34474
"8",0,-0.39361,1.57191,-17.44298,-15.60044,-16.99813,-1.06691,-2.12172,-22.23701,2.36877,-6.61293,-10.26846,7.41162,2.2569,-1.8124,1.65887,3.63657,11.67513,4.21662,11.68254
"9",0,-3.41055,13.57297,16.42268,0.31359,6.79051,-16.9063,-0.90347,-12.95923,-5.10016,-13.92623,-2.40852,-8.43332,-4.55177,-6.15995,-8.26396,0.42509,0.458480000000001,-10.86381,-4.48732
"10",0,-17.10326,-17.25589,-11.49807,-12.64903,-7.57704,-7.75785,3.64888,1.79821,-10.67123,-21.72781,0.79236,-22.35472,-7.62845,-7.93308,-13.86934,-11.26425,0.8316,-10.07597,-15.95601
"11",0,-6.4313,-5.30637,4.85175,15.24865,9.7027,9.8847,9.60049,6.17516,-1.56751,3.88883,6.00671,4.44607,6.73351,5.19733,-2.00915,14.24857,18.94122,2.44815,-10.54464
"12",0,5.865,4.22126,8.59883,8.73706,6.57419,3.79528,9.43119,7.03757,6.94911,13.05174,-1.93878,7.4687,-10.13244,19.81775,-6.7889,9.76728,8.87451,-4.46364,7.85066
"13",0,-7.67179,-12.40841,-1.41091,-3.35782,-6.91671,-5.22057,-6.51701,-2.19782,-9.9504,-18.92972,-10.9105,1.90752,-3.43434,-5.74507,-19.62711,-6.17412,-3.97245,-1.33602,-4.03624
"14",0,-1.98821,-10.02575,-6.24361,-7.73556,-0.00865000000000027,0.26297,-2.06586,-3.3693,-7.0131,2.57019,-2.90536,-26.65195,-10.38237,-3.58675,-2.33511,1.13222,-9.67741,-2.0999,-2.72717
"15",0,-4.00766,-2.34195,-13.7485,-12.71273,0.19038,7.21701,5.60455,13.7572,-10.679,5.52192,0.5118,-7.46515,3.72222,6.24046,2.31598,-9.08661,-2.96813,-6.93374,5.95369
"16",0,2.96176,3.06839,-2.12305,8.44235,7.59165,-0.63267,5.6185,17.4702,5.40427,4.92358,19.11699,3.82413,-0.23275,4.07656,14.33095,7.86009,15.13037,1.01891,30.07064
"17",0,-2.27496,-4.57169,24.66379,1.63152,16.16879,-4.48483,-4.97261,4.03553,-5.88446,7.13565,9.99863,9.74636,7.0256,0.79928,9.10171,2.59934,15.6162,-5.74989,9.13994
"18",0,4.56354,11.64766,19.11996,19.43734,9.73729,6.04087,17.85075,11.85961,3.64346,14.25812,14.63549,6.77871,20.37042,10.71278,15.03525,14.06337,17.7617,6.69793,23.63614
"19",0,17.64185,-5.00207,11.42309,-3.85477,2.81163,3.30825,24.42959,0.298649999999999,7.28241,-10.05293,2.81815,5.3336,3.66417,0.76254,6.63585,0.671989999999999,1.08754,3.7207,4.39839
"20",0,5.50612,0.6427,4.23416,3.62993,-5.28233,0.74879,25.55295,0.39209,0.61985,8.82582,14.58233,1.24006,14.63627,-5.06248,-0.11637,1.08098,17.18413,5.63141,18.96708
"21",0,11.59685,5.83356,7.18168,-0.93788,18.04048,3.97823,17.44931,15.96842,-0.51048,1.66028,9.40125,4.10071,8.75582,2.1065,10.80968,15.29221,4.0121,-3.87062,12.12116
"22",0,-2.12836,-16.05818,-8.10941,-3.26402,-14.30413,-14.20799,-11.57941,-5.85348,-11.62792,-6.86786,-3.17969,-13.35012,-18.16244,-18.85444,-14.90486,-15.63614,-18.73123,-26.6077,-19.18485
"23",0,-4.01536,-7.73329,-22.17152,-7.46361,-11.17115,-8.53382,-15.25896,-10.19846,-6.74477,-14.10998,-9.57789,-24.10784,-18.15911,-3.4814,-12.95976,-14.70073,-12.96993,-3.32384,-1.17771
"24",0,-12.27775,-0.50447,1.78736,1.73035,0.8546,7.08745,5.89538,-1.55185,1.88668,11.64595,5.71572,4.93555,7.24137,9.83243,-5.07188,10.22559,1.85654,15.05998,6.60794
"25",0,12.25139,-4.13913,11.67109,5.50428,-0.41166,-8.76908,9.39389,1.50566,-2.0778,2.62863,2.9363,-2.40455,-4.13503,5.26865,6.54363,-2.40752,-3.21376,-13.62191,2.08239
"26",0,-0.12192,-5.8854,3.59064,1.23018,4.78711,1.42993,10.07617,3.99113,-3.68116,6.99745,5.54259,9.34977,-0.21465,-5.91119,5.38098,4.31946,0.22758,12.84163,2.34882
