"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,2.63925,0.35258,6.52937,0.76793,6.88514,5.33736,3.30701,5.17972,1.02281,6.64732,9.80057,1.39041,3.65984,4.0848
"2",0,1.52018,2.17448,5.91683,1.45647,4.65852,8.47075,3.27415,9.90953,6.47543,4.77273,10.25137,5.24826,2.58889,5.94128
"3",0,-4.79835,1.01504,-0.54959,-1.50274,-1.65627,-0.43451,1.85677,-3.64252,-3.27154,2.14953,-2.27584,0.37406,-1.13358,3.34402
"4",0,6.42419,6.15215,3.04839,3.85007,1.94135,-6.14103,5.72348,0.0724500000000003,-0.23717,5.94046,2.14385,2.45239,6.93902,7.81635
"5",0,-0.4122,1.19465,4.01428,-3.82938,-8.53982,-1.46401,2.52099,-1.39178,2.55368,-3.14359,-6.59825,-2.95168,-4.95473,1.15014
"6",0,-0.63362,-5.4138,-2.46744,-2.12437,-0.44295,-2.81801,-1.73196,1.44352,7.84963,-7.39784,-2.436,-6.70962,-6.06263,-2.54415
"7",0,8.59463,9.05901,2.15015,3.25464,7.82375,4.3871,3.11361,1.95369,2.80099,4.81741,3.72901,-4.43918,3.48355,0.62424
"8",0,6.99065,3.57315,5.59256,8.84567,7.86055,6.537,1.06516,4.8247,8.55189,3.92305,5.83142,8.66107,5.89139,6.10751
"9",0,-1.70227,0.85142,3.5304,4.09425,-3.50905,4.11749,-0.51655,-6.77218,3.36836,-2.22834,-0.56239,-2.74002,-3.07149,0.0153700000000001
"10",0,-0.20146,3.40603,5.37892,0.78271,0.64023,2.27999,-2.52363,-0.0461199999999999,2.30639,-7.15886,2.69626,0.0307700000000001,4.75316,-0.88949
"11",0,5.50679,9.22609,0.41099,6.14989,8.92026,10.85651,3.24286,5.32219,5.19658,6.65244,7.76657,-0.87136,5.31011,-2.09613
"12",0,0.93621,-4.07819,-1.57858,-0.99242,4.19396,-2.68061,-3.84896,-2.25694,-1.606,0.71195,-7.18658,-0.71534,1.8831,-4.17772
"13",0,-2.99407,3.84966,4.8516,0.81305,-2.91048,1.19497,-0.79897,4.75388,0.15333,1.9951,-4.82615,-1.75913,1.74772,8.8837
"14",0,-2.42628,-2.89491,6.7314,2.54793,-3.76178,0.92363,4.45072,1.86291,-3.06743,-0.71403,-0.58568,2.80602,-0.06198,1.11265
"15",0,0.57391,1.25829,4.69796,-4.62455,-0.97719,3.56567,3.2899,4.27635,-0.53151,-1.35193,-1.90527,2.62701,-0.40522,0.10062
"16",0,-8.01732,-1.513,-3.85739,-8.56932,-5.54551,-4.0367,-4.33755,-2.63076,-7.10846,-1.45482,-4.63095,-1.47568,-1.26243,-6.74879
"17",0,-1.65371,-1.22402,-5.69994,4.33466,0.0562100000000001,-2.88775,4.37339,-5.96591,-1.65211,-3.05792,7.01812,3.86286,1.17358,1.37934
"18",0,-3.04224,-6.80855,-4.64433,-2.20943,-3.06047,-5.20084,-2.04585,-1.76371,-8.21126,-6.68222,4.4026,-11.57413,0.26616,-8.93321
