"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,3.41605,4.56287,3.48277,-1.28562,0.90094,3.14393,2.19667,1.68346,-2.93943,-2.41217,-0.6745,6.24433,-0.42181,0.94619
"2",0,-1.92354,-7.58666,-5.98108,-5.94653,-7.04978,-8.73125,-8.90481,-12.0095,-7.22943,-5.7217,-6.72584,-9.46006,-9.03381,-4.4719
"3",0,1.56764,-2.85967,-5.67211,4.36576,-2.09504,-1.24852,-4.2605,-0.52614,-0.10865,-2.97475,-0.97874,3.59074,-2.50253,0.51537
"4",0,0.30193,2.31002,3.44481,5.16723,-4.64662,-2.34886,5.68904,0.88769,-0.00234999999999996,2.54226,-2.95804,0.08635,3.90213,1.16479
"5",0,3.30605,1.41185,2.45096,0.46604,-0.34335,4.80999,0.00108,2.91327,1.5552,1.02748,-2.72839,0.73296,2.86138,-1.80549
"6",0,5.72521,0.33247,-4.46751,-4.46111,-2.88685,-0.91739,3.11266,8.4608,-2.97563,2.78917,4.65748,1.3767,-0.95728,-2.40857
"7",0,-1.77346,-0.88714,1.48179,3.25585,-2.50713,-1.6554,4.1206,5.29925,-1.26814,4.54364,-0.33347,3.73442,-1.47055,-0.64132
"8",0,-0.64839,5.90546,2.71411,5.31835,4.75202,5.16659,3.96134,-1.11428,-0.22741,-2.21135,1.35618,0.83067,3.65156,6.93872
"9",0,-3.34608,-2.21501,-3.45346,-2.19821,-1.20634,-0.47471,-1.3938,-2.45763,1.13568,-0.42093,2.09209,2.28518,-5.62424,-4.30271
"10",0,2.30231,0.79173,-1.31882,-1.4728,-2.22728,4.28697,6.47502,-3.18336,-4.95863,-1.14174,-3.40055,1.45084,-1.85657,-3.1869
"11",0,-1.51773,3.54732,-5.91975,1.77965,2.51694,2.48698,1.16877,2.5911,2.35378,0.10799,0.12197,2.84495,1.52945,0.40056
