"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,2.9965,-3.22288,-2.22822,0.15618,3.60573,1.28452,-2.46991,-4.20343,4.3231,2.7288,0.80171,-5.57146,2.08061,1.1475
"2",0,-4.7745,-7.77384,-1.0366,-2.93104,-4.01134,-0.6518,-0.08239,-0.86478,3.44335,-1.66498,1.75597,1.56629,-2.46079,-5.82318
"3",0,-4.97227,0.21709,-4.51279,-8.00573,-4.1683,-2.00805,-3.68488,-10.56996,-1.781,-5.27706,-4.85027,-7.4309,-1.85596,-0.21498
"4",0,1.8346,1.2025,6.02159,5.65933,3.39239,-2.02885,2.22604,6.02616,7.15587,4.18925,2.27488,3.33542,6.90479,-3.09143
"5",0,-2.97142,3.07672,-0.67876,4.38076,-5.86566,6.24003,2.54328,0.7716,2.26161,0.0655700000000001,-2.10098,2.25505,-0.47336,-3.42248
"6",0,-2.54805,-1.01675,0.6127,1.00177,-4.11912,0.57184,-2.96839,0.15128,3.05175,-1.01546,0.88387,-3.4539,-0.50504,-0.36128
"7",0,-0.83576,3.0259,-3.1293,4.96733,1.18162,2.44462,2.47997,-0.76891,-1.66658,-2.65811,3.14382,-1.65182,-0.15819,7.99352
"8",0,5.10748,5.88707,7.65385,2.85983,4.38981,3.03735,5.38701,2.38271,1.76013,4.87136,7.1544,2.12498,1.66958,0.3832
"9",0,4.85626,-3.03851,11.7485,2.17799,0.27973,2.50526,-11.63357,2.07839,2.13083,-1.55202,3.45669,4.31454,-1.38927,1.18042
"10",0,-0.43242,-3.19966,0.12547,-4.62802,7.35953,1.01294,0.81419,-1.55143,5.54989,0.20507,2.78133,1.894,5.5703,1.44568
"11",0,10.50205,2.54834,5.2438,0.21476,1.58693,-3.63895,1.18833,0.72587,0.06473,4.60696,-3.53132,4.17587,6.22819,3.26657
"12",0,1.41241,6.59911,4.6636,1.17268,1.95779,1.23558,2.18091,0.79787,1.22496,2.72145,6.16747,4.77742,5.27114,0.35548
"13",0,-2.37852,-5.29328,-3.36222,-2.98826,-6.44543,-4.62011,-5.23321,1.30628,0.50778,-7.09857,2.94469,0.13489,-7.24594,-2.17555
"14",0,3.36561,5.06943,-0.94454,0.82494,-0.62537,5.8377,5.54506,3.13447,1.00294,0.84352,-4.31572,2.51119,6.13788,-0.42822
"15",0,-0.25566,-5.13094,-7.96405,-3.27025,-7.31754,-4.26207,-5.30378,-2.94742,-3.45847,-10.84391,-6.86979,-2.6614,-1.89544,-3.77895
"16",0,-3.76077,4.53702,1.45149,-0.27747,-1.45066,-4.50991,-4.60432,-0.60904,-0.4054,-3.23029,-3.69384,0.20903,-0.85523,-5.05886
"17",0,-3.35404,1.08205,1.40834,-2.75164,-4.00795,0.84185,-1.81534,-5.06383,3.43582,1.66499,-3.53067,5.01882,-2.39692,-0.56031
"18",0,4.49296,-1.02549,-2.27115,-3.91943,-1.92949,-0.27828,0.35656,-4.45572,-5.76655,-2.87861,-1.02432,-2.18051,-5.23682,-7.5629
"19",0,-2.51282,0.27363,1.97207,-1.50054,0.63712,-4.93029,-1.20588,-1.64496,-0.89035,-0.30896,-1.75793,-2.31945,-2.03825,-8.66665
