"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-4.34744,-0.86416,0.86014,6.11726,2.36065,2.90741,1.85797,-1.28431,0.34519,-5.18818,-3.63712,-0.92815,-4.1409,-1.81101
"2",0,-2.82185,3.94278,-3.07598,4.26157,2.5917,-2.82138,2.90601,5.83503,-1.37291,-1.52719,-0.24542,3.54515,-4.75047,5.21027
"3",0,5.71472,6.72484,1.15651,7.06806,-0.01234,3.73232,5.5082,2.02643,6.02066,7.90034,8.64703,9.6948,6.86506,2.07875
"4",0,-1.62157,0.0995700000000002,3.02928,-2.18055,-5.64172,2.51323,-1.17788,3.20533,-1.61713,0.91239,0.84263,-2.32935,-0.90041,-5.93568
"5",0,-10.21255,2.36119,-6.70708,-9.25748,-7.60675,-2.90257,-12.45554,-3.51892,-8.81927,-4.76457,-9.18257,-6.10958,-5.26074,-4.05185
"6",0,-2.12875,0.01312,-1.91488,0.93909,-2.25317,1.60837,-1.19151,-5.12949,-5.12622,1.28346,-3.46106,3.07044,0.85653,-3.34535
"7",0,-6.27927,-1.34391,-1.47974,-2.17521,-6.6723,0.33522,0.22954,3.46651,-0.50807,-1.3922,1.21547,-0.67139,-6.59938,1.23122
"8",0,-4.58954,-2.42582,5.51492,-1.20468,-4.03007,-6.18524,0.68815,-6.77521,-0.67762,-4.30584,2.06373,-4.59044,0.0189699999999999,-0.56778
"9",0,7.40405,-1.61778,2.97608,0.13945,8.77832,6.39571,-1.47623,4.61822,8.67479,4.57968,3.25248,2.89667,6.08908,6.90054
"10",0,2.00728,4.14955,1.80104,0.22439,6.50502,0.87907,-0.22852,-0.63229,0.86683,1.55911,3.96239,-3.23952,1.90759,1.61207
"11",0,5.84589,7.54074,3.16752,2.58009,-1.38375,6.80788,1.46376,3.56382,5.15023,2.34673,3.83022,6.31572,6.91312,6.6523
"12",0,-11.97269,0.301460000000001,-3.91338,2.47278,-4.66327,-11.65772,-7.40931,-7.54341,0.57944,-5.23261,-7.46617,-6.43909,-12.06989,-8.50522
