"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,1.07449,-2.42224,0.0932299999999999,1.70726,2.17525,-5.689,-2.65277,-4.62314,2.86825,-2.7997,1.36459,1.68396,3.04388,1.54753
"2",0,0.84484,-2.6152,-2.46932,-0.85284,-5.56158,-11.48368,-6.12911,0.189,-3.67311,-1.38452,-8.3223,-4.65406,-3.12585,1.10338
"3",0,-0.52856,-0.67408,-5.06763,-3.77251,-2.19435,-3.72554,-2.46052,-4.29057,-0.59688,-1.83947,-4.1355,-3.34302,-7.05921,-1.46673
"4",0,-2.14361,-10.60401,-3.42675,-9.39985,-5.83581,1.74621,1.42485,-0.79147,-3.53933,-8.19084,0.63738,2.82859,-1.46544,-6.49548
"5",0,4.99908,-2.84971,-4.7352,2.52768,0.84117,-0.10501,-4.49405,-1.48848,5.40653,4.95635,-1.19085,3.30779,-2.88832,0.31738
"6",0,2.10695,-5.26285,-3.88456,-1.72181,-4.38897,-5.64772,-1.67719,2.52285,-1.074,-7.57396,-4.35142,-0.17571,-7.18693,-2.00891
"7",0,7.93645,7.57367,-1.45029,1.8162,-1.38274,1.07045,4.94382,4.66629,3.16056,6.3707,1.87453,6.59029,-1.70732,1.3454
"8",0,-5.61239,-6.23181,-3.9651,0.74809,-1.82968,-7.32483,-3.49181,-4.6157,-12.67058,-2.68947,0.66333,-6.28927,-7.75193,-9.17152
"9",0,4.62369,1.39633,-1.12188,1.27829,-0.00383,3.23893,-1.04376,-0.03882,0.05559,-0.72444,-4.814,-5.13307,-1.39428,0.0149400000000001
"10",0,-1.98267,-4.68049,-2.23978,-0.75912,1.17279,-2.59844,1.69259,2.42282,-1.48502,-2.6431,-3.04265,1.57582,1.42824,-1.65391
"11",0,0.65944,3.86574,6.38505,-0.79889,5.9374,3.25082,1.40199,5.47845,1.22627,0.80539,0.2553,3.61209,3.63664,1.95634
"12",0,2.76795,3.51324,3.99411,1.52687,8.70432,2.76966,-0.49736,4.97583,3.37858,2.87721,-2.53923,4.95487,7.16209,6.22273
"13",0,10.4414,2.35707,1.92818,-2.33456,1.47706,0.6293,0.15976,-0.31597,0.87595,-2.74117,-0.00275000000000003,-1.12631,2.59513,4.85846
"14",0,-5.99313,-4.78496,-5.77041,-5.7403,-7.65539,3.99908,-2.95331,-1.43254,-1.34261,-3.66935,-6.32365,-4.30164,0.88398,-0.42979
"15",0,-1.12198,6.64599,6.20978,0.82094,4.36503,5.32068,2.21997,7.50208,5.99083,0.14019,4.96467,5.54362,9.91978,-0.78237
"16",0,9.54924,4.53258,2.16038,4.04426,7.04817,6.30165,0.918850000000001,0.94824,1.61131,7.77741,3.24855,9.82201,-2.92411,2.92256
"17",0,-0.72317,1.84141,-0.68578,-3.02018,3.62059,-0.54344,-4.03089,1.5343,-8.01603,3.63225,-1.37481,4.43103,-2.92202,4.02585
"18",0,-1.29163,0.12481,-3.31409,1.61869,-8.03922,-3.06801,-2.51247,0.18276,-3.50043,-6.25087,-0.5985,-5.43934,-4.70777,-2.99758
"19",0,0.67083,7.61944,2.55966,-0.30423,4.81422,3.88413,2.26153,1.09184,7.8821,1.93252,2.09385,-2.2777,0.56423,5.26921
"20",0,-6.6879,-2.24061,-1.39525,0.6478,-5.27823,-6.5358,-6.63996,-6.65052,-0.90449,-8.6924,-7.27485,-1.8782,-6.62766,-1.46685
"21",0,4.92735,7.03308,8.06237,-0.15911,4.60365,11.10425,6.93655,6.29754,4.64495,11.83134,9.21968,2.70073,6.82523,6.86824
"22",0,-3.8485,-1.86688,-2.56735,-3.12324,-5.25109,4.31052,-6.0647,2.73631,-8.11488,0.90523,-7.73325,-10.24779,-5.44891,-2.11186
"23",0,6.33139,2.95959,4.60238,0.31439,-1.05648,0.41748,0.32453,-3.74596,-6.84429,1.9157,-0.0310600000000001,4.9162,1.6633,-4.47068
"24",0,4.36657,3.17572,5.73714,8.92745,5.02062,5.00029,1.83442,3.61132,7.28661,-0.17806,11.16165,0.71882,6.46053,5.81798
