"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,2.64804,-4.30803,-0.69286,-0.47764,4.09869,4.63681,2.67723,-0.08639,-2.31411,4.30627,-1.58874,1.54649,-0.0225299999999999,-5.14341
"2",0,-0.80926,3.59382,0.83731,5.22102,-4.96093,8.64351,-2.95228,1.58707,2.07652,-1.7263,0.58505,0.80198,0.16773,3.03953
"3",0,4.94308,1.79877,3.14181,1.9068,-1.75743,0.81247,0.4553,-3.28415,2.14997,7.07294,-2.38235,3.12605,3.32226,4.82744
"4",0,-1.82,-0.63586,1.26589,-2.02286,1.90297,2.64936,5.87365,1.45526,4.28292,-1.51969,-1.16322,-1.37314,-1.44578,-1.34283
"5",0,1.80269,0.31436,0.10102,0.8202,-3.6918,-0.25494,-6.506,2.53927,-2.4745,-3.11668,-0.53853,1.31044,0.47052,1.35459
"6",0,-3.40806,-0.82066,13.77786,-2.72442,0.7583,4.648,-1.6754,0.83355,4.20255,-1.60918,-3.75442,2.0279,1.41214,-2.84674
"7",0,1.52989,1.36509,0.61106,-1.33326,-3.49803,0.92955,-0.36428,0.72344,-1.41501,-4.3949,-1.72568,-0.54582,-1.93337,2.12251
"8",0,4.33307,-0.34369,0.39404,-2.79994,5.01156,-4.14989,5.28653,1.51954,3.27575,7.52975,-2.33672,-5.8371,-2.33296,1.39203
"9",0,2.41456,0.70481,1.22632,-5.90262,-1.14831,-5.00781,-3.55862,-0.73373,-1.98751,0.88059,1.43756,-2.56856,-7.87878,-1.98647
"10",0,-0.87821,-3.35343,-11.6187,0.75035,-1.16907,2.9377,0.0291299999999999,-6.98057,-5.68414,-5.53928,-0.83265,-2.05062,-0.66759,-1.08328
"11",0,2.46536,-2.26524,6.77492,0.62992,1.74633,1.06344,2.44,1.07789,1.62554,1.46641,-1.03473,-6.37656,3.33204,3.90288
"12",0,4.4102,6.57848,0.81415,3.82307,4.56802,3.70028,-0.30286,2.83397,3.88996,2.92215,-0.0288399999999998,0.75228,-0.77875,3.211
"13",0,-6.21641,-9.68039,-0.60957,-4.88463,-2.4781,1.65207,4.60298,0.87643,-0.83562,-1.15941,-6.52751,-0.56026,-1.89122,3.8164
"14",0,10.45657,-1.27169,-1.57175,4.04069,2.67419,-1.58169,5.20156,-0.69811,2.32118,6.26617,1.62244,3.14454,-0.1233,3.68918
"15",0,5.75496,9.0083,4.22698,3.21798,4.64122,6.5555,2.25368,7.92397,4.5704,12.28612,4.11261,9.62282,2.74718,7.70075
"16",0,0.0209999999999999,5.98728,5.7551,4.56553,-1.67847,5.22662,3.65469,7.93528,-1.15703,5.36541,6.81692,9.67651,4.24117,3.75557
"17",0,-6.07525,-2.80728,-4.5128,-2.06947,-9.80276,-7.98635,-2.55075,-2.67741,-2.93989,-3.39653,-1.25684,-10.80184,-1.21069,-5.38352
"18",0,-0.0807199999999999,-1.51194,2.73702,-2.29183,3.22912,4.22322,2.33483,3.07435,-1.30658,6.57195,0.6178,8.15633,2.7723,0.84021
"19",0,-4.31844,-4.03088,-6.81002,-11.95692,-9.00486,-8.28021,2.69036,-4.29704,0.0891199999999999,-5.54305,-5.58676,-5.27402,-7.22314,-3.8067
"20",0,2.59503,-0.2953,0.36371,-3.09591,-1.49837,0.89864,3.54149,-2.8894,-2.30198,1.68046,-4.48008,-6.30864,-1.17645,5.00236
"21",0,3.26471,0.41133,0.85915,1.91243,2.93684,2.08871,-1.99175,1.87168,1.8693,3.67219,2.32805,-2.38011,1.70724,-3.51065
"22",0,-0.58209,4.32009,6.75055,5.84871,-1.98281,1.04415,2.80683,0.61156,3.14219,-0.23196,-4.10267,-0.72815,-2.72108,-2.40598
"23",0,-1.14566,0.03769,3.31217,1.88444,-5.31118,-1.323,2.21583,-1.85216,7.98336,-3.32316,1.87141,-4.6277,-1.40566,2.33379
"24",0,6.35802,11.7556,0.55602,-0.38716,-2.84644,1.45216,1.99682,8.70475,-0.39203,6.66615,-3.34108,2.85009,5.22702,2.24541
"25",0,6.25796,2.74826,4.01314,2.87503,8.16131,5.55935,-1.99863,1.45732,0,0.92257,5.95146,8.66306,4.85944,2.39228
"26",0,-2.23368,-5.09848,-6.99359,-4.11245,-13.1571,-3.06265,-7.36617,-7.14857,-7.68642,-3.94941,2.78614,-10.60965,5.2123,-1.85366
"27",0,6.12724,4.29735,7.93972,2.65893,6.37611,6.70236,0.66378,7.74215,-0.45357,0.42968,2.69613,7.9012,2.88682,2.97614
"28",0,2.72329,2.82343,4.26757,3.98367,-3.483,-5.31314,2.40561,-5.97356,-1.19104,-2.22863,4.4378,-4.36098,2.09789,1.33768
"29",0,10.59052,8.08865,11.44838,7.06949,1.09874,11.15384,4.07192,9.59667,13.53059,9.47693,7.6836,10.58906,8.71844,15.13903
"30",0,2.10731,-1.06065,4.52876,0.89455,-5.83038,3.80163,1.5896,-4.25243,2.43952,2.06225,-2.05226,-2.46561,-2.57475,-2.93142
"31",0,-0.18384,1.39867,7.30066,0.05298,6.23327,-4.22016,3.5598,1.00248,5.31149,0.0104500000000001,2.10466,2.36141,2.1383,8.91338
"32",0,4.16803,4.29693,1.38635,0.72137,1.83554,4.13736,5.81721,1.70838,3.67801,3.52174,0.11232,-2.56662,1.74199,1.45225
"33",0,4.18922,-2.57628,-2.17602,-5.44507,-2.46538,0.49533,1.27602,0.15273,1.04668,-4.06845,8.18561,-3.05857,-3.96979,-2.00419
"34",0,0.53838,0.21425,2.92802,-2.61348,-3.20349,-5.05034,-2.3585,-1.19278,2.91516,-10.32124,-4.97271,-0.29915,-1.54509,0.60497
"35",0,3.37561,0.34224,-2.55859,-5.73164,5.20829,-2.60923,-0.1071,-1.7422,-5.63432,0.85622,7.22652,-1.41334,0.90629,-5.83748
"36",0,1.45306,-7.35916,-0.83647,-3.36814,-0.99996,-2.49481,-2.3647,-0.3821,-7.04367,-1.5944,0.69792,-6.24424,-6.35282,-8.72397
"37",0,-1.42555,-2.47447,4.05672,1.38356,-1.92747,-0.61761,-3.08649,4.91063,0.55095,-0.6073,-1.58879,-1.95385,-1.0609,-1.75777
"38",0,-0.58998,2.25183,3.99095,1.03737,0.55949,8.23508,6.05756,5.91603,7.33848,6.60623,1.18467,4.71634,5.7746,7.03487
"39",0,3.55623,3.09735,5.34926,1.3985,10.01409,3.41374,9.13754,4.14909,3.85118,8.08023,2.25776,5.31927,3.24033,1.53551
"40",0,-4.87815,-7.42326,-3.64888,-7.67809,-12.78055,-6.86649,-9.52933,-3.93336,-8.87074,4.56679,-3.31538,-7.7198,-6.85174,-9.37487
"41",0,5.44725,-4.27964,0.28507,-1.67348,5.65019,-4.39905,2.66585,2.56026,-2.54653,6.64506,-2.56779,2.21749,-1.34894,-4.50058
"42",0,-9.55715,-2.62583,-1.22663,-1.94266,-3.10356,0.69011,4.00908,-7.36364,0.77389,-3.74894,-0.36477,-4.64254,1.22154,-5.32857
"43",0,5.89867,0.68032,-0.46542,7.48,4.61891,2.30956,3.15851,2.98066,0.81793,3.75344,4.75574,3.96133,2.30866,-0.33092
"44",0,-5.58061,-1.18156,-5.63111,-4.42618,-5.93934,-1.74029,-0.94508,1.48404,-3.15151,-6.32384,-6.98677,-2.05063,-0.16611,-8.5563
"45",0,9.06163,6.41032,6.65723,4.88763,-3.25043,-0.3387,8.8519,5.45318,5.88591,6.67273,1.53709,7.55905,5.16114,6.38008
"46",0,1.51754,-2.92015,-2.34157,5.05082,-1.47636,-4.56149,4.0127,-3.27328,0.72632,0.13568,0.00025,-1.57446,1.63984,-4.02013
"47",0,11.39538,3.90284,10.29687,1.74146,7.26636,5.55965,6.88202,6.95687,1.74135,1.78023,0.38959,5.20986,1.2113,8.33538
"48",0,-1.76168,-6.89266,0.83841,3.5249,-1.5049,-4.76551,3.10648,-1.69814,0.27018,-3.53388,-4.54057,0.81095,-1.49063,2.61434
