"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,4.48555,0.66161,1.56231,2.43663,3.22842,3.36208,2.17499,5.42946,0.8496,0.77606,5.18317,5.30418,0.0331000000000001,3.41753,2.03982,1.04192,-0.63937,-1.69168,5.87905
"2",0,-6.1893,-1.02841,2.3164,0.73672,0.22938,-1.77103,-4.79367,-0.48915,-2.44329,1.09875,1.03725,-4.52131,2.27765,-5.02003,-1.87549,0.87902,1.52764,-4.76919,-0.74895
"3",0,5.66729,4.12353,4.38771,3.82976,7.01104,-0.19723,5.61332,1.53704,9.77332,5.06835,7.01968,4.5809,3.60281,5.45076,3.48178,7.06967,4.01969,9.57744,5.22432
"4",0,1.9135,3.73464,7.92454,5.23597,3.84681,1.7605,6.85199,3.64903,0.19393,9.83541,0.86739,3.04261,4.77592,-0.30154,2.94209,2.94174,3.92905,4.38929,1.97481
"5",0,-4.91035,-3.67006,-3.21807,-1.05819,-4.93778,-4.87883,-1.82231,-3.90535,-4.65958,-3.75277,-2.04764,-6.21922,-1.97327,-6.02664,-6.13697,-1.58558,2.71714,-5.80179,-6.73942
"6",0,-2.76982,-0.65083,-4.9517,-1.7055,1.62536,-1.38843,-0.67169,-0.32919,-3.10155,1.56487,1.76735,-2.6363,0.33967,3.66589,-1.77996,1.22402,-4.83675,2.04224,-3.41291
"7",0,1.98428,2.5353,2.51355,3.42349,-0.0633900000000001,-1.2165,3.13764,1.61023,3.62527,2.27718,5.16498,2.95248,-0.94585,1.67897,1.46623,-1.62949,6.30489,1.53132,-0.69893
"8",0,4.1518,1.1556,-1.1038,1.93203,-0.82442,6.19096,4.17726,4.12499,1.55054,0.51636,1.10512,4.04203,0.19686,4.26486,0.33734,4.51594,2.26335,0.90862,4.93642
"9",0,1.88427,-4.06566,-2.80807,-0.39543,-2.76813,-1.26137,-1.36786,-2.12906,-0.15574,-2.35522,3.08893,-3.49047,-0.90263,-0.75768,-4.31267,-1.09718,-0.82677,-0.0685899999999999,-4.98014
"10",0,3.9168,3.07379,3.32236,2.23273,-1.38764,1.2023,3.22808,-1.11912,1.08907,0.36952,3.09344,4.6667,3.25371,2.15241,-0.13278,0.12293,-0.0938099999999999,3.78762,1.13222
"11",0,2.89636,2.62489,2.36205,1.37636,2.3119,3.18812,1.48316,3.46518,-0.30026,2.85891,4.73413,7.10189,2.45148,4.79968,2.43277,2.19316,0.79793,2.41939,2.50966
"12",0,1.61136,0.43335,-2.55915,-2.55984,-1.6311,-2.40794,-2.44419,-3.83138,-2.47127,-0.0587900000000001,-2.02706,-1.0633,-4.34216,-3.03573,-2.45273,-2.58586,-5.09033,-3.34529,-1.97678
"13",0,-4.56434,-4.23082,-3.13272,-6.02191,-4.7681,-3.36293,-3.47061,-1.93432,-1.75424,-2.71085,-3.08492,-0.19078,-4.91301,-3.20516,-1.59549,-2.78908,-3.50423,-1.37963,-7.03965
"14",0,5.92623,-4.5902,5.52994,2.74453,-0.0501399999999999,3.44325,10.6337,1.53588,1.66832,4.01619,3.63906,3.09206,5.16031,3.54779,3.28361,0.93365,2.87213,7.10216,1.35006
"15",0,-0.33128,-3.87736,2.01109,2.30678,2.76291,3.37229,0.66363,-0.19929,3.87767,-0.24341,-1.35385,1.93114,-1.17258,2.30571,3.17942,4.10901,3.88991,-1.10665,3.32047
"16",0,0.74714,2.76703,-0.81826,2.74916,2.31531,3.53315,-0.63144,5.16693,3.56248,3.6224,2.89661,4.57437,1.26394,1.66391,5.14245,4.37694,-2.14013,3.96865,-0.0243599999999997
"17",0,-0.56197,-5.44776,-0.14899,-1.91345,-0.90311,-4.52715,-6.92974,-5.9538,0.00388000000000011,-0.21008,1.14913,-6.10785,-7.01199,1.44037,-3.3954,-3.55282,-4.07278,2.30026,-5.20319
