"V1","V2","V3","V4","V5"
"1",0,-2.42296,3.13198,10.20774,2.1195
"2",0,-2.66154,2.10269,1.39043,-0.5176
"3",0,6.38828,8.07075,5.84216,7.48413
"4",0,0.55025,-1.24024,-0.4023,0.68146
"5",0,2.33837,-6.46213,-5.05395,-0.3654
"6",0,1.38591,2.32406,0.18302,3.50721
"7",0,-0.44195,-2.86699,-4.54046,3.09899
"8",0,-0.93916,-2.06308,-5.24768,-3.08496
"9",0,-10.80809,1.10095,-1.78801,-4.77512
"10",0,6.36762,3.86744,4.09703,-0.95884
"11",0,3.51887,-0.7313,-3.07831,-2.49036
"12",0,4.4065,2.01291,5.44025,0.874910000000001
"13",0,-1.39824,-2.80495,-6.66615,-2.16494
"14",0,1.31347,0.48289,-2.46684,-1.81207
"15",0,1.38321,10.70929,1.46379,7.00296
"16",0,5.8026,2.41086,6.40092,11.04264
"17",0,-2.51755,1.56684,-0.19348,4.22839
"18",0,-5.84951,-1.7042,-4.3022,-0.72563
"19",0,4.75373,-2.52746,2.51338,2.21518
"20",0,5.4562,-2.11955,-0.92113,-3.91066
"21",0,-5.44503,-4.50788,-9.31002,-2.44447
"22",0,1.70866,5.95189,-1.23086,-2.27868
"23",0,11.68366,8.22048,-0.94676,3.84042
"24",0,5.70461,6.65108,3.97541,6.82119
"25",0,-0.5244,0.98835,1.52133,-4.53737
"26",0,8.67784,4.87473,8.08061,3.63095
"27",0,-2.01283,0.82345,-0.25435,-1.69016
"28",0,5.42541,3.66085,-6.50863,-1.12379
"29",0,-3.84513,-5.32719,-8.53537,-7.9632
"30",0,5.04356,-2.92652,-2.44841,-2.48201
"31",0,-0.0246399999999998,1.05488,2.42555,3.78943
"32",0,-0.75964,-4.08421,0.05619,-0.03772
"33",0,6.59285,-5.07594,3.84867,4.21338
"34",0,-1.09124,-1.8462,-4.45755,3.69718
"35",0,-0.07179,-2.76457,-4.48171,-8.25514
"36",0,0.22722,-5.11158,-9.75588,-0.49659
"37",0,2.37487,2.29487,1.96038,6.25482
"38",0,1.528,4.26918,-0.86254,1.31954
"39",0,-1.81754,5.85155,6.32329,3.39893
"40",0,10.16361,5.88742,6.82661,6.19169
"41",0,4.41304,-3.85172,0.87484,-2.84937
"42",0,-1.88951,-4.24505,-2.40029,-5.5089
"43",0,9.9094,6.87121,5.40254,6.70636
"44",0,-2.5912,-4.65439,0.38204,-0.30764
"45",0,-3.6751,-3.19212,-1.78575,-4.97747
"46",0,6.51054,0.16578,4.85717,6.00328
"47",0,-1.54542,2.07481,-4.08489,-3.41559
"48",0,0.21256,-0.22847,2.76482,6.8359
"49",0,7.0283,-4.85192,4.99005,3.95142
"50",0,-9.54718,-5.41906,-2.66443,-9.33487
"51",0,5.25328,-3.38079,0.68606,0.31077
"52",0,-1.44056,7.2369,6.43865,4.44983
"53",0,-5.08666,-1.61497,-7.57644,-1.22786
"54",0,-0.01299,0.66118,-5.78449,-3.10241
"55",0,-0.31249,1.92938,-0.19487,-8.62631
"56",0,2.31058,0.84483,-0.73708,3.59862
"57",0,10.72082,9.09326,3.02439,-2.03686
"58",0,8.00398,6.512,4.48704,8.62634
"59",0,1.54407,5.62373,6.40923,2.51966
"60",0,5.81928,1.28267,6.29401,7.66501
"61",0,6.18904,0.78071,4.43435,1.59161
"62",0,-3.37425,-6.42138,-3.58194,1.30195
"63",0,-0.75533,4.56802,5.35213,5.28678
"64",0,3.6005,-4.09022,3.48702,-2.46361
"65",0,0.71556,3.48119,7.82651,4.86749
"66",0,-3.69181,-0.51476,-10.35377,-10.87579
"67",0,1.56011,-3.82615,-5.20785,-7.62481
"68",0,-6.65692,-4.50549,-0.534549999999999,-8.38656
"69",0,2.02803,-3.54049,0.70253,-3.36009
"70",0,-8.9101,-1.50472,2.03484,-3.53599
"71",0,4.38695,-6.07225,1.27994,4.51836
"72",0,1.09014,-2.09275,7.81418,8.76647
"73",0,6.60097,10.68384,6.64086,1.51786
"74",0,3.57906,-3.87219,-1.71339,0.76667
"75",0,-3.06187,1.96987,-1.44329,2.69413
"76",0,2.35355,1.66285,-6.48589,-3.226
"77",0,3.82042,4.50589,6.67827,4.59686
"78",0,0.13049,-1.87892,-0.40854,0.13803
"79",0,0.47599,3.27138,2.96558,2.2761
"80",0,-0.37451,-4.10819,-2.32545,-5.15265
"81",0,1.06982,4.53813,5.88231,2.82776
"82",0,-1.16654,-3.79627,-1.80421,1.59565
"83",0,0.95958,-2.79397,0.74478,3.23973
"84",0,-2.25079,0.10259,0.74456,-1.39563
"85",0,6.93853,0.89514,8.07139,6.02455
"86",0,1.87869,-2.7393,-3.21378,0.00911000000000001
"87",0,1.71378,3.93036,5.00167,4.2519
"88",0,-7.155,-5.18309,-6.81508,-6.43314
"89",0,-3.89434,2.4416,-8.04945,-8.69015
"90",0,6.32397,6.32119,2.80034,1.10052
