"V1","V2","V3","V4","V5"
"1",0,-4.78226,-4.03025,-7.75744,-6.15809
"2",0,-2.81678,2.54085,1.14027,4.19707
"3",0,-4.88447,-4.34762,1.92807,3.57734
"4",0,-1.59006,0.55289,5.88632,0.92358
"5",0,2.53518,-4.44815,0.69094,1.68613
"6",0,-3.11533,-1.91482,0.48543,2.62045
"7",0,-4.12007,0.34583,-0.12996,2.72647
"8",0,-2.25178,1.88265,5.68154,1.49575
"9",0,-5.93295,4.21739,-2.81969,-1.58843
"10",0,2.87411,9.33671,-0.0313399999999997,1.50584
"11",0,1.84736,1.99557,1.03763,6.67102
"12",0,5.9476,6.68511,6.92234,7.72107
"13",0,-2.24613,0.70841,-1.54987,-4.01681
"14",0,3.75424,4.99253,2.58388,5.71367
"15",0,-0.65072,-2.3638,-3.69292,3.7086
"16",0,-7.74069,-1.51228,-7.10156,-4.27165
"17",0,-8.86881,-2.95505,-5.02402,-6.24002
"18",0,-3.80974,-0.47995,-5.44454,-4.23913
"19",0,-2.24586,4.55481,-5.82521,0.0722499999999999
"20",0,-4.63289,-6.56519,-5.45873,-3.3216
"21",0,-5.37861,0.45826,0.16814,0.67033
"22",0,-5.19103,-0.48137,-4.21366,-0.24845
"23",0,-0.81177,-1.02182,-0.32601,-0.33094
"24",0,2.99606,5.06916,7.39387,8.79064
"25",0,1.63984,2.4736,3.33712,4.92395
"26",0,-0.30802,-2.31607,-6.6905,-8.16523
"27",0,-1.04185,-4.03328,-5.18058,-6.63538
"28",0,0.95531,4.33004,-3.05638,-2.62509
"29",0,-1.43096,3.01587,-1.33984,-4.90561
"30",0,-5.22752,-3.00379,-4.3424,3.2247
"31",0,-9.44661,-9.08543,-1.91343,-6.13787
"32",0,-1.58998,5.37428,5.13907,0.35092
"33",0,-2.72331,4.25285,2.54836,-1.38438
"34",0,-1.74852,0.25202,-1.21409,-4.35081
"35",0,-4.64333,1.20658,1.00121,-4.54905
"36",0,4.69373,8.65054,1.09719,0.72955
"37",0,1.57709,-6.05832,-4.24866,-6.74421
"38",0,-4.7799,-1.14191,-7.15624,-6.57716
"39",0,0.56888,1.97078,1.71961,-3.08138
"40",0,-5.21495,-1.79953,-2.34631,2.02924
"41",0,4.54323,4.00709,2.17816,7.27011
"42",0,-4.71472,-0.61327,3.47649,6.02384
"43",0,-0.80073,-2.00201,0.96378,2.39802
"44",0,-4.34205,-1.2806,1.37598,-3.24384
"45",0,-4.06511,2.97961,9.23383,4.63105
"46",0,-0.51797,0.58478,2.45082,-4.66436
"47",0,6.08792,4.96339,3.60209,2.95797
"48",0,-1.68413,-5.01862,-5.23234,-6.54812
"49",0,3.09561,-3.67107,4.01272,-0.34954
"50",0,4.21191,0.67925,6.25543,6.45033
"51",0,-1.22442,-2.97087,-3.4165,-9.5265
"52",0,2.73118,4.42429,1.27799,5.14734
"53",0,1.04014,-0.31382,-3.26073,-0.3041
"54",0,-0.52555,-4.49159,3.15678,-3.95909
"55",0,2.13733,-1.76397,-2.77006,3.07174
"56",0,-0.20813,-2.15842,0.70994,-2.33183
"57",0,2.04188,0.0928499999999999,5.81528,1.28294
"58",0,-1.18684,-1.39746,-2.31457,0.65733
"59",0,-7.24748,-4.84467,-1.73245,-4.86684
"60",0,-6.60003,-1.48211,-0.82319,-6.68931
"61",0,-4.05399,3.45454,-11.56395,-0.0401700000000003
"62",0,0.29916,-3.69264,0.0372299999999997,-3.0796
"63",0,3.57883,0.330970000000001,11.28037,8.62927
"64",0,-2.59961,6.67011,-1.24568,3.89783
"65",0,-4.38079,0.74541,2.48428,4.28328
"66",0,5.24427,2.60667,0.6972,4.9522
"67",0,-8.33622,-0.79828,0.78456,-5.22305
"68",0,-9.15227,0.40659,-6.59049,-7.14708
"69",0,-1.06945,-9.55732,0.68326,-3.69242
"70",0,9.80702,2.29583,0.27165,6.72583
"71",0,-2.64417,-5.53426,-6.07358,-3.68562
"72",0,1.56935,-2.91373,0.67558,1.30871
"73",0,-5.21026,-0.34737,-2.11979,7.10536
"74",0,-6.84988,-7.65183,1.4672,-3.39861
"75",0,8.99889,8.20711,4.74713,8.25228
"76",0,-4.10616,-2.05212,-1.62698,-1.43303
"77",0,-5.49961,-6.38812,-1.30095,-5.2323
"78",0,1.64292,-1.03917,3.04808,-1.17268
"79",0,1.88094,4.11523,-0.22433,6.34498
"80",0,-3.6934,-10.53219,-1.37182,-4.15997
"81",0,1.13106,6.20963,6.87436,9.40299
"82",0,-12.45258,-2.4558,-7.81059,-4.63808
"83",0,4.41591,6.07099,3.56426,0.21868
"84",0,-2.50677,-2.55983,-4.15625,-3.0679
"85",0,9.20997,3.56039,11.04099,3.34683
"86",0,-0.53874,-2.97083,-0.35228,-3.4777
"87",0,6.1505,4.51799,-2.15172,1.93249
"88",0,3.01515,-0.79405,-3.67273,1.6519
"89",0,-1.71642,6.29353,-2.82335,2.08386
"90",0,-1.43614,-3.89816,0.32646,-4.58993
