"V1","V2","V3","V4","V5"
"1",0,-2.454,5.66844,0.81217,-1.15342
"2",0,-2.24229,5.90775,3.83037,4.83533
"3",0,-3.06332,-4.01771,2.11955,2.93949
"4",0,-11.40774,-4.79081,-6.32035,-13.91468
"5",0,3.71274,3.80738,3.38048,2.99206
"6",0,1.24275,-2.0984,-1.60917,2.29497
"7",0,13.05263,7.15136,4.46142,6.58976
"8",0,-1.66217,-0.5829,8.46888,8.00884
"9",0,-4.22739,-1.33178,-5.47289,0.4201
"10",0,0.95071,-0.76969,-3.75655,-2.43657
"11",0,3.01546,0.98184,-2.16553,1.42071
"12",0,2.12005,1.0953,-1.57549,3.13981
"13",0,-5.0506,-6.37507,-6.02765,-4.91495
"14",0,-3.722,-2.16463,0.70796,2.9734
"15",0,-1.09381,-1.29445,4.83587,2.9299
"16",0,4.0364,-1.70771,6.2839,4.55691
"17",0,2.7656,-1.14991,-0.97308,-3.29021
"18",0,1.89799,-4.07607,-3.16131,-2.33793
"19",0,-2.97322,-4.06298,-2.10685,0.44321
"20",0,2.92087,4.93989,-1.29372,3.61502
"21",0,-2.42366,-2.78465,-7.32405,-1.42531
"22",0,-7.08411,-2.08869,2.28902,-2.69675
"23",0,-3.63278,-2.77106,1.26268,-4.61381
"24",0,2.81386,2.86835,-0.10556,2.69498
"25",0,-7.91124,-1.65667,-1.36571,-3.69721
"26",0,2.23552,4.35167,4.56703,-1.88478
"27",0,3.05818,0.90988,0.6317,2.20114
"28",0,-7.81964,-9.11354,-9.93674,-13.07157
"29",0,3.99802,2.01175,9.23599,-1.38229
"30",0,-1.49042,3.14825,-1.53796,-0.80803
"31",0,0.1755,0.19551,-6.24894,-9.9346
"32",0,7.40847,4.32557,-0.12517,3.4169
"33",0,0.02788,1.82869,2.29199,0.79579
"34",0,5.10076,6.6681,-1.51963,0.31407
"35",0,-1.26455,2.00413,-4.12657,-5.2173
"36",0,-1.75864,-4.06842,-0.27242,-6.82269
"37",0,-2.22781,-2.73189,-5.09732,-1.04438
"38",0,4.68574,2.04962,6.36091,9.23642
"39",0,4.98209,6.18719,2.35999,9.72885
"40",0,0.0347200000000001,3.41468,-1.69076,-4.19671
"41",0,-4.01149,2.32021,-2.73677,0.64416
"42",0,-3.55702,0.00889000000000006,-2.1742,-3.72584
"43",0,-3.89354,-8.54323,-9.69643,-5.3591
"44",0,2.70132,-0.93029,1.20864,6.21403
"45",0,1.12306,3.4633,-2.22117,-0.51431
"46",0,3.89759,-5.3125,-0.17522,0.27473
"47",0,3.29436,5.75219,4.43077,9.05797
"48",0,1.34863,-0.516240000000001,9.54335,3.66209
"49",0,-0.86493,1.769,6.16045,3.1454
"50",0,-4.90958,2.37607,-4.22632,-2.48066
"51",0,5.53524,7.41987,6.83057,3.45109
"52",0,-3.14836,-2.4958,-1.93705,1.55218
"53",0,-5.8022,-5.36983,-3.59965,-5.12488
"54",0,10.3395,2.15544,11.39253,-1.58154
"55",0,-10.5391,2.50463,-3.74196,-6.80672
"56",0,6.42168,0.22796,-0.17025,4.08048
"57",0,11.60302,2.75938,0.0267799999999996,6.28328
"58",0,3.09924,0.35195,4.33158,1.13454
"59",0,-1.48054,-9.6675,-4.44628,-2.91469
"60",0,1.78725,5.61898,0.26274,5.25615
"61",0,-6.64942,0.81683,0.0920399999999999,-3.46123
"62",0,-7.76253,-8.03415,-10.41559,-7.4379
"63",0,-1.26365,-0.76117,-8.09451,-1.12105
"64",0,7.25545,4.09474,4.69407,1.54926
"65",0,5.2365,17.35987,13.74379,10.98348
"66",0,-10.03853,-6.10518,-4.84007,-2.58666
"67",0,0.9786,-0.72232,-0.89803,1.16176
"68",0,0.3644,-5.78666,-6.47129,-1.80282
"69",0,5.30911,-2.8408,-4.54265,-5.24289
"70",0,-7.75949,-5.45568,-8.4178,-2.45108
"71",0,-6.09284,-0.31039,-0.14361,-3.01822
"72",0,-1.21753,0.27015,1.97105,3.518
"73",0,-2.91003,-0.55079,-3.25164,1.86873
"74",0,5.64443,1.50313,-1.71737,2.4964
"75",0,-4.67405,0.40481,-1.93287,0.79868
"76",0,-1.99201,-1.82868,-3.03309,0.23027
"77",0,1.0582,-5.85788,-6.35912,2.40851
"78",0,-4.84295,3.54124,2.70993,4.70604
"79",0,1.33393,9.77521,4.07217,5.43059
"80",0,3.81603,-0.99289,3.07111,-3.52208
"81",0,-0.11698,-5.54785,-4.00556,-8.19943
"82",0,-5.02878,2.32928,-1.59438,-5.15115
"83",0,3.23602,2.06178,1.96337,0.27615
"84",0,-5.04388,-3.80753,1.11877,1.17808
"85",0,2.28672,10.92185,6.17234,2.7045
"86",0,2.80947,4.88735,2.7788,10.39514
"87",0,3.62157,4.5008,6.96439,6.79699
"88",0,9.07593,8.89542,7.0789,9.1466
"89",0,-5.94232,1.36,-1.28815,-0.46239
"90",0,-3.26749,-3.06382,1.35796,-2.08182
