"V1","V2","V3","V4","V5"
"1",0,-3.86194,-4.62408,-12.04478,-6.02251
"2",0,-5.73463,-8.32637,1.77052,-6.25172
"3",0,-7.73812,-2.37969,-4.14683,-5.17629
"4",0,10.68677,9.39773,9.28746,5.39017
"5",0,1.52519,-4.47346,-1.56461,1.60313
"6",0,3.71105,0.00595000000000001,0.97139,-2.03949
"7",0,-2.22806,-0.61274,-5.56029,-4.57058
"8",0,-6.14578,-2.03469,-1.23458,-3.09306
"9",0,-3.76829,-3.18588,-1.51231,-0.89713
"10",0,3.8357,-1.24159,1.12357,11.75965
"11",0,-2.00539,-1.25436,-3.7721,-0.26467
"12",0,-3.25022,-0.30292,-3.59817,-2.50484
"13",0,4.10359,6.88137,5.1521,1.82972
"14",0,7.01557,4.93823,5.45504,4.89156
"15",0,5.69173,10.57232,10.79157,10.17721
"16",0,1.68536,3.4592,2.60317,-4.54652
"17",0,4.16929,0.64629,2.78071,3.03528
"18",0,1.22477,-2.66725,3.30321,-0.32115
"19",0,3.32086,-0.29786,-0.50468,0.14033
"20",0,-0.97387,0.59211,6.26304,-3.266
"21",0,6.63056,5.66233,8.96846,3.60939
"22",0,2.66031,4.8473,3.73753,7.82639
"23",0,-0.11536,-0.27479,-3.19746,0.52728
"24",0,-2.76132,2.35377,3.07313,3.78789
"25",0,4.8513,-1.25082,2.09691,4.50294
"26",0,-0.85249,0.50112,-1.33954,-2.05615
"27",0,4.42113,3.13491,-2.46268,-2.8121
"28",0,1.25515,-5.4822,-3.90442,-6.32541
"29",0,-6.76034,-1.74457,-6.35646,-0.24432
"30",0,3.98171,4.11185,-1.72964,-3.72759
"31",0,-5.52548,-4.03608,-5.6025,-8.68932
"32",0,2.36988,-1.16781,-2.10132,-1.50069
"33",0,6.66398,2.57613,9.30236,-0.1373
"34",0,6.7233,4.37653,4.087,2.5477
"35",0,-3.50981,3.21203,0.5412,3.69147
"36",0,4.48578,5.02513,-2.11064,0.42973
"37",0,6.39456,2.88843,1.4256,5.13659
"38",0,2.27333,-3.90085,2.42971,-4.19109
"39",0,-1.66336,2.36067,4.63862,3.2956
"40",0,-4.20385,-1.53335,-2.32367,-4.6577
"41",0,8.40875,8.68869,9.46639,5.68652
"42",0,10.71725,0.97821,5.45499,10.55333
"43",0,3.30663,6.82942,6.83847,4.85849
"44",0,5.75444,7.63628,8.16655,-0.29763
"45",0,6.04944,-1.27923,2.18005,-1.23693
"46",0,-5.58943,-0.59313,-5.81021,-1.53114
"47",0,1.74664,0.69869,6.3922,5.62676
"48",0,3.72556,-4.93513,4.35168,7.62085
"49",0,-2.60799,2.13468,0.41282,3.99038
"50",0,-5.33,-1.79019,-7.92401,3.54715
"51",0,-5.37042,-2.66481,0.5028,-0.60455
"52",0,4.72488,0.2221,4.46068,6.61439
"53",0,-6.15415,0.29317,2.38731,-6.85548
"54",0,0.71544,5.40192,5.54251,-0.0968200000000001
"55",0,-7.4116,-3.45814,-6.34747,-2.33292
"56",0,1.22869,4.63882,0.0847800000000001,3.93965
"57",0,5.49603,2.14532,8.06143,-2.20655
"58",0,1.69451,3.07114,7.80403,4.93183
"59",0,-5.55551,2.8902,2.76314,2.4561
"60",0,-6.18444,-1.60777,-3.10659,-2.2913
"61",0,-0.33671,-6.69107,-3.65229,-2.00377
"62",0,0.53915,1.22416,0.12004,4.52612
"63",0,-5.65959,-1.54488,-2.43714,-6.18432
"64",0,2.44295,2.44496,11.25283,4.52655
"65",0,-7.09089,-5.49488,-6.41765,-3.70273
"66",0,3.24353,2.20431,1.74345,2.67618
"67",0,-4.68404,-2.53105,-4.62448,-3.45093
"68",0,5.15957,-0.49378,7.03462,8.75361
"69",0,-7.30275,-0.2318,-2.57483,-0.2707
"70",0,-1.85511,0.61258,-2.28718,-3.92724
"71",0,2.61409,-2.3509,-3.43455,2.1657
"72",0,0.83698,-5.81213,0.47969,-1.74818
"73",0,0.92511,1.01313,12.02916,1.85728
"74",0,-0.51117,2.27238,-0.91424,-4.37018
"75",0,0.0554100000000002,6.05002,-1.02847,1.42315
"76",0,-1.96347,-2.83879,4.55992,-0.51094
"77",0,2.21775,3.70352,2.95259,1.41857
"78",0,-0.13148,2.86572,0.0298700000000001,7.70281
"79",0,-1.85864,3.68756,1.47554,3.69263
"80",0,5.9826,0.5391,1.28313,-2.96911
"81",0,-9.03599,-2.90681,-7.45117,-7.48784
"82",0,-6.85353,-9.01358,0.5516,-10.00986
"83",0,-10.09426,-8.63157,-8.89407,-6.10585
"84",0,7.36945,1.586,2.71541,0.68778
"85",0,6.07644,5.64505,6.1144,1.57632
"86",0,-2.98656,0.0647200000000003,-1.88609,-3.10705
"87",0,-2.11957,-4.48982,-1.40606,-6.04568
"88",0,5.74303,3.4746,7.47398,-2.22633
"89",0,4.22266,1.42959,10.0344,2.66505
"90",0,0.51393,-0.21301,-2.03378,-3.58625
