"V1","V2","V3","V4","V5"
"1",0,2.67594,1.01219,8.80763,1.85693
"2",0,-3.60238,0.06648,5.84921,-4.62876
"3",0,10.03632,4.57301,8.08692,3.87299
"4",0,6.55097,4.07235,3.30795,7.66572
"5",0,5.03807,-5.00196,-0.86853,0.21207
"6",0,-1.96226,-1.07102,-2.11935,2.21892
"7",0,-10.9301,-8.09061,-2.81158,-3.22205
"8",0,2.68505,-0.20591,-0.52963,-4.48439
"9",0,4.18763,-5.09936,5.01409,0.72439
"10",0,0.65615,-0.30701,1.8093,2.56147
"11",0,-1.28094,-7.79274,-5.7553,-5.06402
"12",0,-5.53681,-6.80361,-2.47485,-4.48354
"13",0,-11.94336,-5.36735,-11.19588,-15.9362
"14",0,-1.0157,-5.06072,3.41806,2.87201
"15",0,3.22412,-0.21436,1.02458,3.27468
"16",0,-4.20581,-4.94272,1.49119,-1.48095
"17",0,-0.85491,-4.1584,1.45429,5.47333
"18",0,-7.03846,1.51401,1.5721,-3.94591
"19",0,2.47451,-0.11397,-0.99106,2.68854
"20",0,1.20126,4.49821,-0.30842,-0.33266
"21",0,-1.89187,4.07795,5.79911,-7.64286
"22",0,-5.51296,-2.69639,-6.19559,-6.66424
"23",0,-2.63119,-5.75159,-10.19291,0.10118
"24",0,0.78329,-4.94097,-5.1813,-2.09833
"25",0,-2.29,0.37743,0.51704,1.94982
"26",0,4.04789,-7.90033,5.28476,2.25255
"27",0,-8.07166,-6.52202,-5.39139,-5.49468
"28",0,4.29346,7.54769,0.93596,0.65702
"29",0,-3.45644,1.64448,0.62555,4.14648
"30",0,4.96954,6.12243,4.55307,0.16889
"31",0,-7.26524,-1.67497,-0.0917699999999999,-5.14692
"32",0,-5.70902,-0.79553,-6.18372,-4.70036
"33",0,-1.5577,3.53471,1.05434,0.30903
"34",0,2.02861,-1.34973,-2.75544,2.65677
"35",0,-0.87065,-3.64637,-1.99317,-1.28844
"36",0,1.46783,-0.58936,-3.62065,-0.74566
"37",0,4.7399,5.3757,4.5983,3.91292
"38",0,0.67067,0.36884,1.11091,3.49253
"39",0,-1.97114,-1.99104,0.0570400000000002,-1.51979
"40",0,3.66116,-5.03802,-1.24018,5.44232
"41",0,7.02973,-1.73252,1.95993,-4.78882
"42",0,7.43268,4.59485,6.14656,3.88954
"43",0,-6.75502,-6.20921,-3.43766,-6.17168
"44",0,3.82996,-1.08769,-3.86893,-3.68142
"45",0,-8.72353,0.37491,-6.22008,-1.67182
"46",0,-2.9547,-1.48251,-6.76142,0.81687
"47",0,2.00749,2.80386,6.29731,-0.70938
"48",0,-7.35858,-8.72299,-4.89668,-11.97786
"49",0,-6.63811,0.20922,0.22568,-6.19835
"50",0,6.32821,-0.58261,4.88447,-3.01159
"51",0,5.99401,-0.73519,3.88862,0.44657
"52",0,3.98473,8.98866,10.1317,8.21126
"53",0,2.80322,-2.83049,0.29083,-4.01739
"54",0,5.7416,5.30603,2.22414,-0.81941
"55",0,-1.3996,-4.07425,-1.02306,1.17898
"56",0,-3.14347,0.32426,1.4266,3.49436
"57",0,2.04713,-8.34679,-4.02209,-11.36201
"58",0,-4.06319,-2.8838,-3.93424,-0.80765
"59",0,-2.00995,-2.46953,0.16359,-5.28103
"60",0,-2.62344,-2.0571,-0.27836,-2.30781
"61",0,-6.03098,4.29615,-2.63216,0.68145
"62",0,-1.60748,2.07163,6.06511,1.17384
"63",0,-5.75537,0.38701,-1.34117,-3.07817
"64",0,0.19228,3.52873,-1.74868,-5.41413
"65",0,1.00333,1.48433,3.13808,-0.7439
"66",0,-2.36311,-5.42602,-3.69515,-7.61748
"67",0,2.09506,1.52077,-3.05583,2.69925
"68",0,-3.35729,-9.99193,-2.64479,-3.0896
"69",0,1.12618,3.45564,0.76062,1.51925
"70",0,-4.92613,-2.8499,-6.37963,0.30302
"71",0,-3.46664,-5.37579,-2.11177,-0.65282
"72",0,-5.37733,-0.119820000000001,-3.79921,-5.49941
"73",0,3.00871,-2.6927,6.00999,5.616
"74",0,-2.22103,-1.23737,3.28104,-6.90875
"75",0,6.19481,6.26148,5.07715,9.37593
"76",0,0.59875,3.65712,-3.5564,-1.89685
"77",0,-1.6732,4.16819,1.85309,-1.35653
"78",0,-1.44124,-2.40423,2.10066,4.93041
"79",0,2.89076,5.01997,-2.33251,6.46143
"80",0,0.10721,-1.57066,-0.03812,-4.26564
"81",0,-4.29946,-6.50286,1.03333,1.16961
"82",0,5.88055,5.22292,5.00064,-4.49979
"83",0,3.68082,4.96836,2.70558,0.1645
"84",0,-5.81839,0.30441,-0.82515,-6.1799
"85",0,4.6456,-1.78734,1.53188,1.11679
"86",0,-8.78651,-9.99401,-7.66143,-4.00771
"87",0,-1.09214,3.05711,6.19068,-3.23927
"88",0,-0.44122,-4.72549,-0.7946,-3.54227
"89",0,-2.99301,-5.49365,-2.1663,4.36913
"90",0,2.4181,5.12296,10.47766,5.75354
