"V1","V2","V3","V4","V5"
"1",0,5.73248,3.45385,-2.48605,2.0453
"2",0,9.11956,10.92424,7.22909,4.32457
"3",0,3.04034,-0.42306,1.2078,2.23348
"4",0,-1.34122,-0.30451,2.29248,0.1076
"5",0,3.26311,1.3856,4.33816,0.97444
"6",0,1.99082,4.06955,-3.92551,2.89046
"7",0,-4.24673,-0.78393,-11.45719,-0.80738
"8",0,-2.63411,-0.209,-3.11002,-3.23283
"9",0,5.84199,-3.60707,2.56201,-3.24781
"10",0,-2.4915,-2.45168,2.65523,-3.22743
"11",0,0.20051,2.4295,-4.0486,-4.60976
"12",0,-3.47643,-9.525,1.30632,-5.7842
"13",0,-6.68957,-4.71668,-3.25747,-6.40797
"14",0,-0.52568,2.60322,-3.8602,10.14328
"15",0,-5.00064,-9.19615,-0.43431,-8.13188
"16",0,-3.08469,-2.61936,0.53611,2.87256
"17",0,0.58447,2.1224,-2.8292,7.59413
"18",0,-0.19688,0.3125,3.59138,1.78211
"19",0,6.31454,0.8943,2.43978,0.21585
"20",0,5.57874,6.79518,6.95856,0.87318
"21",0,8.53295,-1.16934,3.47936,7.50627
"22",0,1.48461,0.0114400000000001,5.34133,4.59289
"23",0,-0.6978,-4.34302,0.19648,2.94039
"24",0,-3.61766,-5.0997,-3.36375,-1.00169
"25",0,-2.84759,-5.86668,-5.46037,3.77388
"26",0,1.56428,-3.58989,1.45433,-3.85888
"27",0,2.79071,1.47399,-1.62617,-2.222
"28",0,-2.9379,2.39659,0.01655,-1.59441
"29",0,1.42718,2.33003,1.09743,0.41056
"30",0,-4.10102,-9.16831,-4.85928,-9.16783
"31",0,-2.36331,0.64078,-0.83494,0.98313
"32",0,-1.29444,0.98881,3.79925,2.21275
"33",0,-2.13622,3.04113,-2.32655,2.5587
"34",0,-5.53411,-1.20554,0.77893,4.93244
"35",0,8.78172,-1.19824,1.77607,2.5217
"36",0,6.84147,8.30188,7.26556,6.21966
"37",0,-5.03057,1.86623,-4.90355,5.38684
"38",0,6.1651,-4.50517,4.79156,5.9139
"39",0,-3.63832,3.49471,8.33972,-2.09176
"40",0,0.28254,2.81849,4.689,2.77591
"41",0,-3.58305,-8.55063,-3.31192,-4.70877
"42",0,5.23578,0.0620099999999999,3.37281,4.17861
"43",0,1.94139,-0.53417,3.92862,0.26453
"44",0,-14.72902,-7.08172,-12.83587,-11.43487
"45",0,-1.67882,6.24003,0.31336,4.77647
"46",0,-6.89238,-7.88194,-4.01756,-6.01494
"47",0,1.77505,0.58393,-0.47187,-2.8289
"48",0,-1.66432,0.39116,3.40261,6.30214
"49",0,-6.26081,-3.44792,0.35864,-1.8484
"50",0,-1.65052,-7.74645,-2.61238,1.52202
"51",0,-1.906,-7.39498,-8.58937,-2.47511
"52",0,7.24195,3.33197,-0.0351000000000004,-1.81198
"53",0,5.37543,-1.82759,-1.39337,3.28722
"54",0,2.11112,6.81347,4.29908,9.01959
"55",0,-6.44172,5.70292,-5.26306,5.40879
"56",0,5.08946,5.73889,5.21644,4.23252
"57",0,9.87122,3.65955,6.27803,7.74193
"58",0,-4.60317,-3.371,1.42196,2.36073
"59",0,2.38991,0.90161,5.75661,3.47224
"60",0,3.87417,0.0660900000000001,0.41681,5.7146
"61",0,1.89383,-0.88117,4.44775,0.5933
"62",0,8.0111,5.6594,4.82269,8.95738
"63",0,8.64162,9.51965,2.74754,8.2197
"64",0,0.59395,-3.50211,1.7594,-5.25682
"65",0,9.0567,6.01979,-4.40123,0.32049
"66",0,5.81116,8.76922,0.90335,3.08607
"67",0,3.7128,-0.66027,1.83092,-1.74212
"68",0,7.42991,2.72697,4.71265,5.34971
"69",0,0.41233,1.18893,4.48239,4.54484
"70",0,-6.38149,-5.72096,-2.6405,1.36901
"71",0,-0.48809,3.89854,0.37424,-7.8477
"72",0,4.55248,-0.17571,3.14454,1.94082
"73",0,2.17901,-2.52615,-0.32079,5.24309
"74",0,-2.13913,-2.45355,2.54634,-2.58416
"75",0,8.01459,1.48652,8.43846,8.18585
"76",0,0.06134,-2.14953,5.32362,2.66076
"77",0,7.83879,8.6416,3.47203,3.08054
"78",0,-5.45625,-3.95269,-5.70353,-7.94245
"79",0,4.38182,3.5116,5.33224,10.5368
"80",0,-2.77291,6.31811,6.01175,2.36778
"81",0,-1.86125,-9.71433,-0.1378,-0.05365
"82",0,-3.3614,-0.59296,-3.48522,0.88859
"83",0,4.54082,0.24229,6.75821,5.89338
"84",0,-0.59352,-1.66332,5.2565,-5.79577
"85",0,-3.46268,-0.87543,2.16585,1.15406
"86",0,-3.02557,0.54633,-1.43819,-1.12647
"87",0,-4.40073,-6.78696,-1.24822,1.53854
"88",0,4.94942,3.91809,-8.61725,5.03471
"89",0,-2.41237,-0.96801,-3.36105,-3.03129
"90",0,-5.11175,-3.51541,0.3285,0.0593599999999999
