"V1","V2","V3","V4","V5"
"1",0,-7.50293,-10.341,-10.27417,-12.47187
"2",0,-3.3299,4.47711,2.73845,0.22168
"3",0,2.50855,3.71836,-1.08923,-0.4882
"4",0,-5.02212,-2.5928,-7.1172,-3.4711
"5",0,-3.4228,0.37886,-3.73311,-8.60742
"6",0,3.12486,-0.60528,-2.19057,5.96132
"7",0,5.58264,5.67761,8.69527,3.65213
"8",0,-1.43473,-1.02571,-7.29576,0.62944
"9",0,2.11709,-0.8727,6.78001,5.27182
"10",0,-3.01401,-1.97343,-2.84255,-2.05325
"11",0,-1.06755,-8.44578,5.21647,-2.7027
"12",0,-0.68698,-1.86279,-4.37855,-1.03952
"13",0,-4.06759,-7.91104,1.15063,-6.52908
"14",0,-5.99604,-9.79095,-4.81179,3.32815
"15",0,4.3372,3.3105,1.55009,1.60005
"16",0,-3.295,-2.95409,4.7244,3.34709
"17",0,1.5925,-4.25419,5.23867,-5.92069
"18",0,1.27699,5.17826,0.34222,-1.32157
"19",0,-4.83419,0.20856,-8.05485,-0.3342
"20",0,-4.50499,-9.7929,-10.49517,-4.78978
"21",0,5.1212,-6.67117,0.71889,-4.96518
"22",0,0.29327,5.80556,-1.08216,2.79834
"23",0,-4.91803,-4.68928,-9.29242,-12.13411
"24",0,-1.49897,2.46632,5.76695,-2.76286
"25",0,-0.50111,1.83593,-2.52175,2.23005
"26",0,-3.65249,-11.26999,1.07403,-5.45175
"27",0,0.34181,-3.13395,-2.17265,2.13938
"28",0,-0.07996,1.2967,2.2879,-7.60205
"29",0,-0.0918,0.64319,-1.33295,-0.96869
"30",0,-4.63494,0.44837,-3.98282,-6.07474
"31",0,-3.60098,5.54358,3.23342,4.44716
"32",0,5.56717,0.51809,3.00326,0.62665
"33",0,1.61746,1.15595,2.71914,5.57788
"34",0,12.21975,9.18243,4.71044,6.68072
"35",0,3.73783,-5.65401,2.52753,0.0994099999999999
"36",0,5.0427,7.74052,-5.19423,0.22514
"37",0,2.31084,-7.43569,-1.77609,-7.43843
"38",0,0.42939,-6.03573,-7.98491,-7.05878
"39",0,-5.32599,6.71971,-1.80113,1.21409
"40",0,-0.68324,1.05342,-4.68402,-3.49149
"41",0,4.60518,4.412,-0.07592,3.47032
"42",0,0.92652,-5.58943,0.99126,-3.15916
"43",0,6.38461,-0.15386,1.48593,2.70719
"44",0,3.21667,4.41178,6.14726,4.68636
"45",0,-1.24551,0.97177,1.99955,-4.51019
"46",0,0.92391,1.52611,-3.73327,-11.26029
"47",0,3.33987,1.6841,0.51471,2.60782
"48",0,5.09381,5.22903,0.0331899999999998,6.11722
"49",0,-4.27107,-3.4884,0.74853,-2.20906
"50",0,-4.4619,-5.34981,-1.6788,-5.13741
"51",0,4.99972,2.16456,-1.387,-0.71302
"52",0,0.26185,0.81773,1.50895,-1.10952
"53",0,5.88564,-5.50987,4.64119,-0.59066
"54",0,-3.66999,-8.84631,-1.15084,-2.85054
"55",0,-2.50855,-2.79291,-7.73108,-5.50641
"56",0,5.1739,-0.14369,-1.89621,1.76805
"57",0,-8.48716,-3.49552,-2.40592,-13.70569
"58",0,-0.65445,-0.38818,0.88159,0.12244
"59",0,-4.16636,8.51794,-1.80085,0.24287
"60",0,1.39298,-4.41358,-0.15392,4.12034
"61",0,-5.56687,-7.96604,-9.4766,-9.78716
"62",0,-4.33175,-1.56659,4.23958,-2.33239
"63",0,3.56249,-3.0233,-6.58351,1.78363
"64",0,3.5737,7.95266,1.06256,1.80156
"65",0,3.20756,4.22238,3.19842,1.49689
"66",0,-0.49972,-4.61769,-1.55787,0.87298
"67",0,-2.22021,-9.95019,-8.32043,-10.57494
"68",0,-5.56648,0.79558,-3.05269,-6.44466
"69",0,1.20416,-0.97935,-0.94432,2.33332
"70",0,-8.11963,1.28527,-7.18576,-5.26819
"71",0,6.908,2.72643,-1.75779,0.95207
"72",0,0.0677600000000003,3.21488,-2.38152,-3.2167
"73",0,5.92694,-0.36749,4.36954,4.42342
"74",0,-5.5054,-0.30543,0.24067,-2.45678
"75",0,6.1752,7.75982,7.13465,11.58892
"76",0,-1.51602,0.0904199999999999,-0.15856,-4.88407
"77",0,-0.13565,1.4348,-0.67682,5.42518
"78",0,6.55973,9.94351,7.79134,3.88775
"79",0,-0.73725,1.7275,1.42239,-1.77891
"80",0,-7.48224,3.6747,-3.37066,1.73712
"81",0,4.34295,-6.38794,7.92407,6.67896
"82",0,0.83085,2.71027,-0.33125,-6.54157
"83",0,0.52557,-4.25747,-9.8743,-10.27636
"84",0,-7.12928,2.67611,-2.58092,-3.07985
"85",0,4.07231,0.9249,1.42409,6.55185
"86",0,3.46209,4.25732,4.85066,5.74148
"87",0,1.65125,-5.6456,-0.0175500000000004,-4.6708
"88",0,0.68258,-3.07485,7.35128,-7.23188
"89",0,2.10794,-3.41243,4.13335,1.67838
"90",0,0.24467,3.08948,2.7024,4.06727
