"V1","V2","V3","V4","V5"
"1",0,3.87829,3.35082,6.50593,10.92716
"2",0,-4.37286,3.20546,-4.5317,-3.23453
"3",0,-2.66374,5.95806,0.52779,0.4387
"4",0,-1.21946,-3.68703,-12.62988,-11.51406
"5",0,2.89737,1.60449,-1.77459,0.24985
"6",0,-3.3713,-9.33368,0.15449,-1.13386
"7",0,-5.20835,-5.25032,-4.07058,-3.40885
"8",0,0.49884,-3.58431,-2.96898,2.54446
"9",0,4.21612,3.3561,6.4026,5.70088
"10",0,-0.69308,-4.51719,-4.64071,1.03279
"11",0,-4.84466,0.91192,-0.80269,-6.24109
"12",0,0.55699,0.92293,2.62468,-0.29702
"13",0,-1.40597,-8.02681,0.38374,-5.92705
"14",0,0.49932,2.31989,-1.96008,1.13155
"15",0,1.12703,1.95812,10.53284,1.40625
"16",0,-4.17897,0.85743,3.82309,-4.05854
"17",0,4.22189,2.26546,0.86172,-2.42173
"18",0,-6.18942,5.18091,2.22676,-5.92349
"19",0,5.49511,-3.25353,-0.61931,1.53388
"20",0,-4.5119,-7.69032,-11.37265,-8.39002
"21",0,-5.17043,-3.11128,2.46047,-2.16318
"22",0,-3.85974,1.24274,6.99153,4.2547
"23",0,3.45001,-1.38075,-1.34896,1.02805
"24",0,0.30224,-0.88197,1.49443,8.09627
"25",0,-3.68403,-4.89657,-4.16206,-0.84209
"26",0,1.5832,3.95492,-0.58672,5.80778
"27",0,-7.09673,-0.48644,-1.66181,-3.41442
"28",0,-2.11862,-6.69853,1.81863,-7.64797
"29",0,-1.47584,-4.21659,-2.41952,-4.25052
"30",0,-3.62794,-3.93175,-2.53906,-1.03209
"31",0,2.67212,2.31128,7.11961,0.44601
"32",0,3.65405,0.56408,-4.78767,-0.21021
"33",0,-0.88076,2.14924,4.11411,-1.58506
"34",0,-0.67496,-6.47757,0.3407,-2.74759
"35",0,-1.72112,4.14153,8.80238,4.13639
"36",0,-5.90692,-2.24719,0.9217,0.89406
"37",0,-2.86493,-8.67182,-9.21754,-2.97877
"38",0,-7.78109,-5.27951,-1.76878,-3.08296
"39",0,1.19263,2.65614,5.60835,2.38421
"40",0,-4.05205,-5.31826,0.17595,-4.35679
"41",0,6.13996,1.20177,7.24995,0.45188
"42",0,-2.54604,-4.07799,-1.7503,-4.44096
"43",0,-3.92622,-7.02752,-6.5129,-5.07926
"44",0,-3.85386,-4.24123,-3.19954,-1.44665
"45",0,-0.21388,3.45858,9.45154,6.32302
"46",0,3.58623,-0.30905,-0.69033,-1.81609
"47",0,-2.93068,4.38837,5.83993,-0.4711
"48",0,-5.61483,-7.67478,-4.48085,-3.456
"49",0,1.91521,4.03444,-4.41097,-0.7688
"50",0,10.1075,5.77497,6.80236,5.84939
"51",0,5.81356,3.8172,2.43177,0.47304
"52",0,2.18112,7.98265,4.25119,3.1685
"53",0,-2.70977,-8.62792,1.55622,-0.55472
"54",0,2.33697,2.10668,-7.48956,-1.66857
"55",0,-0.22594,-6.94316,-6.51878,-3.93653
"56",0,-4.91716,-2.81975,-1.15889,-6.11307
"57",0,5.49071,0.96115,5.52438,7.96901
"58",0,-1.36081,-3.69408,-5.55074,-5.64637
"59",0,-3.38827,-4.5039,-2.89098,-6.50186
"60",0,4.97573,1.30496,5.81633,5.7409
"61",0,4.33644,1.27703,5.5809,8.49258
"62",0,-4.58364,7.43704,6.8648,0.73418
"63",0,-7.6957,-1.08819,1.55645,-5.44551
"64",0,-8.0511,-6.6042,-0.929670000000001,-8.51032
"65",0,-6.57877,1.013,-7.00074,-4.26542
"66",0,-2.24437,-1.87029,2.03119,8.07312
"67",0,4.01067,4.10314,6.24599,6.12185
"68",0,-4.1669,-2.8795,0.27872,1.71105
"69",0,9.03825,4.99748,3.85891,3.84071
"70",0,-4.92547,-3.37413,-5.86946,-6.04506
"71",0,3.19627,-0.79862,1.89381,6.8199
"72",0,-2.50021,4.51144,-1.27911,-1.35861
"73",0,3.24463,2.28486,-3.48137,-0.97906
"74",0,6.83439,7.48163,-2.58637,3.90489
"75",0,-1.16318,1.07894,2.40648,-3.01783
"76",0,-2.29516,3.20961,-5.123,1.44285
"77",0,4.16109,3.21522,3.39259,0.62883
"78",0,-13.07691,-10.14524,-4.26489,-8.00694
"79",0,-4.79153,-2.96105,-1.9321,-7.33214
"80",0,-0.12455,3.80884,2.48413,-1.07065
"81",0,0.64176,2.3567,1.22254,4.65852
"82",0,-2.2727,-6.22349,-5.67308,-3.80629
"83",0,4.29309,3.62851,10.89284,3.32366
"84",0,-5.5278,-3.61338,-2.76576,-5.69177
"85",0,6.81117,3.57903,0.85789,7.78095
"86",0,-1.22906,-3.26538,-4.16723,-0.88763
"87",0,-0.53136,4.57508,4.75767,3.623
"88",0,6.22829,-2.1312,4.28594,4.36655
"89",0,-4.15744,-0.98663,-2.55543,-2.49938
"90",0,5.39679,6.65926,6.29306,3.69178
