"V1","V2","V3","V4","V5"
"1",0,4.1691,2.71482,7.46665,12.03917
"2",0,0.91327,-0.19234,-4.74308,-3.46344
"3",0,-5.86199,-3.11828,-4.29575,0.6795
"4",0,1.42349,0.32789,-1.27384,7.6897
"5",0,1.45148,7.29578,3.51041,-0.98696
"6",0,-7.11877,1.37169,-3.80374,-2.41101
"7",0,-1.92513,3.62773,1.78077,12.12148
"8",0,1.3722,-1.27388,-0.08249,3.44847
"9",0,1.83862,9.08398,-0.13022,3.26759
"10",0,1.49304,0.0189400000000002,-9.97843,2.35725
"11",0,4.83275,2.07296,4.17559,0.73064
"12",0,-3.23181,-6.1792,-6.07677,-7.23555
"13",0,0.59316,3.86453,0.32838,-2.12227
"14",0,-3.42883,-2.75408,2.815,3.30724
"15",0,-4.5259,2.2842,-3.62604,1.34123
"16",0,7.81095,1.00024,2.4131,0.0462799999999999
"17",0,0.82227,-5.97131,-6.42984,-5.06505
"18",0,3.77011,-4.47453,-4.01005,-1.97261
"19",0,-4.77548,3.04103,-4.91147,3.45346
"20",0,7.66196,2.14701,3.48664,9.35858
"21",0,-2.26914,4.13794,7.29157,2.49426
"22",0,1.62507,3.09546,-0.18612,1.302
"23",0,-4.37394,1.60772,-2.83596,-1.61561
"24",0,-2.37767,2.07601,0.45405,-0.92529
"25",0,-0.70105,-3.16212,0.91214,-2.01195
"26",0,-5.16877,-7.07582,-6.05049,-9.05778
"27",0,-9.23533,-4.38471,-5.21383,-4.09278
"28",0,-10.94633,-6.97638,-16.43779,-11.87573
"29",0,-0.5037,-4.76181,-4.31354,-3.43497
"30",0,1.64068,4.14074,2.06104,8.70357
"31",0,8.46391,-8.03069,3.90441,5.09459
"32",0,5.41489,-0.20083,2.7793,-2.37341
"33",0,3.90299,2.54773,-1.65716,0.70999
"34",0,5.28619,4.34374,-1.0646,0.46926
"35",0,3.85102,4.60025,3.03068,1.71135
"36",0,-0.92674,-5.23281,-4.11647,-3.37782
"37",0,8.41612,1.72619,5.42039,5.97128
"38",0,0.62385,-2.82981,0.13097,0.0808800000000001
"39",0,4.14232,2.71412,-3.26131,1.59055
"40",0,2.38067,7.85427,3.39505,3.7475
"41",0,-1.33286,2.14277,-5.35245,-0.17335
"42",0,9.6105,1.82002,-0.31903,3.34484
"43",0,3.51168,4.54338,-4.42421,-2.58444
"44",0,0.58671,-0.54032,3.52969,4.69145
"45",0,-3.54167,2.38414,-7.8253,-1.01743
"46",0,-2.93869,2.65467,4.46495,7.22372
"47",0,0.95353,4.47975,-2.15384,-1.82487
"48",0,-4.51074,-1.11759,-3.20207,1.6252
"49",0,-0.1999,-7.6056,-3.57489,0.37252
"50",0,6.18655,-3.4635,5.53462,1.17136
"51",0,-6.33707,2.66754,2.64641,-1.38786
"52",0,-2.29959,-4.49137,-0.23868,-2.76069
"53",0,6.92595,-0.60612,7.13435,3.89763
"54",0,5.70584,1.6142,5.24886,4.04587
"55",0,-1.36915,-0.61392,-3.29272,0.59366
"56",0,-1.61211,4.19497,5.80054,4.62338
"57",0,-1.4861,-1.02931,-2.50763,2.07121
"58",0,6.47017,2.51705,4.52661,2.24915
"59",0,-2.22605,1.76161,4.04378,-0.50226
"60",0,2.64812,2.92438,-5.68034,-4.99012
"61",0,-3.34886,-6.29193,-4.33112,-5.58529
"62",0,-5.83205,-14.97587,-12.21886,-7.61568
"63",0,2.29785,-1.73899,-0.82205,-1.21567
"64",0,-0.55152,2.76053,4.60462,3.80536
"65",0,7.09219,5.38159,4.83302,3.85049
"66",0,-1.87151,3.5449,-0.80121,-2.04862
"67",0,-0.68737,-0.41607,-2.42527,1.00289
"68",0,-4.00287,3.79346,0.77563,-4.29119
"69",0,-1.75274,1.23034,-0.6658,4.09693
"70",0,6.42711,6.28611,7.43349,2.32267
"71",0,2.35568,-4.49452,-6.85428,-2.39426
"72",0,-10.54729,-4.3623,-3.34143,-1.24507
"73",0,9.14794,4.9669,2.46388,3.60028
"74",0,-0.97404,4.61827,3.50131,4.71681
"75",0,2.05939,-1.36338,3.90795,-0.65273
"76",0,-0.56571,-2.91843,3.70129,1.08738
"77",0,1.20523,8.04942,6.57025,5.63483
"78",0,3.41903,0.00164000000000009,8.18203,-0.93169
"79",0,-1.11644,3.39856,-3.25608,1.10799
"80",0,-5.36182,-4.48236,-7.11673,-4.61418
"81",0,-0.6987,1.03578,1.25313,0.95433
"82",0,1.37172,-4.93279,-6.11078,0.19992
"83",0,3.2501,2.90004,4.82598,-2.23596
"84",0,-5.13123,0.1778,-1.11962,1.95902
"85",0,1.5362,-3.22147,1.37673,-1.61963
"86",0,7.57657,0.49198,8.42962,-0.52923
"87",0,-8.59452,-0.91014,-0.07034,-6.40619
"88",0,2.42668,1.4641,6.67587,6.89401
"89",0,-5.65114,1.45844,-6.32586,1.09796
"90",0,-1.00668,-6.94659,-4.54157,-5.52165
