"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-0.46141,-1.00409,-0.03642,0.14588,1.00346,-2.86072,0.22638,-1.83876,-1.29111,-0.38426,-2.78385,-1.70445,0.07013,1.20004,-0.9836,0.24382,0.90909,-1.6456,-0.82417
"2",0,4.49141,-1.65027,-0.39398,-0.45615,0.91851,-0.048,0.43594,-0.31671,2.09204,1.04514,2.01188,1.70049,0.93505,1.22362,-0.6128,-0.65257,2.1994,2.39638,0.27624
"3",0,2.66769,2.15645,2.68908,1.09163,3.08176,2.79885,3.22305,0.53248,1.66779,2.97187,2.50303,1.32224,0.65368,3.16018,1.72129,2.40486,2.50788,2.91187,0.64594
"4",0,-0.29497,0.56957,-0.86242,0.56586,-1.0667,-1.04633,0.27752,-1.08691,-1.14743,-0.95967,0.94516,-0.08126,-2.26588,-2.85729,-0.99498,-1.71663,-1.49034,-1.19661,-0.89266
"5",0,0.07416,0.22701,-2.53207,-0.18602,0.63975,1.16495,1.94044,-0.95451,-0.00814999999999999,-0.55436,0.54545,-0.10479,0.18697,-1.5371,0.89342,0.15959,-1.03013,-1.29666,1.7993
"6",0,1.94358,1.91461,2.83044,1.13354,1.75333,0.78154,1.2199,0.87661,4.17698,1.86221,2.30249,1.09417,3.00034,2.33863,-1.03889,1.05017,0.71646,3.44118,2.08031
"7",0,-1.26398,-2.76641,-1.27178,0.22372,-1.44571,0.64765,-0.27412,-1.56706,0.0393300000000001,-0.98095,0.18457,-2.18638,-1.27752,0.67524,0.06325,-1.33564,-2.7102,-0.78194,-0.48108
"8",0,-0.8672,0.17641,0.29505,1.79742,0.8375,-0.00170999999999999,0.19882,0.83425,1.41036,1.5321,1.9112,-0.36831,0.33959,-0.10065,-0.18573,0.28768,1.40172,-0.63412,-0.10457
"9",0,0.14207,0.86485,1.23842,-1.53104,0.17776,-0.47244,2.22838,0.08967,1.72847,-0.46201,1.06275,-0.5405,1.63715,-0.67918,-0.57038,1.43541,1.50583,-0.10729,1.99863
"10",0,0.73893,3.28135,1.45807,1.17781,1.32593,0.95173,1.96128,1.73998,1.67191,1.28718,0.0243900000000001,0.73757,1.95809,2.06868,0.7658,-0.41991,-0.16234,0.94128,0.03871
"11",0,-1.85007,1.47433,-0.41095,-0.02097,0.62187,-0.00413999999999998,-0.11239,-1.47129,-1.56013,-0.69752,0.38589,0.66581,-0.39434,-0.44324,-4.2411,-0.62658,-0.23537,-0.80061,0.62149
"12",0,0.62093,-0.97414,-0.3024,-0.83178,-1.23537,-0.94379,-1.59322,0.609,-0.60184,0.75656,-0.4524,0.32354,0.49932,1.74942,0.2039,-2.10773,-0.57503,0.52184,-0.54172
"13",0,-3.57821,0.43614,0.1792,-0.39615,-2.02888,-1.28018,-1.75615,-1.85379,-2.79325,0.70893,-0.68003,-0.66912,-1.97655,-0.66546,-1.37892,-0.13715,-1.68266,-0.41507,-0.95681
"14",0,1.50232,-0.985,0.96647,-0.9138,-1.30911,2.4741,1.10288,0.50264,1.84907,0.7,1.10446,1.96969,-0.74356,0.25785,1.59704,1.16983,-0.60432,0.54051,-0.53552
