"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-0.15803,3.96243,3.11611,-1.55687,0.71136,-1.06943,1.09989,0.7486,1.30365,-11.41282,-0.66842,-0.11632,2.77732,-1.62598,-5.40006,-1.35641,1.31789,4.55299,1.6175
"2",0,0.73071,-5.44293,0.33367,-0.61325,-6.90247,-6.38897,-3.43616,2.90914,-1.41684,-0.75173,-7.15716,-3.61885,1.09135,0.75107,-2.16069,1.0624,-0.04481,-2.91186,2.28115
"3",0,6.82025,3.97174,-1.29496,6.24782,0.4585,4.7696,4.07267,2.0876,4.18312,11.55715,1.47994,2.01942,-3.23986,3.24754,4.04969,3.88913,6.90217,2.15759,5.65578
"4",0,0.24184,-2.77231,-2.31188,-0.7356,-1.67808,2.78424,-1.90894,-1.35564,-7.10686,1.37059,-0.34099,2.68876,-7.21238,1.77492,-0.23744,0.30044,0.98139,-2.8087,2.77465
"5",0,-0.36231,-3.16598,-6.63663,-1.92365,1.40222,-4.29025,-8.46228,-5.37003,-7.17494,1.80671,-2.18659,-6.67376,-3.20266,1.66059,1.34994,1.90574,-3.44803,0.26859,-5.31704
"6",0,0.78897,2.48556,1.24146,-2.92794,-2.26711,-0.56112,-1.52614,3.73745,-4.76298,-3.15039,2.37222,-0.31499,-2.16012,-4.71799,3.53638,-1.53027,-2.36353,1.11323,2.31774
"7",0,4.26374,0.31347,4.10697,2.91207,7.32238,-0.52176,-3.37415,-0.88253,-0.0912000000000002,2.3166,-0.26146,3.01218,-4.43796,-3.56983,0.42874,1.4469,5.90209,3.03464,-0.36612
"8",0,2.56776,-6.11729,-0.40191,-0.49327,6.60457,-0.82959,-7.79436,-0.58547,0.8076,8.47465,0.68379,3.75927,2.71045,-3.97241,3.28874,-4.075,-1.83388,1.4956,-1.95261
"9",0,3.16391,7.00678,4.05883,6.33108,3.93911,2.58724,1.92963,12.43227,2.7895,3.27405,5.11945,1.931,9.54246,0.00637000000000043,4.56816,-1.05316,-2.25583,-0.98788,12.0761
"10",0,2.08603,-1.35931,4.30841,1.54282,-2.22084,-1.36712,-5.77071,0.56712,-2.15658,-4.22136,-4.96823,-0.87336,-2.91976,0.23923,1.63712,-2.20361,0.49966,-5.12418,-3.96252
"11",0,-2.16553,-1.28374,-4.32685,-1.69125,1.90756,6.03181,-5.15323,-3.0298,-0.88669,-0.19162,-1.59142,-1.59094,-1.32757,-2.87073,-5.22584,-4.05117,2.09854,7.87558,1.21705
"12",0,-3.14203,-2.10696,-1.28328,-5.77093,1.72235,-4.08616,-2.39831,4.31279,-4.33346,-5.34705,-1.94814,-3.02591,-3.66727,1.35932,-1.681,-4.62452,0.58788,5.45877,-0.0560199999999997
"13",0,-3.3434,3.51455,-6.42301,-7.29968,1.25745,1.37255,-2.45759,-3.60807,0.58769,-0.97453,-0.29005,2.6609,7.03909,1.53642,-2.0323,2.25696,0.31138,-6.09808,-2.49175
"14",0,1.9017,3.41015,-3.9148,2.38636,2.68517,-4.40027,-0.46059,-6.39206,-1.99019,-2.80273,-2.33502,-2.31361,-0.54488,6.58966,0.5263,1.03639,1.40273,5.39033,0.1165
"15",0,4.46246,7.11123,6.6271,3.92573,1.14244,2.8426,13.36281,3.9002,0.59583,0.49913,7.83809,6.1281,5.29198,1.79717,2.32296,-0.257230000000001,5.50542,4.36483,6.10218
"16",0,0.55562,-2.24517,1.13646,0.18367,-0.86797,2.07461,-5.75802,-1.42117,-0.91595,4.75907,-7.66069,-3.63511,0.81158,0.71527,4.05163,-0.65739,1.31113,-1.7591,-3.24113
"17",0,1.07,3.80195,1.14663,2.752,2.42446,0.8499,1.21393,3.11503,-1.93814,-3.8441,0.03813,-0.30112,0.00352000000000001,7.33898,-5.82288,-3.36668,5.61499,-5.95008,-0.58422
"18",0,1.96826,-5.78663,3.00787,-3.85111,0.95742,4.7888,3.02277,-7.06457,3.79142,-5.37613,-1.87652,-0.4982,-1.37889,-0.87947,0.37193,-1.82769,-0.77535,-0.03313,2.96185
"19",0,9.29732,3.52122,3.13876,5.40414,5.2789,-1.82476,1.88885,5.60367,4.37683,3.18248,3.04738,3.49946,4.81389,0.22927,4.73034,2.20981,0.80764,0.74782,6.61312
"20",0,3.24474,-1.60604,-2.04726,0.37899,-2.09088,-2.02799,2.19009,-1.55134,0.0512100000000001,-3.12159,-1.47536,0.38795,-0.61187,-0.24257,4.96822,-0.89195,1.81381,-3.46177,-3.43087
"21",0,-2.43665,-1.6641,-1.01561,-6.0952,-5.21197,-2.81051,1.0824,-5.29537,-1.34882,-7.91568,-4.06903,-3.95497,0.58682,-2.69307,0.79299,-2.31904,-7.80445,-3.20343,-3.90917
"22",0,6.15692,6.63789,6.73576,2.60567,0.68715,0.25191,1.97216,1.01899,-2.17917,-0.77885,-0.69623,-1.06309,1.02952,1.26957,5.6039,0.66439,-1.23895,6.605,3.97874
"23",0,3.18746,5.46769,2.89622,8.45236,0.43958,4.99741,2.02587,6.47946,10.9166,4.50278,0.31347,2.97223,2.46603,-0.34931,5.31292,6.73382,7.27553,3.96993,2.24929
"24",0,-0.17007,-2.53358,0.22996,0.24425,-1.98438,6.11877,4.57725,-6.40452,3.13337,-4.94988,3.94072,1.32205,5.87814,-1.63825,2.94085,-2.36827,-2.57974,-4.66639,-3.83284
"25",0,-11.04281,-10.59179,-4.33913,-6.01853,4.76522,-10.12805,-3.84571,-7.57247,-4.06048,-1.69401,-6.3605,-9.016,-7.54552,-9.08505,-7.28781,-0.0595399999999993,-4.08612,-7.6042,-2.47436
"26",0,2.26593,0.0920800000000002,-3.78204,-3.84248,2.07068,0.99543,-5.9162,-2.19258,3.73912,1.04867,-0.70576,3.35755,-0.72945,3.15318,-5.66615,0.46822,-3.44074,-6.80986,5.30407
"27",0,-0.67909,2.57443,-1.95283,3.6577,2.01124,-1.46579,0.66533,-3.25878,2.21443,-0.27205,2.42796,-7.32249,1.94668,-2.47485,2.56248,2.99311,2.14643,-0.65463,9.14471
