"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,9.23001,4.49563,1.70838,2.38533,6.26424,3.25399,2.15985,2.83075,3.06613,1.31373,5.21792,4.52513,0.17684,0.04027,1.90641,-0.95423,2.68252,5.49317,0.73341
"2",0,-0.94148,-4.47771,-2.84976,2.94061,1.92277,-2.19688,-1.12867,-2.05777,2.58385,-3.57795,-4.27035,3.53879,-0.76124,0.7803,-2.26661,-1.65275,-5.73808,-1.26601,-1.67336
"3",0,-3.60845,1.31377,-3.82168,4.06694,5.96166,-5.4738,-0.7125,2.25608,-2.00114,-0.6255,1.43818,1.2147,1.25699,-1.00586,-2.97272,-2.45821,-9.04233,-7.11931,1.62241
"4",0,3.13925,1.52885,8.44489,2.42181,3.53922,1.8167,0.84542,5.06153,1.72044,-1.50584,1.60805,10.65185,0.28457,-4.86604,6.49993,5.18488,-3.06611,3.00941,4.00688
"5",0,-3.17011,0.84019,-1.12025,1.77053,0.25524,1.60921,3.71449,5.08552,-8.33398,-8.68705,1.22436,-3.47618,3.8077,0.55376,2.01774,1.34493,1.08856,-0.4852,-1.42199
"6",0,5.39998,-0.79567,0.17758,4.73122,13.74135,4.23548,4.64744,2.88033,-0.52268,8.82149,7.59505,13.04112,5.51578,4.79401,6.84567,9.33091,6.26208,8.05499,4.26768
"7",0,2.21549,0.58177,-6.55238,-1.05414,1.98459,1.37781,-2.64969,1.50999,1.16155,-4.14739,1.8205,-5.69809,1.55229,-0.93897,-6.59981,1.44339,-2.64455,2.27273,-4.19367
"8",0,-8.91912,-10.82994,-9.61448,-12.06794,-6.25454,-3.47529,-2.12423,1.04325,-12.57164,-9.16944,-5.12285,-3.15116,-8.17887,-3.61017,-10.32274,-8.84377,-8.44935,-5.21675,-8.5715
"9",0,-4.8889,-1.45356,0.00173999999999996,-5.02947,-2.83877,-0.10753,0.75593,0.44717,-7.15147,0.97454,1.89018,2.72274,-1.06396,-5.48721,2.921,-1.91259,0.01654,-3.81366,-1.40294
"10",0,-4.72305,-6.83469,-10.15279,-9.96386,-6.12563,-12.8583,-15.03369,-9.39668,-15.45822,-3.00574,-8.2895,-11.04653,-9.47787,-12.95012,-10.59903,-6.70813,-6.3855,-14.98746,-7.54003
"11",0,-4.72393,-6.79653,-3.04456,-4.50172,-1.72664,-5.47028,-6.33158,-2.60094,-3.77442,-1.46771,-7.22931,-1.35617,-5.36904,-3.23002,-1.17215,-5.12075,-6.84881,-9.5512,-0.65057
"12",0,-6.40272,-2.57897,1.90621,1.25045,-1.25271,-8.45457,-2.76267,-6.73042,-2.31512,-3.74647,0.15388,-1.55626,-3.31736,-9.94291,-1.73559,-5.26779,-3.03985,-0.94719,1.49767
"13",0,-4.75041,-0.791020000000001,-3.04399,-9.86431,-0.248810000000001,-4.61931,-7.90581,-10.87676,-5.0561,-3.41314,-5.82235,-5.40888,-0.717880000000001,-2.75288,-4.55041,-1.83199,-6.80492,-3.08977,-4.55973
"14",0,-6.56663,-1.22808,-4.32044,0.36516,-2.50721,-5.22544,0.54016,-0.5644,-4.24105,-2.542,-5.02989,-2.34411,-6.20377,-0.89422,-7.40343,0.54237,-3.20697,-7.74856,-5.87142
"15",0,9.19938,9.51604,5.06244,8.72255,5.14459,10.98075,2.04488,2.12673,5.36368,-0.07362,2.14279,4.63098,6.21608,7.68456,8.11501,0.75429,2.64285,7.60153,4.28923
