"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,4.60038,7.35934,-2.16966,6.41628,-0.29303,5.92198,5.05967,10.20638,5.04302,5.6711,8.43902,3.80106,9.3844,3.64072,8.03071,7.91103,4.04656,-2.11816,3.04261
"2",0,-3.01703,6.29237,1.63064,1.5777,4.59398,1.67067,6.21881,-1.28443,-1.96874,3.17257,-1.23092,-0.81042,3.5603,-4.24782,3.81112,-3.11382,2.55119,0.45445,2.20097
"3",0,-1.95066,-7.95236,-5.94137,-3.71395,-0.84985,-8.56169,-3.3763,-6.48483,0.5932,-5.73474,-5.82713,-1.46865,-5.21499,-8.56737,-7.20386,-12.6596,-5.71384,-6.05526,-0.79709
"4",0,2.33087,5.6584,3.76375,-0.36309,7.04798,11.71207,4.7515,-1.33229,1.77802,1.62815,-1.23448,2.39278,6.48379,6.57221,0.3007,0.49229,7.68533,6.89371,6.8721
"5",0,-2.37488,-0.81541,-2.19108,3.13331,2.34389,1.02801,-3.21898,3.53865,0.90611,1.20071,-3.24084,4.47745,-1.07047,-0.74997,-4.16239,0.53658,1.5116,3.14493,3.02569
"6",0,7.89623,-0.7514,3.02797,0.81206,3.04738,-0.12263,-2.38369,2.79025,1.38642,6.81543,4.07183,3.75237,0.67961,-2.55513,-4.58802,1.41858,5.15043,3.33649,4.57604
"7",0,1.40966,0.34764,-2.06096,-1.42806,0.07643,-1.28961,0.73816,1.29408,0.90705,-4.80849,4.17825,2.20903,-5.55664,-4.97573,2.75723,-4.76592,3.12012,4.27761,0.5054
"8",0,0.94465,4.33535,-1.23746,3.49664,-0.33186,2.59777,-5.36224,-0.0322800000000001,-3.13786,-3.46109,-0.82518,2.1109,-1.61903,-1.21515,2.9683,6.05863,3.09738,4.34835,0.72019
"9",0,-3.54129,-0.54119,-4.44849,2.51304,-3.39095,-0.26668,3.56404,-3.93119,-9.62001,-0.26788,-0.87806,-3.49072,-4.79524,-0.72073,-4.70308,-5.23874,-1.33009,-0.55847,0.84158
"10",0,2.04748,1.87875,5.93989,2.11775,3.22188,3.92444,3.31268,1.88502,6.38624,-2.94208,11.14719,5.66492,1.73093,-0.16858,3.24075,2.92141,0.38832,2.98433,1.53326
"11",0,-3.1553,-8.4419,-4.72189,-5.6724,-6.59286,-2.39018,3.13791,-2.81184,0.00593000000000021,-9.33209,-5.25053,-12.19151,-3.23014,-3.246,-8.38285,-8.68789,-9.90759,-7.27601,-1.2774
"12",0,5.49085,10.34618,0.727650000000001,2.56083,9.0385,10.25169,6.26711,13.0106,9.52498,1.18136,6.73953,9.06071,1.13265,7.1448,6.71616,4.14988,9.64925,2.93624,3.88793
"13",0,3.75802,4.46295,0.27137,5.81986,0.0662,-0.45817,-1.0142,-1.70312,2.65619,3.69416,0.06658,-3.20282,-2.00314,-0.43173,0.44716,4.32626,-1.33771,3.74219,0.45821
"14",0,1.31516,2.22827,0.0715,-0.52261,4.55865,3.17899,3.78056,-0.43589,-0.41463,0.31129,3.54103,-1.10221,5.20899,4.22967,-2.97228,1.93032,2.61079,-1.6456,0.25462
"15",0,7.25916,3.52899,5.9573,1.62387,9.07527,3.40744,4.56541,3.00566,-2.86007,-1.21214,5.18524,8.62469,2.39062,5.11855,6.24754,1.76976,7.17197,3.1855,7.51031
"16",0,3.47304,4.63379,2.78046,4.7648,1.49067,1.89531,-3.44329,-0.9363,8.72383,8.46017,3.73801,1.64092,-1.05224,-1.37723,5.18685,0.28625,1.03008,-0.53551,1.75424
