"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-0.32441,8.76852,2.68864,2.1269,3.1548,-1.13059,2.88585,-0.4518,0.17076,-2.0283,-3.57091,-1.87209,-1.65056,3.70797,-1.43615,3.7937,0.95285,0.91429,1.32775
"2",0,-4.42891,-5.7251,-6.38826,-5.38892,-2.41991,-7.0486,-6.78741,-7.66995,-4.16186,-7.64386,-4.93764,-4.74215,-2.70294,-2.68448,-2.2062,-9.15628,-2.58475,-6.08031,-3.51298
"3",0,-0.37087,-2.15039,-1.42489,-0.72005,2.06598,3.45214,-0.63255,1.67111,3.4903,-1.4992,-1.12431,-0.79126,0.06749,4.10946,0.3902,1.14054,0.54164,1.24968,2.77544
"4",0,3.36705,8.77673,2.00353,-0.423690000000001,-0.60473,-2.30751,5.33299,5.75719,7.7876,4.85357,2.14586,5.51868,4.28492,2.84842,1.97392,2.57862,3.52582,5.39311,5.82256
"5",0,3.0397,-1.20057,-0.39358,0.24919,-2.46544,2.27885,-1.47761,1.41065,1.63804,-2.29932,-0.46693,-1.44898,2.37391,-0.14888,1.30652,1.44085,1.73444,3.04368,1.74953
"6",0,-2.00482,-3.92385,-1.85061,-0.55154,-5.12375,-3.0269,-10.33342,-9.1381,-3.28937,-8.99349,-4.85294,-1.82908,-8.78689,-9.69893,-4.93604,-5.56617,-5.3823,-4.50903,-4.64137
"7",0,9.66945,-0.27694,7.27998,-5.96996,-1.21161,3.97698,1.31782,1.38979,2.90298,3.91872,6.43045,5.54903,-3.77491,1.44948,-0.88758,5.43556,-0.75954,2.11036,6.85559
"8",0,5.07493,4.9876,1.3772,-1.10296,0.84227,12.52967,-0.71291,0.34021,-4.7117,4.44365,1.35549,-3.55836,6.73535,-1.50608,5.84387,5.20789,3.12122,4.15786,-1.32361
"9",0,-3.26188,-2.87198,1.0536,-2.30824,-4.66652,-4.54195,-1.48145,-1.2309,-5.41188,-7.32571,-5.74831,-7.02027,1.62024,-0.62483,-5.15049,1.42554,-6.48304,-5.93634,0.16872
"10",0,1.70222,0.48707,-4.04009,1.17433,-5.1722,0.91096,-0.0335200000000001,-0.33915,-0.50892,-6.24058,-0.19577,-0.36478,-3.85294,-3.71287,0.0469599999999999,-2.98964,4.83407,-4.34928,-6.5208
