"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-7.26549,-4.48622,2.09083,-4.3655,-1.27983,-1.50911,-2.35987,-3.48679,-0.70894,0.61176,0.52766,0.34731,-2.19005,-7.7012,-0.51638,3.02661,-0.86871,-1.20938,-7.80595
"2",0,1.73124,3.75559,0.84251,-2.04837,0.82799,2.98576,7.18796,1.35016,-3.53123,-1.14387,0.48684,-0.96465,3.0564,2.67003,-0.0523199999999999,0.16222,-3.45091,-3.79248,1.21157
"3",0,-0.54414,0.97037,-1.75944,-3.28952,-8.04908,-3.92028,-2.51874,-1.01245,1.6165,-1.73917,-3.21284,-1.69274,-3.20256,3.39465,7.43731,-0.1504,-3.2347,4.57243,-0.81873
"4",0,1.73226,1.93629,-1.83315,-3.10728,1.20101,-4.70698,-2.11046,0.31195,2.32384,-4.29137,-2.18219,-5.92214,1.27459,1.5713,-6.27856,1.51917,-0.6879,3.43762,-10.0276
"5",0,0.16463,-2.82001,9.95299,1.63554,-2.12792,1.59768,-1.68723,5.62545,-3.55796,1.33027,0.68993,0.3247,0.65507,0.29423,-1.31649,1.18876,2.95779,2.43889,-6.35112
"6",0,3.52279,-4.37402,-0.20428,0.27545,-3.9106,-1.92864,-9.49278,-3.50308,-0.82257,-2.87124,0.76945,-3.94211,-3.88072,-1.81325,-4.79864,-3.47818,0.92171,-0.94431,-0.18515
"7",0,-2.93699,-4.68898,-2.15864,-2.48577,1.18575,0.04173,-9.52845,0.50221,-4.39,-1.1908,-6.91671,-1.80184,-3.03413,-3.85583,-1.34369,-3.47997,-0.33612,0.0745100000000001,-0.53893
"8",0,4.08961,1.6907,-4.47321,0.53909,0.36571,-7.7579,1.21282,-5.89339,-1.25641,-3.35577,-6.81284,-1.43973,-5.80722,-6.59466,-6.49691,0.0407500000000001,0.86154,-7.41594,-2.36456
"9",0,1.07493,1.27188,-3.56369,1.2358,0.695,0.53168,1.22514,-2.85705,4.0786,0.94911,2.35565,4.75065,0.96414,-1.44009,-3.07167,2.24161,-2.95162,-5.14189,0.8046
"10",0,3.10897,1.03996,-5.209,0.56037,0.77098,-0.68831,3.06912,-2.91135,3.37436,2.8203,3.75482,2.052,5.02829,-0.39115,1.35131,7.69146,2.56474,3.06124,2.33831
