"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,-5.66274,5.88546,0.72325,0.98831,2.92577,2.68204,4.29353,7.24718,3.0974,-2.32455,0.97051,5.83993,3.66104,1.7295,2.89624,1.94059,8.28799,6.42888,0.99497
"2",0,0.2524,-2.75802,-4.77397,-2.15643,-0.0416999999999996,-4.31009,-4.78411,-5.78725,-0.21902,-8.03289,0.0887100000000003,0.89886,0.35818,-3.4312,-4.01265,-6.34919,-2.6093,1.1891,-0.58414
"3",0,4.5006,3.30773,4.17241,5.2891,-3.19966,5.33344,5.64494,8.209,4.67131,5.24277,7.891,4.05932,5.30524,-0.53347,4.01169,-6.43098,7.86057,9.71098,9.35987
"4",0,0.50754,-5.12697,1.49445,-5.50693,5.04621,0.0169900000000001,-0.12002,-2.99791,4.09761,-0.3095,-2.64765,1.97766,4.15712,2.06321,2.30848,1.75638,-1.66286,-1.60879,-0.26215
"5",0,3.94286,3.3737,4.57378,2.19612,1.39303,7.01829,3.24447,4.93415,0.5925,2.67846,4.90851,-1.76349,9.18552,7.32968,3.27097,5.7061,4.60184,1.78975,4.36193
"6",0,4.48653,4.63378,1.99522,5.01984,11.67531,7.34454,-4.69853,2.75211,2.15438,0.22269,3.9459,11.78968,7.26157,7.36533,4.17567,4.11074,5.75641,3.93478,3.27621
"7",0,2.35865,4.86319,0.24256,-0.0081500000000001,-0.40294,-0.71689,2.39199,3.41441,0.60215,6.15544,5.85086,0.23306,3.62354,2.90345,-2.11841,4.73848,1.03057,-0.19349,0.96643
"8",0,0.06074,1.82301,4.49866,-2.12405,-0.29635,4.65773,-2.27368,-0.35935,1.6575,1.56396,2.73024,5.21884,-0.21402,2.6666,-0.4567,6.33103,-0.0813999999999999,1.18218,3.66808
"9",0,0.31293,-0.0704799999999999,-0.2284,-8.26264,1.80075,-7.07689,-2.57258,-5.74213,1.41428,-0.0985199999999999,4.42024,0.20381,-1.9226,-0.72931,-0.28779,-0.81655,-4.97145,0.72904,-9.00392
"10",0,-1.16639,-2.59577,-10.56433,-1.18026,-9.52391,-1.53507,1.24753,-6.85873,-9.62296,-2.95914,-6.87007,-4.04492,-3.63824,-7.14194,-6.45279,-9.6141,-8.39922,-8.80479,-8.23888
"11",0,7.94186,10.11628,0.71545,0.0577300000000003,4.96426,6.06235,5.08089,1.63014,5.73416,5.7248,15.13353,3.83548,12.51732,1.95154,-0.92332,6.46459,2.57076,2.17785,2.1178
"12",0,-2.282,-7.10662,-11.00946,0.0433899999999996,-8.96412,-3.4417,-2.81534,-5.37411,-5.32462,-1.75692,-8.46386,-10.01496,3.52397,-5.34787,-2.44736,-11.97634,-5.426,-6.1636,-8.04612
"13",0,6.98737,-0.15335,3.53196,4.74401,3.06217,1.8712,-0.43575,1.5962,2.55599,6.41496,1.73061,8.9108,4.6458,-1.45697,-0.84386,4.14375,-4.53875,-0.22613,0.52062
