3,7,22
2,9,7
2,3,1
4,12,43
2,8,6
4,18,49
4,8,39
4,16,47
4,6,37
NA,NA,NA
NA,NA,NA
12,13,136
4,5,36
2,7,5
4,13,44
NA,NA,NA
NA,NA,NA
7,16,89
NA,NA,NA
NA,NA,NA
6,10,70
2,17,15
3,19,34
2,11,9
3,14,29
4,20,51
13,20,150
4,16,47
NA,NA,NA
NA,NA,NA
7,9,82
13,15,145
4,19,50
4,16,47
4,9,40
12,15,138
5,11,57
12,19,142
2,7,5
9,11,107
4,5,36
3,5,20
4,7,38
9,15,111
NA,NA,NA
3,11,26
3,18,33
NA,NA,NA
7,19,92
NA,NA,NA
8,11,96
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
3,17,32
2,11,9
3,5,20
4,12,43
NA,NA,NA
10,19,125
7,8,81
4,20,51
4,18,49
2,7,5
NA,NA,NA
7,14,87
6,10,70
13,17,147
5,18,64
5,17,63
3,15,30
3,18,33
8,12,97
2,8,6
8,12,97
5,9,55
4,8,39
2,18,16
6,8,68
2,13,11
2,7,5
NA,NA,NA
3,9,24
5,19,65
5,12,58
6,18,78
2,12,10
7,20,93
4,11,42
NA,NA,NA
6,11,71
10,11,117
14,18,154
6,18,78
5,15,61
3,13,28
NA,NA,NA
8,20,105
