"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-5.77267,-6.47378,-6.35892,-2.0575,-1.50254,-3.01257,-6.97202,-9.23343,-8.92437,-4.44201,-5.53752,-4.67551,-8.9311,-3.46606
"2",0,6.82275,3.29644,3.65476,-2.01442,0.25768,6.7338,4.3669,0.95124,1.07382,3.11603,1.19411,3.53921,3.76815,1.52104
"3",0,-0.41437,0.63521,0.81127,11.05705,5.1795,2.99146,2.09306,2.38922,1.90226,1.60336,1.28783,4.27354,2.31355,6.26789
"4",0,1.20937,-5.23445,-5.62021,1.04737,-0.81218,-2.04728,-2.7986,1.63976,-6.23653,-0.31107,0.14487,1.44115,-0.30885,-0.66785
"5",0,-5.11308,-3.88116,2.3713,5.32966,-0.92686,2.91866,5.93453,-1.04641,5.25836,-1.32386,2.59074,-2.84204,0.18163,-3.33903
"6",0,-2.29003,1.98073,1.59002,-3.65115,2.18729,2.14565,5.15937,-6.29671,-1.28859,-4.09292,-1.69056,0.81496,2.64884,-4.3631
"7",0,-0.17378,-0.41089,1.12664,-0.0504199999999999,3.0345,0.14607,2.24159,-1.81127,6.25593,-0.88251,1.32782,-0.68121,-6.19933,0.09941
"8",0,1.24595,-1.85371,5.2777,5.29268,0.55257,-3.2519,-5.53563,0.06011,2.27891,-0.55166,1.38676,-1.26447,1.33038,2.6499
"9",0,-6.75571,-4.64908,-6.18234,-5.1415,-12.36986,-7.69475,-9.72486,-4.38554,-5.81065,-4.39211,-2.3697,-7.96356,-7.5229,-6.06221
"10",0,-5.866,-4.51494,-5.15945,-2.10324,-5.84567,-3.87781,-3.46192,0.97933,-1.48542,1.64645,-1.04361,-0.64873,-0.0542999999999996,0.53667
"11",0,5.40971,2.38124,3.9723,3.57382,3.48422,3.38257,-0.29371,-0.94353,4.30618,5.95252,3.25015,6.77321,10.12519,7.02179
"12",0,-7.28459,-6.5351,-7.3902,0.71397,-4.16528,-3.39237,-7.89845,-3.81068,-1.94784,-8.43853,-2.19797,-1.84572,-6.04969,-3.38204
"13",0,4.06504,-2.24584,-2.4978,-1.89443,-2.6786,3.36575,-6.36265,0.67211,0.53625,1.73379,-1.43075,-11.62651,0.0697,-3.22449
"14",0,-1.16703,0.6699,4.35209,7.0975,0.37896,6.77745,7.8472,6.10266,1.9843,8.50607,5.08565,4.56104,-1.24459,3.05738
"15",0,-7.62603,-0.03715,2.74363,0.28522,-1.82803,-2.26468,-5.19744,-2.74598,-3.11849,-5.48079,-3.18081,5.23409,-0.95357,5.87707
"16",0,4.78209,3.55896,3.35426,3.26908,0.33665,5.52526,4.98386,3.61645,11.64737,3.8945,3.68365,-2.33781,4.09782,5.68059
"17",0,4.88241,2.4962,6.15949,0.43198,0.59814,-4.32635,-6.4182,-2.50598,4.65769,-2.15291,0.00333999999999998,1.53342,0.24967,-2.37067
"18",0,-5.01561,-2.03137,-4.95989,-1.06476,-0.8334,-0.94043,3.99161,-3.38274,-1.58126,3.46578,-0.24527,-0.33823,-4.62574,-5.09413
"19",0,-0.00638000000000005,-4.56471,-7.50881,-0.46516,-2.73457,-7.21054,-4.16992,-0.42757,-1.25719,1.65631,-4.47445,1.09933,0.77028,-8.02342
"20",0,5.87981,4.08828,4.23794,2.78384,2.82419,7.6486,3.39501,6.99583,2.70291,8.12998,11.32582,6.84595,2.86766,3.85536
"21",0,-3.25432,2.79597,-1.60555,8.19196,6.89461,0.86648,4.46944,-2.59185,-2.81647,4.26258,-4.77623,5.70552,0.57512,-0.58165
"22",0,1.77793,-1.74764,-3.91286,-7.87911,-4.81472,1.44728,0.65055,-1.52414,-3.54374,6.6403,-5.41331,-4.49486,-2.5659,-1.94559
"23",0,0.14606,3.61819,5.69269,2.89393,-0.21813,1.65035,5.60755,6.73946,2.56391,2.88927,2.47935,2.53147,-1.46847,5.94809
"24",0,2.26161,0.42874,0.29798,3.41032,2.11493,-2.35984,-1.02901,-0.74081,3.52761,1.0802,7.47167,-2.67299,-2.91435,3.17865
"25",0,11.40435,9.95779,6.53823,0.91739,6.29441,0.79222,0.594640000000001,7.84992,1.21979,5.05433,-1.04461,5.86333,-3.71899,4.16178
"26",0,-0.63199,0.91574,-0.86416,-0.45255,-0.0151199999999998,-0.42758,-4.80595,-1.11011,-4.88167,4.78345,1.34236,1.7603,5.66393,-3.14115
"27",0,0.65421,-0.67477,-0.0223,0.7851,-3.38832,0.000529999999999919,-1.80139,-8.26959,-1.37671,-5.07232,-3.70467,4.4256,3.3134,-3.07224
"28",0,0.26981,7.51285,2.95265,6.44413,-2.30621,3.96621,2.07148,-0.02597,0.47045,0.29429,-3.51587,-2.95093,2.29951,-0.80089
"29",0,-7.3535,3.42773,4.93559,-1.67716,-5.59257,0.52142,0.43151,-4.66732,-2.59185,2.36719,2.22197,-2.78146,1.75585,-2.53148
"30",0,-1.09082,3.70295,0.58023,-2.61397,-6.37405,-8.35866,-3.88407,0.17256,-4.66222,2.71805,-1.39801,-4.3954,-8.79884,-6.99551
"31",0,1.48486,7.49882,1.02603,3.46565,2.5585,8.04746,7.80415,8.11313,2.80782,7.20136,9.07741,5.82506,-2.28054,4.06575
"32",0,1.39775,1.49369,-4.04047,-6.97864,-3.44742,2.39632,2.41368,-4.499,-2.5457,-3.65109,-5.93397,1.19742,-3.27358,-3.0117
"33",0,2.28263,-5.23585,-1.71598,0.77447,1.94036,5.51659,2.58286,0.60964,-1.04702,5.78914,4.52134,0.85606,2.67104,2.73297
"34",0,-5.96471,-6.12943,-5.59496,-5.9938,-8.64089,-7.15027,-3.48481,-9.26699,-5.14694,-7.24587,-4.04255,-2.69306,-4.44965,-1.28244
"35",0,-1.21492,7.69551,3.01318,0.61726,-0.24102,1.59435,0.80749,-1.21326,4.1427,-1.7777,2.30982,-3.04307,-0.61941,8.7936
"36",0,-2.98258,2.84393,0.72395,-5.1823,-5.97506,-6.76347,1.5295,-5.39547,-5.60301,-3.17832,-3.94192,0.34886,-2.01394,-3.7146
"37",0,2.91947,3.17109,-3.85106,-0.64194,-1.26485,3.18984,3.18354,-3.12416,0.83332,-3.01233,3.04692,-0.02069,-1.47802,3.62382
"38",0,5.60742,4.89346,0.75308,-2.13661,-2.95154,-0.89063,4.21102,3.21086,5.19075,-0.26037,-5.66025,2.51412,3.39151,0.96513
"39",0,4.5195,11.51846,0.33094,4.81956,4.50795,8.17025,10.68438,5.69374,4.48199,2.42256,4.15563,3.03578,4.37087,2.44952
"40",0,1.88536,-5.13413,2.70773,-0.63226,-0.55954,-2.8009,-4.64835,-0.90011,1.13593,-2.62489,-6.10626,-3.88917,-2.34582,-0.77148
"41",0,7.04031,-2.12461,4.23733,-2.04673,5.70151,5.22941,4.07749,4.11422,0.73686,-2.7722,1.89698,3.02345,1.41969,5.07571
"42",0,4.15392,-3.76374,-5.48675,-3.41343,-1.40064,-0.49387,-2.83902,-1.44167,-5.41681,-0.92541,2.45344,-0.00806000000000001,2.19236,-0.8296
"43",0,-1.84382,-2.43513,0.94004,-1.43515,7.11758,2.13355,1.11409,-4.94788,-5.57461,0.92638,-0.11771,-1.52138,7.43822,1.49588
"44",0,-5.82536,3.82527,-5.79167,-4.80509,-4.92567,-5.92524,-0.73233,-3.35117,-0.0278999999999998,-2.57118,-2.05349,-1.19401,-4.53873,-2.64297
"45",0,4.75276,-4.06532,-1.37797,-0.96913,1.26926,-3.23835,-1.50014,-0.33324,0.72096,-4.28482,9.01426,4.5972,-0.88071,-0.93436
"46",0,-5.86847,0.77196,-0.96424,3.07767,-0.6003,-1.90144,2.50912,0.55062,-4.14245,4.4619,0.82706,2.24905,2.09004,1.62849
"47",0,5.98549,5.96883,3.0436,3.17558,1.70834,3.17245,0.58951,0.83347,-0.51012,4.64946,-0.71667,9.56525,2.67952,0.6978
"48",0,2.2426,8.1888,0.67652,6.32855,6.23194,3.15094,2.29151,2.84486,2.45735,4.67758,-2.72186,4.00811,0.40611,2.07035
"49",0,1.34885,-1.97273,-2.89659,-2.65719,-4.0363,-2.33883,-6.61306,0.96773,-6.74816,1.13014,0.9369,-1.72331,-3.29126,-1.92957
"50",0,-2.86541,-9.44919,-5.44194,-5.17646,-7.21381,-10.78882,-6.98357,-7.76425,-12.56966,-2.41981,-5.05325,-10.00876,-11.67877,-1.63306
"51",0,-4.99188,-1.95677,-3.81411,-1.91291,-1.80689,-1.76147,-7.76296,-0.84838,-0.47107,-0.6135,1.17713,-1.06321,-2.84532,-3.00087
"52",0,2.80734,-2.42633,2.03756,0.45201,-0.0987499999999999,1.30743,1.13814,-2.11388,3.13133,-1.05821,-3.59864,-2.23317,-0.36418,-2.66575
"53",0,6.01743,6.05559,4.66369,8.3893,3.98019,8.91881,2.81619,5.08108,7.17821,0.89702,5.13928,5.05655,5.9689,4.29187
"54",0,10.10523,-2.43789,1.76457,1.59231,0.76568,2.47257,0.03796,5.24776,0.01389,4.17307,3.64046,3.88428,3.76202,4.05245
"55",0,0.2092,-0.61588,0.41319,0.01589,-1.66561,-4.379,-0.89696,-0.84883,-2.04256,-0.84602,-3.06233,-2.60134,-0.86066,-2.40807
"56",0,4.22864,-1.48595,-3.77699,-4.5757,-2.35984,-0.0961799999999999,-3.1395,5.11978,-5.94509,3.30377,-0.33265,-4.27085,6.55668,-4.40625
"57",0,-3.58439,-0.50195,0.0318800000000001,-6.51585,-2.17298,-2.54002,3.0063,-4.86846,0.23077,-3.68159,-4.77406,2.4436,-2.2857,2.30874
"58",0,2.09329,1.84574,-3.00425,2.56088,4.16136,-0.05101,-0.48255,-3.16141,-2.25335,9.95194,-10.01325,-3.51397,1.33905,-1.64588
"59",0,-10.67886,-8.45838,-10.33853,-4.80668,-6.02219,1.67643,-10.99045,-8.39935,-6.96926,-5.96382,-1.06501,-6.76108,-5.15759,-5.36211
"60",0,1.77884,2.08563,-0.0368399999999998,-0.58699,8.90876,6.70311,4.60458,7.50873,8.79469,5.39457,0.31866,2.42404,7.9739,11.22434
"61",0,-0.52678,-2.98456,-6.61292,-1.30353,-1.95352,-0.03937,-0.82431,1.79174,-2.90604,-4.01657,3.38217,-3.96692,0.1847,-3.97464
"62",0,-12.62215,-5.91267,-3.07324,-2.22705,-8.032,-5.00362,-5.26828,-5.80267,0.22745,-4.28139,-5.81327,-5.90604,-4.36607,-9.20234
