"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,5.96949,4.69028,9.91012,7.87342,2.9964,8.00694,4.72515,3.05124,2.02126,2.61707,3.52325,3.78796,5.3496,3.123
"2",0,-0.40385,-2.32165,2.35547,7.09888,2.41708,3.49745,-1.31663,-3.03394,3.9666,0.70722,-3.35133,-1.99197,0.67572,2.18244
"3",0,2.90553,3.89344,4.96551,-1.6767,-1.51625,5.04223,3.48187,10.56228,5.27477,3.26391,8.35056,3.66751,5.331,6.40596
"4",0,-5.09037,2.24029,-7.09726,-6.61616,-0.97407,-6.41906,-3.18939,-9.92033,-3.38105,1.50179,-6.11675,-5.55235,-4.26076,-1.30538
"5",0,0.36596,-1.23649,0.02858,-6.63043,-1.2582,-0.04027,-4.42191,-7.32997,-8.37041,-6.51857,-0.21475,-2.48871,-3.13445,-1.79708
"6",0,-15.88642,-7.45977,-6.84151,-9.61779,-8.4469,-4.37617,-3.25752,0.62773,-4.04691,-10.26101,-8.68971,-3.13537,-11.23704,-7.97411
"7",0,-3.41145,1.85229,-6.77716,-0.96135,-1.37272,-5.86511,1.13502,-1.38219,-5.40212,-1.69174,-4.04877,-2.8698,-2.43674,-3.56762
"8",0,3.78032,-1.80319,-0.4001,5.40153,7.73642,4.99786,6.4943,4.05242,1.37307,3.31659,3.01024,3.69121,7.45266,2.54105
"9",0,-0.0787399999999998,0.36977,-5.83528,-0.14609,5.81729,4.0273,6.15014,3.97544,4.02514,1.33788,2.99043,3.35374,-0.9424,-0.26032
"10",0,-6.5604,0.50507,1.34746,-1.34948,1.86017,1.93836,0.20756,-1.51968,0.48773,7.62175,1.47699,0.25574,0.76071,7.30479
"11",0,2.78821,2.16543,2.58136,1.63178,3.03966,5.37749,5.53303,3.3076,6.12065,2.45195,2.23908,1.71815,1.81336,-0.78194
"12",0,-6.36299,0.88377,-5.42356,-3.14265,-1.15183,-1.02552,-1.23394,2.44737,1.38924,0.42893,-3.84829,3.52186,1.96196,3.3889
"13",0,-3.54702,2.60011,4.36851,1.12274,5.15867,6.72499,1.53548,4.4087,1.84669,0.69034,0.96014,8.50757,0.58342,4.32984
"14",0,2.46855,5.02371,-2.25753,2.50974,0.0753,0.52311,-0.81938,-0.75017,-5.43157,2.52329,6.32728,-4.20362,3.27048,-3.51839
