"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,4.48124,2.06055,2.67082,-0.43092,-1.69814,5.67918,-3.61168,0.79027,-2.70147
"2",0,-3.56763,-3.52259,-4.47507,1.56913,-0.85432,1.1764,1.02584,5.77232,2.44908
"3",0,4.06838,-1.46,-3.97717,0.12559,-4.69324,2.6988,-4.04716,1.14076,1.18952
"4",0,-4.4871,-0.62089,0.18666,-0.20583,2.23663,-5.63527,-7.94609,2.23372,0.1846
"5",0,4.59696,-7.52505,-0.09867,3.68907,2.71229,-0.4108,2.85219,-0.33819,5.87
"6",0,2.12791,3.4071,-2.59222,3.43564,0.86571,-3.44925,-4.57528,3.40849,0.24572
"7",0,-7.46242,-2.88681,1.42146,-3.75333,-1.99289,-5.07141,-8.05575,-7.64473,0.68554
"8",0,-6.36923,-1.46118,-5.30243,-4.55658,-3.99727,-3.11689,-2.17197,-10.27946,-1.56102
"9",0,2.80656,0.70198,5.45978,2.395,-0.49115,4.02014,-1.36061,1.63617,4.65017
"10",0,-10.11888,-4.75371,-9.65344,-6.93051,-5.79954,-1.7878,-7.3524,-2.1523,-4.27734
"11",0,-1.27365,0.37062,1.36072,-1.54319,-3.83641,-0.93222,3.09513,6.06531,5.60053
"12",0,-4.42783,5.21475,-0.86091,-1.13685,-0.94811,-1.08886,-0.10017,-0.8247,0.94854
"13",0,-6.32619,-6.81209,-8.03248,-3.37846,-9.11861,-6.72956,-6.45769,-8.85017,-8.74768
"14",0,-5.98273,-1.23341,-1.80547,6.00637,-2.41435,-3.74437,4.70422,0.47244,-3.70697
"15",0,0.73464,-8.29888,0.48904,-3.73869,-0.1964,-6.49519,-0.43425,-2.05078,0.24548
"16",0,-6.75288,-0.51351,5.16595,-6.55646,2.556,-9.2816,-2.52169,1.56279,-2.69216
"17",0,5.17242,3.26955,8.78734,2.72358,-1.60689,7.51736,3.87808,6.91593,12.34105
"18",0,-2.58806,1.47012,0.68412,-0.90417,-3.70833,-2.46209,7.02017,4.35249,-0.08766
"19",0,3.39031,-3.40162,-1.99731,-7.09785,-2.70776,0.23986,-4.33632,-0.66279,6.37189
"20",0,6.70391,0.12227,2.22747,5.31325,-0.41006,0.99499,3.83182,5.50715,1.49392
"21",0,5.07537,-1.88069,-0.60838,0.65544,3.89172,-7.56016,-1.50486,0.21947,-3.12432
"22",0,-3.43443,1.78093,7.40787,-4.37233,2.80528,-1.19463,-1.10833,-0.07888,1.34921
"23",0,2.82449,1.91707,0.0665899999999999,4.47904,2.41911,-5.64618,2.40949,2.87614,2.60023
"24",0,3.04109,2.51617,4.82563,-0.60566,-2.05613,-2.51044,-2.60017,2.56787,-2.72145
"25",0,2.2215,5.51609,2.04667,5.05243,4.10073,-2.45358,6.36059,-2.83669,-0.56514
"26",0,-7.28797,-1.05551,-6.85648,-0.35432,1.81083,-4.73147,-2.297,-0.4868,-6.44376
"27",0,-3.78061,1.32274,2.79888,-1.18983,7.93453,0.68361,2.46189,3.30893,5.48201
"28",0,3.5851,-0.98291,1.02048,3.96121,5.28803,5.7351,1.88009,4.18638,6.86399
"29",0,6.47811,6.16961,-0.80051,5.01824,7.36679,4.91173,-0.47522,4.82346,-0.16134
"30",0,6.0222,-1.81231,8.0508,4.72048,4.39401,4.57063,2.61392,3.64451,7.55818
