"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-3.871,-6.66811,-3.3059,0.41077,-1.04938,-5.22309,0.23831,-2.64742,-5.62136
"2",0,-2.17958,4.51381,2.65328,1.36768,4.07656,-2.94276,0.13141,2.85578,3.69483
"3",0,-0.90649,4.72972,5.50951,0.83069,4.41149,8.07396,1.69117,4.43494,6.99866
"4",0,10.08812,2.25623,-2.89188,-4.39031,-0.18795,1.07495,3.91729,1.67378,1.97792
"5",0,-1.7953,-0.31743,11.85966,8.67939,3.36666,5.57387,2.40967,1.70632,4.84382
"6",0,0.54442,6.07,0.00282999999999989,-2.33447,0.00195999999999996,-4.09763,4.65485,2.54111,6.31244
"7",0,2.20194,1.19787,3.58878,-7.74351,-2.85527,-0.45998,-3.99834,-1.98823,1.81995
"8",0,-4.44383,2.68375,-0.73883,0.79365,-1.37648,-3.12908,-5.42839,-0.50602,-9.7772
"9",0,6.75131,3.79811,-1.98678,6.41368,0.67389,8.23516,6.94332,4.31492,3.85558
"10",0,3.72051,3.39401,-2.94345,0.85927,6.58758,3.06962,3.26764,-1.4689,4.2814
"11",0,-1.11363,-4.35074,-1.43763,-0.2242,8.50722,0.75902,-3.23428,4.91052,-2.31728
"12",0,-3.83124,-1.50368,-6.65406,1.08087,-6.80574,0.99299,-0.43313,-4.18481,1.19191
"13",0,4.24776,1.40575,0.62119,1.87794,-1.90352,-3.33973,4.07196,3.09857,1.64827
"14",0,4.54833,5.50563,4.54259,1.1198,2.92417,-0.43683,1.78449,1.93265,0.56698
"15",0,2.5043,-0.27709,-1.0411,6.39484,5.76428,7.22532,10.77935,2.61854,1.79425
"16",0,6.73021,7.99158,0.26236,-1.12844,6.43657,-1.26463,-1.75225,0.42359,7.0562
"17",0,11.0246,3.22813,5.87119,5.90582,3.53314,5.00392,9.32802,4.9627,9.38659
"18",0,-0.58398,3.00828,-1.76374,-2.11316,1.20652,-1.7019,-2.11672,0.29677,2.47562
"19",0,-8.08254,-6.13518,-2.23587,1.45871,-2.63468,-5.36736,-1.28811,-9.97081,-6.15471
"20",0,-0.71469,8.94699,7.10473,0.17457,5.82175,1.33705,4.21647,6.79541,6.91883
"21",0,4.02806,9.62885,2.96293,9.97035,9.38011,-3.77221,8.12654,1.8865,7.45589
"22",0,1.81928,3.59316,2.59881,4.26569,2.37474,0.88717,0.65497,0.44904,-0.81241
"23",0,-9.16126,-12.01104,-1.45771,-10.92321,-8.21566,-8.59351,-13.30497,-2.86081,-3.8029
"24",0,-3.80126,2.52196,3.28781,1.90359,0.07718,4.42252,0.4569,3.66878,0.49466
"25",0,-1.62888,-3.35159,1.2735,-0.96141,-1.48941,1.82886,3.66036,1.27978,1.77793
"26",0,-0.34082,-0.42939,0.30767,-1.292,-0.65637,2.67398,-3.51031,2.18716,-1.54388
"27",0,0.9343,1.05052,-3.24345,-4.79255,-2.72461,-0.96682,2.1019,0.59879,0.21096
"28",0,2.83063,-7.1983,2.25206,0.77987,-1.69547,-3.56291,1.79657,1.28682,-3.90954
"29",0,7.50026,0.50025,-1.0824,3.62784,5.54047,2.58313,-0.45125,-3.67747,6.19888
"30",0,-8.6047,-1.43821,-5.02392,-0.40483,-1.96832,-4.27581,1.01951,-5.00613,-0.73223
