"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,2.74232,-0.73945,2.77068,7.76036,7.93629,1.48399,0.62229,2.20258,0.6899
"2",0,0.12284,-2.95469,1.23229,1.64403,-5.19721,2.72414,2.06283,-0.72094,0.8395
"3",0,-7.39153,-6.44413,-8.11863,-6.45798,-5.59945,-6.68416,-5.51459,-2.62717,-10.12688
"4",0,-0.05324,-4.03985,-1.79822,1.67606,-0.61152,0.37438,-0.22414,-0.41189,-1.65049
"5",0,4.07862,8.02605,5.57884,7.35339,6.73075,5.06861,8.30128,6.03912,8.64158
"6",0,-1.77654,3.71889,4.77074,1.57851,3.72485,3.03769,-3.91285,5.03777,-0.30262
"7",0,-0.25781,3.23767,-1.36161,5.72556,6.52683,-2.23066,-3.83525,1.35871,4.15962
"8",0,-3.97864,2.94695,-1.53262,-2.15479,-3.46825,0.1431,1.92991,-0.71505,-4.89463
"9",0,4.76999,3.35804,3.11269,6.46293,8.32102,4.45216,7.56334,0.59912,3.14287
"10",0,-2.38485,1.53111,0.14432,-2.23078,-5.56967,0.73401,-0.2473,-5.0319,-3.98362
"11",0,0.31522,4.21118,1.45318,4.35117,2.72092,0.48164,-0.50808,-0.96179,3.02652
"12",0,11.55626,9.55796,4.55373,5.16149,4.23454,0.1726,1.51463,9.09108,-2.33763
"13",0,1.5716,3.08395,2.60527,4.82056,0.44478,0.684,7.07706,6.61845,6.13661
"14",0,-4.52273,3.16301,0.91193,-4.97816,1.97892,-4.2939,0.97712,-4.84572,-2.51976
"15",0,3.37187,8.36004,10.66136,7.63521,8.21791,10.33017,2.81026,4.2671,4.18579
"16",0,6.959,-2.14016,1.53298,4.26313,3.91242,6.33715,8.79147,4.49539,3.26685
"17",0,-0.60974,1.89803,-1.05088,3.5892,-0.92013,0.44114,4.12572,-3.58388,-4.82107
"18",0,1.57588,-1.48128,0.61112,-2.70954,0.50603,-4.21859,5.96816,-1.11668,-0.84808
"19",0,5.63598,7.37378,5.56064,5.4792,8.21914,0.35521,-0.13407,1.6241,0.17724
"20",0,5.09607,-0.98504,2.6343,2.11728,2.4082,-0.98358,-0.21357,-5.37343,-5.88175
"21",0,-9.86663,-9.25087,-5.24534,-4.81698,-8.21656,-4.65306,-7.63486,-8.50947,-3.73683
"22",0,4.6408,6.66451,6.27568,9.51262,6.57635,7.03791,5.14765,11.06391,7.83686
"23",0,8.59357,0.33245,-4.37572,-5.69587,1.22187,2.34924,3.03692,0.41325,-2.10752
"24",0,4.365,1.68561,4.05478,0.81151,-4.20941,-0.93052,-2.17242,-1.37306,5.62902
"25",0,-4.36284,0.4282,1.03096,-1.2425,4.66103,1.06676,0.55344,1.39241,7.37127
"26",0,-2.00372,-0.66719,-5.06293,-0.72391,-1.99188,-2.13446,-7.29693,-3.24796,-3.34762
"27",0,3.40306,3.12369,5.92245,3.02923,3.13018,3.25734,0.26546,4.32399,6.43948
"28",0,-3.39812,-4.66247,-0.69939,-7.34587,-2.73482,-3.41141,-3.1167,1.95562,-5.14786
"29",0,-0.73898,-2.35692,-10.88884,-3.01283,-1.82616,-8.17246,-5.04719,-1.3379,-1.73556
"30",0,0.50264,0.87237,0.19772,0.54797,5.95267,1.70276,-2.1498,-0.07077,-4.4675
