"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-1.23407,-0.78043,1.61444,-1.23219,-7.93066,-2.1458,-1.94777,-5.70833,-3.85202
"2",0,0.73227,2.02272,3.19427,5.00484,2.29733,1.1322,4.04484,3.76262,2.8014
"3",0,-10.40973,-4.36617,-1.38685,-3.6705,-6.45158,0.82304,-5.23915,-3.72794,-1.69953
"4",0,5.22519,3.08881,3.04052,-4.43287,0.12913,-0.61381,-1.55332,-4.09296,-5.28601
"5",0,0.26616,0.20212,2.47077,-4.08355,-2.78546,-1.71675,-2.31635,-4.00818,-4.96608
"6",0,2.59518,0.0973899999999999,-6.74806,-0.00158999999999998,0.1383,0.9956,-0.89661,3.25678,-0.02945
"7",0,-1.54135,3.17416,-0.96885,4.72565,-0.99581,2.91048,1.41226,-2.53455,5.1263
"8",0,0.91245,-0.20934,-3.63084,-2.78537,-2.83533,2.16508,6.06211,-2.2447,0.41332
"9",0,-5.11662,1.46947,-2.54228,-5.57639,6.94148,-2.39501,-1.40611,-2.67389,-0.0520799999999999
"10",0,2.1373,0.00550999999999996,-0.92125,-4.0714,-2.34391,3.27094,-0.76267,1.08474,2.81309
"11",0,-7.4791,-0.33632,0.12278,-3.22202,-1.52813,2.16561,-5.9062,1.23895,0.29786
"12",0,-5.87466,-4.67459,-3.01355,-9.19336,-3.7825,-2.3031,-1.27987,-0.0130600000000001,-0.83987
"13",0,9.01278,4.04432,6.10098,3.45751,-0.74386,3.24537,3.13712,9.95341,9.28473
"14",0,6.86882,9.81432,8.7057,8.4185,8.56457,7.48284,13.83982,2.98753,7.48376
"15",0,4.58913,-0.38421,6.13159,3.39933,1.39472,-4.08233,0.7294,0.58299,-6.46776
"16",0,-1.93651,-0.40381,-2.22819,-1.99165,-1.68968,2.12909,-3.50354,1.05166,-2.88859
"17",0,1.03826,-3.06546,-4.24855,-2.23222,-0.67752,-5.05694,-2.15642,2.1662,-1.535
"18",0,3.36423,4.69421,2.53144,8.60587,1.00889,8.95397,4.77323,-5.79646,4.31527
"19",0,-0.8551,3.91616,2.02582,7.4331,7.76079,3.30361,2.81102,5.14222,1.11213
"20",0,-0.54779,-1.63253,-1.43864,-0.75547,0.61429,-1.15461,-0.84664,6.77304,0.60042
"21",0,-1.62992,-4.12275,-0.9422,-2.96221,-0.8735,1.603,-3.48873,-5.53295,-5.58705
"22",0,-1.28338,-6.158,-6.85205,-1.82971,0.33734,-7.75648,-6.61026,-9.17077,0.71281
"23",0,0.70415,1.95477,-0.00829999999999997,7.10378,7.71702,-4.51464,3.8594,-1.54324,2.31115
"24",0,6.88054,2.0336,9.34952,7.06447,12.84422,7.54715,9.83044,4.49933,10.05067
"25",0,-0.541669999999999,-0.53731,3.42637,2.00737,5.3101,2.0254,2.41246,-0.86968,5.45898
"26",0,-3.54207,-4.6552,0.85087,1.77352,-1.80626,-1.86842,-2.64962,-4.20339,-4.39029
"27",0,-0.74347,-0.35758,-10.27779,-7.15744,-3.9505,2.76067,-1.361,-5.77918,-5.18018
"28",0,-0.01964,-0.94456,0.60434,-5.86158,-1.99195,-4.10751,-1.37648,1.59641,2.77326
"29",0,7.53519,0.99254,6.94915,2.74608,3.46668,7.32682,6.47074,3.84145,6.08391
"30",0,-3.861,-5.36577,-1.31947,2.2712,-0.76773,1.13418,-6.36649,-6.33904,-0.16631
