"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-2.15358,-4.75184,0.19868,0.50381,-3.47902,1.71494,-4.2612,-0.56835,-2.78416
"2",0,-2.76273,-8.44383,2.30582,-0.75104,2.5021,-1.46293,-4.96969,-0.66083,1.08469
"3",0,-4.41292,8.3893,4.37584,0.0870200000000001,7.13332,2.76701,8.72122,1.21545,0.15061
"4",0,-3.87661,-1.73416,3.99981,-0.3569,-1.29833,-0.32561,-1.45534,-3.09968,-4.37456
"5",0,-3.59095,3.65644,2.13055,-1.69955,5.89712,-6.88921,-0.083,-1.91711,-4.64309
"6",0,0.57899,0.21223,-2.11205,5.38742,3.77401,4.15269,-1.82297,-1.23498,3.51986
"7",0,4.97352,-1.33092,0.90928,2.02954,2.68361,1.08316,2.46381,0.22279,-2.76604
"8",0,2.42215,-0.62997,-1.85316,4.41305,-5.46682,3.60477,3.39944,-7.0158,-0.30958
"9",0,-6.02914,2.90062,-0.0457,3.59507,-1.29537,-3.04923,2.12295,3.87261,-5.16589
"10",0,-7.57404,-5.09277,2.81706,-1.2665,2.67172,-2.99645,-5.42029,0.80659,0.50121
"11",0,-4.90457,3.3356,-4.3066,-1.83428,-5.53253,-2.85444,-2.72735,-6.85816,-6.63634
"12",0,4.719,4.09198,-5.37554,-5.22149,-0.06061,-1.03463,1.1292,-4.9584,4.0011
"13",0,3.69602,4.2108,-0.73676,5.36115,1.54931,1.24152,2.63015,-3.9609,1.23285
"14",0,1.83443,-4.8406,1.30755,-3.26073,0.90657,-0.3123,-5.28802,0.9821,4.39544
"15",0,2.89113,3.2297,1.48277,1.28931,1.25452,1.04163,1.68745,5.20874,-1.0951
"16",0,-8.58684,0.42551,-0.93014,-6.55343,1.73306,1.49333,-6.96345,-5.26196,-5.63902
"17",0,-4.71105,-0.56233,1.56895,0.57286,-1.72386,-3.17619,-7.79289,-6.32571,-6.38691
"18",0,1.75463,-3.50376,2.40469,2.77207,0.42066,0.95223,-3.20762,-3.05878,-0.19391
"19",0,-0.43342,-4.77802,1.59887,3.01436,-3.55883,-5.50591,-4.90359,-8.40645,1.50124
"20",0,1.90493,1.90278,1.60953,0.28241,-1.68297,3.74163,1.4506,3.30456,2.92072
"21",0,-2.85257,-3.50375,-3.86216,-2.31924,-1.86787,-4.41138,0.43447,-5.9074,-8.13937
"22",0,-1.89746,-3.57673,-2.27156,-3.83034,10.24702,-2.07031,5.43524,0.63721,2.93138
"23",0,1.32357,-1.12331,2.75387,5.13968,2.82691,2.2789,1.97939,3.046,3.85055
"24",0,-0.34854,-4.49279,-3.19026,-5.76211,2.13311,1.66117,-0.98035,-0.28073,-3.50547
"25",0,2.14746,-2.5653,-2.96249,0.1323,-2.83158,4.54088,2.00588,-2.36536,-3.55773
"26",0,1.16993,0.9698,-0.29395,-0.14089,-1.84875,-0.6937,3.64117,3.71804,0.0874199999999998
"27",0,1.41543,-2.25093,-6.84081,1.29194,0.31861,-4.04811,4.4781,4.39385,-0.14023
"28",0,5.74003,2.53645,2.6502,7.19733,11.09014,6.1741,6.93725,9.19481,7.90297
"29",0,1.64383,4.38153,6.88384,4.91486,-1.27766,-0.794659999999999,-0.24187,1.79327,3.06239
"30",0,-8.11862,4.72632,0.35444,1.96698,6.16482,2.91744,0.62381,0.7504,1.60596
