"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,-0.14928,1.40599,2.99182,1.48075,5.99956,2.15731,1.84379,3.78132,3.3536
"2",0,0.45103,0.0613000000000001,1.95659,-2.1063,0.04542,-3.2727,-0.89409,-2.31656,-1.75582
"3",0,6.74557,6.71626,7.66318,10.05613,1.83051,3.09411,3.04225,11.35091,-7.00006
"4",0,5.43135,7.82293,9.99888,10.21527,8.98386,9.09425,4.56409,5.33447,6.3311
"5",0,-7.97835,-4.31811,-4.22186,-4.13746,-13.04843,-11.82271,-9.98603,-9.12924,-3.00771
"6",0,3.05285,-0.39619,2.36827,4.5731,0.57096,-1.05279,-0.59834,2.34721,-3.06778
"7",0,6.61757,8.98291,7.13931,6.34839,9.6687,1.00489,3.2882,6.96961,10.5986
"8",0,8.558,5.60119,4.96635,5.56357,9.50286,11.09481,8.16279,5.30877,8.78328
"9",0,7.13071,1.87237,-0.64211,5.80533,6.11774,2.34398,3.30498,2.5683,1.77026
"10",0,-4.46027,6.10314,-0.86113,-4.8033,-2.80859,5.92745,1.32532,0.8337,3.16885
"11",0,-3.29144,-3.05018,-2.34151,0.21223,-2.1944,2.57683,-7.42023,-4.59475,-0.33756
"12",0,-5.3998,-10.01573,3.14349,-2.21868,-1.13044,-0.41224,-4.26485,-6.5015,-2.09045
"13",0,-8.43595,-0.91893,-7.24931,-7.30535,-2.78172,-6.93578,-7.81351,-11.46038,-11.07561
"14",0,6.26559,3.17809,7.49101,4.02911,-0.71657,5.97364,5.46867,3.61818,2.1614
"15",0,-4.76385,-1.38457,-1.46019,0.23147,-7.48637,-6.97613,-3.42126,-1.85068,-4.84881
"16",0,-6.34541,-5.53335,-9.69392,-4.87732,-6.6531,-5.76849,-8.65612,-0.43136,-0.78656
"17",0,0.31262,1.59056,-5.53869,-1.35654,4.75309,6.51299,-4.48744,1.30582,0.53322
"18",0,-2.77369,-7.09832,-2.19205,-3.08576,-2.67832,-4.54431,-0.90785,-5.87997,-4.13661
"19",0,-1.94116,3.15332,4.84903,-1.06307,1.44156,-0.03567,1.0942,2.36585,1.92215
"20",0,-2.28626,0.73574,4.87617,5.2584,-2.03992,3.20183,4.28467,-0.83828,-2.85898
"21",0,5.49132,5.37615,-0.8374,7.27121,3.27815,-0.25637,-1.40663,2.62497,-0.60512
"22",0,-7.21025,-4.06408,-4.42967,-6.40112,-7.26368,-4.64575,1.30797,-1.20956,-2.90076
"23",0,-2.08264,-2.30103,4.42623,1.9485,4.40659,3.31917,1.41338,-2.65296,4.71444
"24",0,-7.02059,-2.14062,0.25896,-1.48321,-1.6559,1.05169,-3.92084,-3.82556,-2.4634
"25",0,-2.97816,-2.31293,-0.51938,-3.30593,2.47237,-0.0901800000000001,-4.11585,-5.0698,2.9184
"26",0,-9.92829,-5.17507,-9.06257,-8.08972,-2.24843,-4.71803,-12.80813,-7.9788,-9.59039
"27",0,2.02958,-0.71655,3.2463,0.56457,0.56347,-3.43563,-0.4465,-3.63221,1.83538
"28",0,-4.59037,-4.7685,4.56864,-4.00526,-0.84904,1.68427,4.59248,2.75436,-0.44621
"29",0,5.52087,3.93786,2.30143,0.48699,0.92138,-0.01884,6.23181,4.92162,1.59625
"30",0,7.01749,0.13941,-1.68235,5.12757,0.78631,7.51111,-1.92852,1.64597,2.42554
