"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0,1.66696,-1.65383,4.91368,-2.02633,8.37855,-0.7166,0.1638,-2.57268,-1.11092
"2",0,-1.0964,-0.0552299999999999,-6.95423,-4.96141,3.67892,-0.1505,-5.89891,-2.12278,-0.47707
"3",0,0.8577,3.26395,0.74242,0.6525,2.71164,1.63089,-1.30918,1.70072,-0.45535
"4",0,2.53646,1.23298,2.79285,2.57734,-6.67708,-3.6071,-0.53891,-5.49801,-4.20071
"5",0,2.69544,0.17794,2.54438,7.55954,4.12221,0.87113,-3.29559,-2.69997,-3.78047
"6",0,5.75329,3.44972,1.67138,-1.49388,7.43694,0.85472,5.01129,-1.92433,0.82743
"7",0,-2.41793,-4.72704,-9.58758,-8.44119,-2.22124,-8.37575,-0.93428,-5.93786,-2.58272
"8",0,7.58919,-2.88224,2.31287,-0.58563,-2.07253,-5.35249,-2.84419,-2.45207,-2.4039
"9",0,-0.37303,-1.32378,-3.47038,-7.44806,0.8441,-5.83666,-7.9451,-1.40331,-4.37675
"10",0,0.97574,2.51815,5.08403,2.07619,1.34796,1.10581,2.84723,4.60619,-2.34223
"11",0,3.00225,-2.81611,-3.12804,1.39663,8.07286,-0.91058,-1.35523,2.75216,1.89768
"12",0,3.15113,4.19053,-0.62981,-1.76333,2.1788,5.03355,-0.21761,4.30418,-0.6059
"13",0,2.55818,0.38022,3.83105,-0.15715,-5.53462,2.18877,2.46867,2.02691,-1.14948
"14",0,-2.05743,-3.26904,-5.45368,-7.21964,0.39097,-3.8068,-0.58104,-2.89751,-9.2793
"15",0,7.9509,-4.07661,5.23801,6.78541,2.08571,3.87472,-4.04228,5.38317,2.8688
"16",0,-4.93119,-2.43026,-2.69002,1.19712,1.13909,-2.74072,1.40348,1.5214,1.24703
"17",0,1.9087,4.59889,-2.5305,-2.50149,1.47474,6.17855,6.25815,-2.08559,3.98794
"18",0,-2.16247,-1.67925,-1.97488,-3.33119,-5.32987,-3.44657,0.46627,-0.28081,0.39153
"19",0,5.22336,-0.30977,-6.82069,-2.57073,-8.42304,-6.13672,-3.32807,-1.14577,-4.41452
"20",0,1.39198,-2.61266,-1.12478,-1.24575,-8.40061,-0.52217,1.14906,-5.30036,-4.21311
"21",0,0.62666,-5.94437,-0.39872,-2.51517,-2.749,-9.16446,-1.54399,1.02517,-3.24254
"22",0,-1.71031,-3.82546,-0.46354,3.82009,0.32108,-3.84051,-3.95109,4.55898,-2.68274
"23",0,-6.9803,-2.12347,-5.76394,-8.89546,-2.14571,-0.10158,-5.14694,-6.57922,-4.5098
"24",0,-1.06406,0.87208,1.93252,-4.87329,-0.51542,-4.06928,-1.38013,3.01244,0.44029
"25",0,-3.76063,-8.22585,-5.86399,-5.82973,-4.68403,-9.963,-3.30182,-0.45569,-13.3456
"26",0,-4.07686,-0.83105,-1.45292,-5.34763,-4.3858,-2.30166,-1.03679,-4.59763,0.4986
"27",0,0.41026,-1.15714,-3.87097,-5.93807,-5.114,-4.241,-4.42068,-2.27074,0.40496
"28",0,-1.24302,-4.2272,-0.07501,-1.50525,2.3977,-0.60116,7.61699,-1.10475,1.14295
"29",0,1.25343,-6.05833,-0.0153099999999999,-4.07334,-0.78209,0.74312,-2.92495,-2.34155,0.29685
"30",0,-0.26614,-7.76512,-10.78828,-13.24457,-5.09461,-2.12387,-2.82918,-7.0103,-7.76792
