"V1","V2","V3","V4","V5"
"1",0,3.99036,8.51944,-1.1387,0.38873
"2",0,3.90597,2.44468,3.98914,4.69274
"3",0,-1.01513,1.43816,0.37689,0.39901
"4",0,0.38477,1.83776,-2.87132,-2.46259
"5",0,-0.40868,1.43674,-1.50586,1.93494
"6",0,3.16156,1.20254,3.64918,6.87578
"7",0,-4.82703,-9.31101,-6.44066,-8.02215
"8",0,2.21071,-2.40342,-3.16541,-1.29029
"9",0,2.40984,-4.7704,-3.83576,-2.87949
"10",0,-2.4698,-1.52221,4.69523,-0.0794900000000001
"11",0,-2.3981,1.94833,5.48949,0.9251
"12",0,-0.6239,-0.59506,-4.7745,-0.30707
"13",0,-2.22338,-3.5444,-0.0134799999999999,-7.33177
"14",0,2.3647,0.1562,1.98967,7.15525
"15",0,-2.02651,3.16529,-0.14765,2.92622
"16",0,1.91456,0.33202,-7.61015,-3.05651
"17",0,-1.76159,-0.09366,-0.92985,-0.58227
"18",0,-0.65095,5.61408,-2.35997,1.75578
"19",0,0.5821,3.20565,-3.58311,-1.47251
"20",0,-3.309,0.27497,3.27273,2.32928
"21",0,5.11401,3.42223,7.15074,3.12664
"22",0,0.67435,-5.91535,-4.61288,-9.45474
"23",0,-7.77675,-3.99784,-2.18804,-9.70956
"24",0,-3.58691,-2.39218,-1.74077,-6.87602
"25",0,-8.55804,-7.70757,-1.69732,-11.23869
"26",0,5.90613,1.32338,1.70733,4.02343
"27",0,0.11702,0.52699,4.76636,2.87262
"28",0,2.86545,0.98339,-0.27643,0.12138
"29",0,-4.39964,0.0236399999999999,2.19021,-0.0135900000000002
"30",0,4.23274,4.80967,3.63997,2.58132
