"V1","V2","V3","V4","V5"
"1",0,-5.04931,-10.99117,-1.09657,0.37503
"2",0,-3.88035,-0.70764,3.71464,-2.70049
"3",0,0.0562100000000001,-5.75825,-4.89563,-6.8997
"4",0,-1.85565,-0.49255,4.5393,0.56197
"5",0,-7.62876,-1.76743,-1.29609,-3.27192
"6",0,1.81798,7.52217,3.22787,-1.0431
"7",0,1.70614,1.65876,5.23584,-3.33047
"8",0,0.84819,4.03343,2.6058,3.53645
"9",0,-4.36066,-2.6778,-0.49776,-0.10784
"10",0,-0.89799,4.26302,-0.08702,-1.0368
"11",0,8.94816,5.64499,5.04972,8.49518
"12",0,2.54164,-4.70749,-1.46225,-1.73113
"13",0,5.08202,-6.78457,-0.18333,0.48041
"14",0,4.46099,5.10569,-1.1389,2.11973
"15",0,-3.26089,-1.37999,2.12689,0.31443
"16",0,0.22494,0.86812,2.1275,0.86858
"17",0,3.73684,-2.58422,-8.70436,-3.49024
"18",0,-7.40722,0.81867,-1.3647,1.35156
"19",0,-2.54752,-1.37082,-6.0714,-5.50382
"20",0,-1.63699,-15.72074,-0.87028,-1.77909
"21",0,-3.85783,-5.41657,-1.04125,1.90798
"22",0,5.33371,8.95904,7.57561,4.70753
"23",0,4.42943,8.3063,5.79384,7.75123
"24",0,-5.4316,-5.27742,-7.08028,-5.91434
"25",0,1.48349,-2.43886,-2.486,4.58102
"26",0,-0.4595,-4.88297,-2.64219,-4.80015
"27",0,-2.15593,5.85288,0.74222,1.39811
"28",0,0.95775,5.15346,2.52393,-2.112
"29",0,5.73968,0.55873,2.07685,6.10086
"30",0,-7.97754,2.57359,-3.17157,-7.34568
