"V1","V2","V3","V4","V5"
"1",0,-4.12037,3.75945,0.00947000000000009,-0.0273999999999999
"2",0,0.76909,-4.68439,1.01501,3.17173
"3",0,12.44039,6.96413,0.79686,4.54384
"4",0,1.87229,-1.69688,0.36741,-0.07365
"5",0,5.39376,-1.33407,1.62312,3.87079
"6",0,2.88768,2.76333,1.39746,2.43453
"7",0,3.51558,-0.98603,3.51809,1.83696
"8",0,0.67377,3.50512,-1.16571,0.1047
"9",0,-2.02344,-1.16465,-0.93474,-2.14469
"10",0,4.31822,-1.6636,0.66571,-2.01818
"11",0,3.40062,5.24676,0.76214,0.88726
"12",0,-0.98408,-0.0868799999999998,-0.0839699999999999,3.38457
"13",0,-3.01434,-0.10148,0.0305199999999999,3.48487
"14",0,9.35418,2.97738,-0.81946,7.58585
"15",0,-6.25423,-2.29661,5.78877,1.38304
"16",0,1.25125,4.9442,-2.66477,1.06127
"17",0,2.48503,0.24363,3.25956,-0.96737
"18",0,0.53553,1.91059,2.50421,7.68237
"19",0,-6.30195,1.37218,-3.49474,-2.89416
"20",0,2.26942,5.1974,2.09664,5.80283
"21",0,6.1373,-2.78224,-2.05502,1.2848
"22",0,-0.61568,-5.87187,-5.10381,0.67722
"23",0,6.24083,5.22535,2.00166,5.32862
"24",0,0.82793,2.33048,8.10038,3.87592
"25",0,-6.96921,-0.61714,1.10629,-4.63065
"26",0,-2.07335,3.17941,-3.38488,2.59753
"27",0,2.38508,5.12233,2.81768,5.73793
"28",0,-8.89145,4.65934,2.29984,-2.10535
"29",0,-2.15142,-2.4252,-0.66414,0.118
"30",0,2.97171,-0.40402,-2.51143,3.98739
