"V1","V2","V3","V4","V5"
"1",0,0.92123,-0.79555,0.84703,-5.58205
"2",0,0.16627,9.25324,3.3092,4.18729
"3",0,-0.0802299999999998,-6.08464,3.81739,6.59267
"4",0,-5.17932,7.20113,-3.59695,-1.29127
"5",0,9.33162,4.84728,-0.0450600000000001,5.32489
"6",0,-0.27109,-2.41819,-2.19746,-3.87862
"7",0,3.60011,3.40276,1.41297,4.87994
"8",0,1.26314,-2.31493,0.58573,1.76898
"9",0,-1.08972,-2.01996,-4.9805,-8.70945
"10",0,6.34176,0.64473,8.16979,3.68512
"11",0,3.4334,-0.63369,2.00786,1.97743
"12",0,-4.05735,0.000969999999999971,0.27428,6.99199
"13",0,-5.26213,-3.12985,-1.96095,0.58739
"14",0,0.281099999999999,4.24028,3.23574,4.17863
"15",0,10.2238,4.49379,9.85143,14.90905
"16",0,3.14833,5.51158,-0.585649999999999,1.26296
"17",0,-7.24366,-8.27624,-5.51752,-2.57092
"18",0,-4.83039,-7.06077,-8.21526,2.37944
"19",0,2.98462,-5.68235,-2.02504,6.28058
"20",0,-3.64181,4.24978,-3.62442,-1.90385
"21",0,-9.69664,-5.54351,-5.8735,-6.90638
"22",0,-2.2034,4.62519,-1.23993,3.39913
"23",0,0.75965,-6.04365,-6.84494,1.21782
"24",0,-0.97056,-2.56358,4.77782,1.56573
"25",0,3.28939,1.49831,1.78653,4.08229
"26",0,-2.695,-5.01263,-4.79731,-5.16939
"27",0,-2.74153,4.84368,-1.9765,-3.89696
"28",0,5.16366,8.08193,-0.21251,13.63212
"29",0,-4.4004,-1.7893,1.59706,-2.34437
"30",0,2.77282,1.72723,-3.07492,-2.8396
