"V1","V2","V3","V4","V5"
"1",0,1.14206,1.5898,2.81168,-5.12065
"2",0,-1.18978,0.24014,-3.33649,-6.35863
"3",0,2.51484,10.17316,5.49889,5.8181
"4",0,-1.81878,-8.91279,-11.35555,-4.98337
"5",0,3.90324,5.10915,0.0165600000000001,5.04204
"6",0,0.88875,-3.46339,-7.56983,-1.29963
"7",0,-1.52841,-0.7155,-5.15448,-3.47104
"8",0,0.86353,-0.49524,-4.16637,-5.26896
"9",0,8.8938,8.45393,4.69501,5.49203
"10",0,-2.49916,-2.26996,-0.33463,3.79458
"11",0,7.10914,-3.80947,6.49133,-1.67418
"12",0,-0.45831,3.41108,-6.87815,-0.6951
"13",0,-1.48935,4.20074,-3.05584,-0.4132
"14",0,-3.48023,-1.4651,-1.25447,0.2397
"15",0,-2.19399,-5.56584,-3.90792,0.58116
"16",0,-3.28868,0.61198,-7.72668,-5.22093
"17",0,0.46818,-3.06024,-0.89207,-2.07048
"18",0,1.21555,2.73829,5.67842,3.89302
"19",0,0.75712,-5.13438,-1.61424,-1.66428
"20",0,-0.0663399999999998,0.97329,1.66054,-5.53559
"21",0,2.20209,5.10779,3.25987,1.53501
"22",0,-2.27539,-11.48656,-5.83664,-0.40594
"23",0,-2.00196,2.37325,4.33955,-6.22847
"24",0,-1.92334,8.34633,2.76444,-2.91618
"25",0,-5.70588,-1.89995,-4.59856,0.6146
"26",0,0.81313,-7.81397,-2.92643,-2.99622
"27",0,-0.89854,3.23901,-1.38883,8.22654
"28",0,5.24556,5.49921,5.72216,1.63798
"29",0,8.49214,12.3341,5.31293,7.67417
"30",0,3.57955,0.79122,-3.28255,4.18015
