"V1","V2","V3","V4","V5"
"1",0,-2.56744,-3.01988,0.65931,1.03558
"2",0,-11.18206,-4.85058,-3.04134,-5.68111
"3",0,0.0132699999999999,2.79813,0.1116,-2.31968
"4",0,4.49829,2.33677,-3.66123,-3.12418
"5",0,-0.42782,-2.69047,0.34025,2.30148
"6",0,-5.63355,-5.41817,-8.20986,0.00245000000000051
"7",0,2.32132,2.95956,-0.99265,1.25832
"8",0,5.79516,7.30932,4.97919,0.2615
"9",0,1.87156,2.8473,2.17848,6.20139
"10",0,-0.50002,7.67253,7.84027,4.73489
"11",0,-1.80439,-5.05032,-1.23191,2.75296
"12",0,-5.88456,-1.21337,-2.58135,-0.69074
"13",0,5.28044,4.90072,9.19822,-3.60951
"14",0,-2.0064,2.95667,-2.14027,-2.18368
"15",0,-4.42421,-1.40179,2.94163,-6.30674
"16",0,-8.77596,-5.26684,2.57946,-3.2461
"17",0,7.85432,1.1492,2.20923,4.81854
"18",0,-0.98255,-0.98396,2.09621,-7.65633
"19",0,6.52488,6.24313,4.93121,2.50806
"20",0,3.39559,5.05095,9.4346,10.21386
"21",0,4.21038,1.58785,3.51394,-2.03617
"22",0,3.07922,4.9362,1.85987,4.39197
"23",0,-3.02359,-1.17675,0.38921,-4.55329
"24",0,5.72445,-2.102,0.15183,0.61982
"25",0,-6.02991,3.58293,2.97845,-0.38188
"26",0,5.14919,4.80664,2.37564,-0.81181
"27",0,3.36488,2.18382,7.1162,4.09978
"28",0,0.23284,-5.75207,0.5908,-0.22771
"29",0,5.2315,-0.61498,0.5612,-0.90211
"30",0,2.70267,3.19075,3.55893,-1.51658
