"V1","V2","V3","V4","V5"
"1",0,-7.7752,-10.11137,-1.27271,-8.21048
"2",0,-0.60458,1.28265,-5.96387,-7.36596
"3",0,-0.22142,0.13052,0.47867,-0.50505
"4",0,2.10568,-0.44031,-3.64929,-3.38475
"5",0,3.71487,-0.27349,-1.37429,-0.60596
"6",0,-2.80927,0.51562,3.92338,4.7217
"7",0,6.38853,-0.00592999999999999,3.94614,-1.1134
"8",0,2.04539,5.4892,6.27247,3.39316
"9",0,-1.19464,3.21053,2.38377,-3.43182
"10",0,8.4112,12.55827,10.33727,7.56301
"11",0,2.45729,-3.47773,6.81412,7.42641
"12",0,11.89755,8.08029,7.86502,7.31584
"13",0,2.16919,-2.91103,-3.66177,3.08647
"14",0,4.81392,1.85291,1.3369,2.53905
"15",0,6.99102,-0.1524,1.81931,1.89284
"16",0,-13.61248,-5.41551,-7.60664,-7.07918
"17",0,-4.44988,-7.92941,-5.22468,0.08821
"18",0,-0.75177,0.34722,3.10397,-0.39466
"19",0,-4.02854,-0.58831,3.5623,2.2316
"20",0,6.0725,7.51076,11.00987,12.42679
"21",0,-6.4384,-1.48003,-2.26339,-3.69768
"22",0,3.29861,-1.14802,5.93945,1.27155
"23",0,-4.52529,-0.85082,4.61412,2.17918
"24",0,8.52717,0.10315,-0.39255,6.41169
"25",0,7.72056,4.81531,1.21257,10.70802
"26",0,3.61011,-0.73129,4.10037,-4.23584
"27",0,11.44455,6.14916,7.25872,3.57419
"28",0,-7.12537,-2.78216,-6.39764,-4.4286
"29",0,2.44788,-5.74412,1.55062,-0.30253
"30",0,0.14773,4.77001,6.36763,1.04664
