"V1","V2","V3","V4","V5"
"1",0,5.24838,8.4599,6.21113,4.2402
"2",0,13.33676,10.30764,5.94674,12.49626
"3",0,6.51203,6.51827,4.2865,7.96045
"4",0,-5.1253,-2.69004,-1.59923,-0.77521
"5",0,-2.68334,1.88378,3.83325,4.85876
"6",0,1.61061,1.65075,-2.9442,-4.16348
"7",0,4.74793,7.25553,4.85488,3.60276
"8",0,4.88076,6.20906,3.59001,1.46375
"9",0,-5.30749,1.49933,-0.27056,-7.1308
"10",0,-1.03258,0.89829,2.863,-0.79982
"11",0,2.15124,-3.31713,2.13377,-0.08078
"12",0,-2.91019,-0.01098,2.63238,-1.33733
"13",0,-8.68503,-5.61394,-7.307,-3.31909
"14",0,0.9704,2.72538,3.35463,3.52051
"15",0,-0.45451,-2.21956,-8.31687,-2.35415
"16",0,4.57446,0.0668799999999998,0.65728,0.79248
"17",0,4.05786,5.99391,1.55496,2.40096
"18",0,2.30063,-1.59514,2.26033,3.4
"19",0,3.62184,5.26463,6.71103,6.57748
"20",0,-1.76501,0.14911,-1.18916,-4.88354
"21",0,-4.87958,-4.89789,-2.4342,-4.05264
"22",0,1.3253,0.19247,4.28874,-0.16747
"23",0,-4.24484,-2.55126,-1.07813,-3.39706
"24",0,12.36181,2.15544,4.31729,8.10487
"25",0,3.46181,6.84356,10.3611,12.47677
"26",0,-1.98006,-0.6887,0.94313,1.08585
"27",0,9.57717,5.48929,16.11127,8.45143
"28",0,-0.27698,0.68914,4.44904,-0.69138
"29",0,-6.20298,0.70211,-5.83887,-1.48179
"30",0,-2.55682,-6.04946,-0.43558,5.37147
