"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",0,2.30041,4.98795,4.16014,5.68468,7.46197,0.16132,4.13155,8.18568,-2.81536,4.89524,-0.18142,-2.10902,5.69334,8.03701,2.63404,-3.20808,-0.27982,-1.47232,4.45486
"2",0,3.15812,-0.40426,-3.88768,6.50212,3.89923,0.26851,2.30647,-0.38427,5.41432,0.19014,1.88467,1.88506,2.00786,1.48232,3.92996,-0.50116,-3.47527,5.93364,5.63246
"3",0,5.13642,1.43519,-1.73882,0.81281,2.01474,-0.02393,-2.52496,0.65656,0.00975999999999999,0.72239,-5.00109,-1.92284,-0.8272,-2.99768,-4.8179,-1.33977,4.52331,-3.89689,-1.17618
"4",0,5.29134,-0.22398,2.23036,3.44462,1.49448,-1.50086,0.53308,6.48234,6.43937,1.81741,8.99217,6.7075,3.39782,6.03735,1.83235,0.98163,4.78363,9.8499,-1.8226
"5",0,-4.1906,0.48176,-2.47826,-1.60705,-1.05502,-0.60178,2.42524,-4.23246,0.65052,1.19354,-1.55886,-1.82012,0.30088,0.58502,-2.74413,5.01725,-5.34342,-4.25472,1.22853
"6",0,-2.09585,-0.93159,0.20513,-1.39271,-6.22266,-1.76729,-4.22923,2.31903,-4.52852,-4.83903,0.63432,0.44326,-0.48537,-1.65341,2.25452,-3.97667,1.00985,-1.00865,-0.44302
"7",0,-3.94586,-1.0036,5.18174,-3.49856,2.58218,1.26478,-0.08748,-3.7284,0.51431,-3.24283,3.3329,-5.24741,-2.07666,-11.0088,4.72688,1.0456,-0.98117,-1.81938,3.22618
"8",0,-0.2373,4.66885,2.39493,-0.97553,7.38673,-2.26006,7.13031,-0.16336,3.72002,1.90104,-5.41953,2.89376,1.42185,1.79212,-0.35356,6.93733,4.92281,2.40711,1.6357
"9",0,8.25143,4.11659,0.82992,2.8511,3.54761,-0.0919700000000003,4.44777,-1.533,2.62644,-0.52568,1.56618,6.33473,0.19777,-3.02541,1.35748,1.64509,-3.43985,-3.20218,0.16737
"10",0,-2.59097,-1.15999,-5.9015,-5.84617,-7.76753,-6.51849,-4.28491,1.91,-4.39666,-2.65424,-7.26835,0.69844,-6.58017,-0.30517,-3.77513,0.45053,-0.54497,-6.06984,0.79712
"11",0,-0.81846,-2.53954,-2.45999,-3.89844,-3.8497,4.0407,-1.78761,-2.99632,1.20186,-4.85179,-2.34651,-0.17865,-2.25285,1.84026,2.60602,-3.55124,0.64083,3.57609,-4.04091
"12",0,-2.75158,-2.10052,-2.99542,-1.04033,-4.35207,-2.15964,-1.15436,-1.77341,-3.35615,0.75434,-0.61333,-1.5059,-1.87306,1.50681,0.92587,-0.62991,2.92245,-7.33038,-3.64308
"13",0,4.01021,-2.65684,-0.35983,-1.81431,3.8429,-1.84159,3.61264,-0.86112,1.68446,1.27941,-0.58178,-0.19045,0.79675,-3.81602,-2.92402,0.92344,-1.43131,2.44625,-2.98305
"14",0,-7.64689,-8.59967,-15.60069,-14.00478,-5.96819,-11.77581,-9.40953,-12.3193,-14.88677,-7.57341,-7.3238,-8.28058,-12.73667,-14.40532,-5.30209,-6.7423,-8.49738,-4.92219,-12.13735
"15",0,-2.35316,0.64244,0.98744,0.61984,-4.29733,1.39465,-7.4884,-4.6127,-3.50895,-6.65915,-2.09394,-3.47191,-6.15683,-4.01979,-1.48226,-2.87889,-0.38102,1.2284,-2.09091
"16",0,-3.71058,-2.88688,0.80091,-1.53693,-1.82,-8.05865,-1.15616,-0.85028,-5.77032,-1.2135,3.04889,0.45637,-0.29905,0.0126299999999999,-1.19574,-4.56311,0.58355,-1.76801,-4.57212
"17",0,1.23113,-1.77131,3.00832,-1.38716,0.92597,-0.34928,-0.61464,2.89829,1.81693,4.54819,-1.34182,-0.35219,5.20191,-6.7121,0.30131,-3.11155,-1.91203,6.61852,-2.2587
"18",0,-0.37076,-1.63614,5.63453,-0.24164,-2.77873,-1.93055,-1.83077,0.86513,-3.00642,0.7477,-0.0905,-1.48213,0.16377,-0.86953,-2.90779,-5.8386,-5.38005,-6.07168,1.22287
"19",0,-4.72623,-0.43546,2.88398,-3.4638,-4.91249,-3.31962,4.38108,-3.9446,-0.24759,3.92402,-0.85884,-12.32939,2.26176,-4.42866,-3.3051,-0.78691,-7.86298,0.95336,-3.1275
"20",0,-1.97658,-2.6428,0.56793,0.70872,-3.18191,-1.04366,-0.02318,-0.69445,-0.95859,0.18974,7.47512,-0.13231,-8.45524,2.21224,0.0526500000000001,-1.24452,0.9369,-3.22965,-6.34465
"21",0,3.54974,1.00102,3.68719,3.85522,4.81109,5.11456,10.40999,4.76334,8.64706,2.89232,8.53985,-1.0465,7.70152,0.27068,7.18745,1.60068,14.32411,1.58932,4.43455
"22",0,-8.0623,-5.98848,-4.30199,-7.39733,-0.25603,-7.09833,-3.66533,-7.11207,-3.47668,-5.65526,-3.67879,-1.78139,-8.00427,-4.75188,0.95842,-4.27004,-6.11295,-2.13082,-6.20627
"23",0,6.48254,9.07346,1.25598,2.86404,0.0956900000000003,-0.3429,3.24184,0.82561,4.76408,0.59209,5.26356,-4.24119,4.12048,4.54235,5.17227,3.94091,2.33658,3.69544,1.68673
"24",0,-4.58433,-4.35497,1.63934,2.65568,-8.81521,-5.93069,-1.24767,1.46101,-8.94438,-1.15101,-9.06651,-3.83543,-1.22561,-6.27025,2.85538,-2.66428,-3.18363,-5.07269,-0.94869
"25",0,1.92497,5.09643,0.12028,1.07015,-0.0119899999999999,3.18746,0.58995,5.88262,4.74161,3.84652,5.69402,6.63408,-0.78517,4.65395,-1.89341,7.26265,4.96837,-0.46874,5.55839
"26",0,1.85811,-0.33747,-1.6478,-2.46574,5.3006,-0.88549,4.69567,-0.34273,8.41253,7.49756,3.0156,0.10695,7.31287,2.71251,1.74936,0.31906,2.4058,4.92127,2.43322
"27",0,4.11705,1.28266,4.52918,8.62669,8.1983,3.28115,4.91921,4.03852,3.77334,2.38731,0.12248,7.80969,4.43313,2.07761,2.98278,8.88249,12.47035,9.1121,-1.0181
"28",0,0.0837500000000002,-6.50133,-2.34434,-1.14558,-1.79026,-5.96556,-7.71195,-6.10278,-10.30801,-0.71266,1.30149,-3.56611,-1.10899,-7.66065,4.37932,-3.73558,0.15364,-1.6199,-2.13071
"29",0,0.60386,1.5792,0.26462,-1.63412,4.32757,5.07539,4.69939,0.30326,7.08847,-0.05115,-3.17998,3.60362,2.2444,-1.24202,3.42361,1.91947,-0.45969,-0.74537,-0.49379
"30",0,-5.93476,-3.86768,-0.76452,-8.23599,-2.75316,-3.17272,-4.28036,1.04599,-2.17006,-6.85174,2.28832,0.309,-5.00204,-9.90204,-4.61488,1.28594,-0.78247,1.09093,-8.83314
"31",0,-1.13977,3.85439,5.01769,-0.5397,0.26894,-5.1452,0.83881,-5.32259,-3.77527,1.06142,4.59638,1.11123,1.81678,-4.93875,-2.9992,-3.25712,2.27538,-3.06308,0.05148
"32",0,-3.59774,-1.04417,4.26279,0.7657,5.4522,-4.02928,3.92044,4.85354,0.49894,6.31554,0.40357,6.12301,3.94331,-0.50926,1.51677,-0.50013,-3.19593,-0.51149,0.5375
"33",0,0.0928,-0.000589999999999868,1.91628,0.59656,2.68669,-1.4059,1.27811,3.36344,2.48676,3.60525,3.32929,-3.49815,3.4144,6.96089,2.91066,4.01483,1.64154,2.40763,-0.16396
"34",0,6.61411,7.69072,15.02536,4.15113,12.04031,3.06791,4.63567,7.10494,3.65838,6.65886,8.68182,3.12513,13.88496,7.71055,6.40892,4.11232,7.93997,11.13301,-0.45883
"35",0,7.17504,12.24651,6.62664,4.05154,6.27252,5.37752,4.38194,9.22569,0.485300000000001,5.41142,1.98588,5.10203,2.26139,1.11743,8.87322,7.21157,10.69618,4.44692,8.90917
"36",0,-0.26738,2.73059,0.17319,3.93801,6.43444,4.67833,1.27897,2.71932,3.92124,1.82157,-1.76074,6.2618,3.56161,2.00106,-3.43458,0.97066,-1.85485,1.77802,0.47345
"37",0,3.76397,7.61832,-1.1409,4.59854,7.712,0.0560900000000002,11.66084,3.47216,0.8064,5.78858,4.82763,6.16914,7.19264,9.32563,7.76269,10.79609,11.03056,8.20531,1.20603
"38",0,1.6524,3.39188,4.79705,1.49811,-1.40471,3.18064,6.27551,3.66282,6.08572,5.99694,4.72378,2.17253,3.40497,2.46161,6.09918,2.73583,3.7646,-1.56087,1.66019
"39",0,-2.8742,-2.84206,4.33768,-1.76754,2.09338,0.34611,-1.45487,3.28067,2.71209,7.07904,7.5624,2.9448,3.368,8.1022,-0.85379,5.74185,3.86644,-0.44279,2.95165
"40",0,4.29878,2.00304,-0.6544,3.42678,3.20208,4.31989,2.00598,4.95452,3.83411,6.39478,-1.4857,-0.5534,-0.44554,1.84231,0.95803,3.14516,-3.22718,5.56199,1.68629
"41",0,-5.60655,-1.80671,-3.49745,-2.34614,-5.5977,-3.41161,-9.93234,-3.96161,-4.74868,-1.93898,-8.61554,-3.65654,-3.30835,-2.81822,-2.71547,-5.59666,-0.65105,-2.39772,-4.73996
