"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,1.28573,1.58033,1.39541,1.06758,-3.25701,-0.84478,2.71605,1.6122,-0.62082,4.73454,-2.23473,-0.30003,-5.28367,6.84572
"2",0,1.17201,6.55826,1.25836,0.6721,-1.48989,2.76526,0.9627,-1.87589,-2.27078,-3.28661,-4.90409,-0.11726,-0.2989,-1.60661
"3",0,3.82224,0.06885,2.07491,-1.69819,6.78908,2.00266,2.48225,1.93767,1.00385,0.43227,1.30541,-1.81384,2.25569,2.51349
"4",0,6.15384,10.36029,7.50073,3.83513,4.57059,4.56353,7.48408,10.85332,-2.14311,4.58323,9.69359,11.30075,4.35945,3.57948
"5",0,-5.97194,-3.9106,-4.01366,-5.65241,-4.16431,-7.61449,-8.2355,-1.92328,-6.31054,1.23783,-3.03228,-2.30353,-8.52729,-3.37439
"6",0,6.23614,-0.78753,4.44196,1.0924,-4.54862,-0.50589,-2.14257,6.53541,-5.43015,1.58836,-0.81899,-1.39258,-1.01028,-0.1385
"7",0,6.72967,3.10768,-0.06786,0.21016,3.61975,3.40113,0.59849,1.45793,2.59757,1.83883,5.89361,-2.20785,-4.48374,-0.65059
"8",0,-0.43374,-1.23189,1.90718,2.7441,4.5708,0.21717,8.44813,2.31131,1.70205,-2.60877,1.87848,4.72794,1.84994,1.29594
"9",0,6.79346,-1.82129,-1.25378,1.09252,-0.47719,5.43178,-0.01249,0.98298,4.99913,5.22503,-1.22132,7.56871,2.37129,-3.29267
"10",0,-5.97009,-6.28874,-3.54633,-9.00755,-4.34645,-5.12958,-1.18951,-5.62027,-11.51769,-3.59486,-6.82675,-6.63117,-4.32316,-5.80424
"11",0,-16.4756,-9.64857,-4.04888,-4.17853,0.83704,-6.67599,-6.42905,-3.3955,-4.7414,-3.71001,-4.20117,-4.44116,-4.1412,-10.47672
"12",0,-3.92003,-9.18258,-4.61658,-4.49632,-2.61675,1.35592,-1.9536,-2.38726,-7.66879,-2.55706,-6.20171,-4.25909,-6.29017,0.917809999999999
"13",0,1.1312,-1.67097,1.72521,-5.7978,-4.47192,-1.36919,-3.26568,-1.158,-0.41334,-2.87218,-5.27742,2.0159,-4.89829,-1.94585
"14",0,1.17,2.76495,-3.37311,2.82686,0.6345,-1.515,5.33226,-0.7872,2.77125,-6.76473,0.12656,3.2039,-0.7871,3.60023
"15",0,8.8792,7.78075,9.97946,9.60757,9.21068,2.79588,10.57872,6.83924,9.18886,11.15484,10.42701,3.29573,7.51536,10.22557
"16",0,-0.92366,2.39034,-1.80963,-1.97892,0.8276,-3.3894,-5.12758,-1.66759,6.82793,-0.78895,-0.96472,3.25109,2.51158,-0.36192
"17",0,-5.97484,-5.44253,-7.45182,-2.06272,-7.09558,-5.48382,-8.9242,-3.68835,-3.2684,-9.41013,-5.09993,-6.67388,-5.14632,-1.07735
"18",0,-3.40808,0.83462,1.92951,-2.99096,-0.73576,1.29725,-2.4513,-3.0601,-1.04425,-1.64582,-1.72935,-0.43379,-6.84933,0.16058
"19",0,-4.14838,1.87459,4.27331,-0.48368,-3.53008,0.88819,-7.47913,-4.75061,0.25447,-1.4586,7.1436,-3.35183,-9.339,1.56052
"20",0,1.04668,-2.88829,-0.22142,5.71091,1.62756,1.36115,2.84874,9.7224,-0.63655,0.64064,-3.9424,-1.43634,-0.0263800000000001,2.23936
"21",0,1.29286,-0.26546,-1.86245,-1.26918,1.6184,-1.08094,-4.13974,-0.88509,-0.80702,1.09267,5.54925,3.73196,4.44617,-2.11099
"22",0,-5.32385,-10.87552,1.04955,2.5411,-7.11026,0.23816,-2.84391,-0.2384,-1.33061,-4.72408,-2.5116,-4.15079,-5.95804,-1.86622
"23",0,-1.9878,2.47102,2.53375,0.51937,-4.10878,-5.84487,3.77138,1.55324,3.13915,1.92458,5.9517,2.88197,-6.67978,-0.79212
"24",0,-0.254420000000001,3.95194,6.05349,-1.5098,4.4343,1.76208,3.62593,8.58213,10.74467,1.64753,4.17612,-1.29185,3.71537,4.58109
"25",0,-3.61436,-7.90489,-2.57916,1.32587,-3.20287,-2.10974,-0.87147,-5.04068,-4.16818,-4.93037,-2.39526,2.32898,2.90982,-3.4769
"26",0,1.29424,-4.35082,-1.36802,0.43722,-2.17675,-5.50478,-2.84557,-5.90592,2.62768,-1.4579,1.70319,1.92436,-2.69825,-2.56374
"27",0,-3.12781,1.71066,-3.19262,-2.47176,2.09767,-2.43747,1.51528,3.84832,-0.4508,3.02212,0.42187,0.35195,1.16158,6.96009
"28",0,-7.49484,-3.98617,-5.69738,-2.3599,-3.33548,-7.95358,-1.81988,-2.56229,-2.07785,-6.4436,-8.81779,-5.29087,-7.97514,-1.56642
"29",0,-1.41765,-5.07233,-0.71077,-3.01765,-7.00133,-3.22414,-7.61363,-5.69231,-4.78711,-4.96115,-3.30593,3.457,-6.46324,-2.98106
"30",0,-1.53819,-1.23783,1.48892,-1.68871,-0.97198,-7.49349,-8.6681,-0.31632,-4.22973,-0.84103,0.29987,-8.60921,-2.6987,0.38468
