"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-7.71165,-5.78395,-5.52825,-6.80777,-1.04327,-11.32782,-4.39256,-10.04178,-5.94848,-5.17056,-5.00041,-9.49456,-2.32575,-5.37987
"2",0,3.38158,7.32691,6.24132,1.68381,8.41993,4.30532,3.80181,-0.815370000000001,8.07429,5.25156,6.60607,9.20523,5.46235,7.69646
"3",0,1.53823,-0.31927,1.92407,1.31901,3.44426,0.91627,-0.41384,-5.50285,-5.10407,-3.86421,-4.28139,3.48386,-2.24183,4.27647
"4",0,4.58462,4.84847,5.33556,2.20268,-2.98409,4.43728,0.60694,-3.65441,-3.18209,5.07248,1.23656,5.31243,3.03345,3.11002
"5",0,-1.98258,-2.97904,-5.62273,-0.08513,3.1699,-1.16549,-1.44218,2.71883,0.59887,-3.2828,-0.60913,2.56998,-3.44456,4.11563
"6",0,-3.45421,0.85009,1.11612,-2.24747,-2.08219,-0.82148,0.59401,-0.58539,-2.57228,3.89994,5.26514,-3.50759,-5.05644,1.53957
"7",0,-1.71845,2.06939,5.63065,0.45714,2.60458,2.11524,7.67104,1.98986,0.50667,-0.097,3.17066,-3.59463,3.5952,-2.83709
"8",0,1.59288,-2.27183,4.3255,3.48675,2.19168,1.70186,1.50867,-4.61775,-1.63856,-1.32046,4.56772,-3.40328,1.23924,4.4249
"9",0,1.54346,3.38278,2.63385,3.282,-1.46119,2.26868,1.77981,1.28029,-0.29861,1.42615,3.59259,3.02365,0.80706,-2.81907
"10",0,5.54571,5.69673,-1.86712,2.94485,7.02671,4.28493,4.41171,1.03505,2.01484,-0.61448,-1.76606,-0.32868,-1.02283,4.12824
"11",0,2.85349,1.26423,-1.28579,-0.45607,-3.3779,1.60249,-2.79167,0.90926,-4.39919,0.14528,0.4072,-0.26667,6.45733,-1.10557
"12",0,-3.94513,-5.27201,1.28615,1.15945,-3.84483,1.25043,-0.02274,0.54022,3.02611,0.61788,1.35341,-1.79678,-2.60607,-4.40736
"13",0,-2.59383,-0.44184,3.967,-2.08843,-0.89088,4.00943,0.7837,-0.84718,2.73673,1.95765,7.10071,2.5225,6.20241,0.35694
"14",0,-3.40042,-0.84564,2.28301,-0.61047,-5.59998,-2.54539,0.65646,4.85766,-2.7605,2.7363,2.0035,-1.56335,-0.15728,3.17011
"15",0,-5.0784,-0.08247,-1.45074,-3.2107,2.97851,2.41478,2.17298,-0.24189,-3.88121,-1.66062,-5.18823,0.50895,-2.16763,-1.89064
"16",0,0.16416,5.53727,5.98015,5.21019,3.9166,5.76704,10.69983,5.28932,5.76647,8.24912,4.40502,2.75036,7.16122,3.71947
"17",0,10.3353,4.83668,4.35092,6.14987,5.68157,0.390230000000001,6.31473,8.8284,2.77583,0.95538,7.33391,3.13058,1.28094,1.55043
"18",0,3.99937,5.71751,10.87777,15.89545,2.63303,10.22498,8.26383,2.35006,6.32059,2.22076,10.56999,12.90516,3.51082,-4.11256
"19",0,-1.18428,0.16322,-3.97067,-3.83012,-1.34345,-5.22833,0.48258,-2.50909,0.0886800000000001,3.81636,-0.31862,-2.09634,-0.37319,-5.43342
"20",0,0.60478,3.5417,-1.01602,1.53833,-4.30157,3.14604,-1.92351,-1.35741,3.74079,-1.39296,4.26642,-3.40765,3.18451,-1.81858
"21",0,8.11233,7.20077,7.38609,-0.0644099999999996,6.21347,2.03447,3.52823,2.683,2.26647,-0.1856,4.69703,3.10057,0.33497,2.14728
"22",0,3.43346,0.87247,-2.06345,1.03225,-0.66082,2.57435,-2.27515,-1.02253,-0.84209,-1.39508,0.21844,-3.12668,0.93484,5.45663
"23",0,4.55541,5.20156,7.89861,6.35355,8.33423,8.08331,8.13698,6.82368,3.62878,0.07857,13.83591,-1.61434,7.62141,10.72393
"24",0,2.09474,3.51696,6.11834,7.43951,3.58979,-1.56452,4.52646,3.98757,-1.04261,3.90421,7.44146,4.64618,2.54433,0.15408
"25",0,0.01379,-2.65331,-0.72329,1.91582,-5.77487,-0.5697,-4.69313,-3.93076,-0.90673,1.24398,1.37121,2.07126,-1.04186,2.34627
"26",0,-1.31517,0.31665,-3.2187,6.19528,-3.78725,-2.33659,-4.5249,-0.79046,4.46885,0.47382,-6.31657,-1.17658,3.21877,-4.81987
"27",0,-3.6832,-0.92961,-1.00953,-2.16598,-8.6083,-5.02136,-3.49228,-8.29823,-4.37374,-4.31192,-4.9137,-3.74687,-0.0291799999999998,5.16205
"28",0,0.87248,3.21557,-0.50886,2.53273,3.86625,-3.33346,4.53373,-0.32283,-1.96534,-0.43726,3.92793,0.91054,2.93023,0.27875
"29",0,1.03282,-3.74281,-1.89392,4.3916,-0.4005,-0.36177,2.30532,5.96878,5.34867,2.64793,-2.21049,3.16714,-1.78843,0.12223
"30",0,0.25185,4.78111,5.37363,-4.6057,1.49597,-1.95284,7.27325,9.09567,3.15828,5.69982,3.60843,7.21597,-0.59892,2.59819
