"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,3.18235,1.13699,5.21903,4.53297,4.09564,0.73638,-1.76226,-0.0158700000000001,4.57891,-2.69089,2.64973,2.63587,4.92169,-3.34889
"2",0,7.23677,4.87682,12.89376,5.48987,7.76101,9.93226,2.55552,9.30049,5.36739,13.57987,11.72704,5.91264,12.81414,3.12969
"3",0,-6.22355,-2.50858,-0.0807500000000001,-2.30263,-2.4011,0.9575,-1.66291,0.21014,-0.57438,-4.35333,1.19508,-1.8625,3.71222,-8.00101
"4",0,-4.80975,-5.62814,-1.70442,-2.73847,3.7422,-4.81106,-6.58109,-0.62044,0.66504,-0.11554,5.65149,-4.49427,-3.25617,-5.01875
"5",0,-0.53163,0.17981,-0.1054,1.68077,-0.55979,0.65804,9.09626,3.46721,-1.48962,3.39183,0.80001,5.45204,3.10964,2.10107
"6",0,3.13825,2.52169,3.30646,2.01009,3.61068,0.0203599999999999,-2.00601,2.70833,-1.37376,3.72681,0.44486,2.84312,-4.04963,8.88023
"7",0,-6.58232,5.23698,-1.08957,-5.62558,-2.10227,-1.72764,-5.20952,1.68919,-2.98039,-3.88832,-0.45013,-5.21914,-4.14891,-5.99298
"8",0,-0.11826,-10.06237,1.53086,-1.66151,-6.99772,-0.0646800000000001,-0.50124,-4.07418,-7.52129,2.64832,-5.6276,0.5463,-2.15103,-1.75708
"9",0,-2.96994,-3.75619,-0.65507,-3.23342,-6.44124,-5.95632,1.73531,-3.6343,-2.10001,-6.18554,-8.46497,-9.46443,1.25745,-10.76228
"10",0,2.41597,3.39918,0.23164,3.9647,2.96988,3.20182,8.99443,-4.04103,0.51207,3.63909,4.80245,-1.40206,2.42822,-1.03608
"11",0,3.00191,-4.72079,-2.3222,2.52942,2.80937,3.78708,3.83992,-2.98547,-5.03579,-2.40749,-0.50738,1.19016,6.85796,4.11949
"12",0,3.56124,-4.36397,0.12762,4.67456,1.84274,-4.98225,0.81068,-4.54797,4.98418,-2.98701,6.07475,-0.98567,6.4694,1.64364
"13",0,-9.89024,2.40452,-7.15115,-7.74273,-6.10564,-4.04117,-4.19779,2.14274,-7.3515,0.89788,-3.57293,-5.56371,-4.02971,-2.63994
"14",0,0.30118,0.23512,7.45061,0.87053,-1.39705,4.33384,5.23166,-0.17258,1.10145,4.85473,-0.76871,0.57998,11.6988,3.13797
"15",0,4.03387,-2.00436,1.55527,-3.08666,3.37647,-2.57689,2.06351,1.21442,-3.89473,-2.00932,1.30335,1.63665,-1.54417,-0.68672
"16",0,-11.91899,-5.57125,-7.39605,-6.14281,-9.35432,-3.46229,-7.1225,-8.15722,-6.13475,-4.29782,-9.44336,-5.74069,-7.15637,-13.84333
"17",0,-8.79687,-7.57192,0.36856,-6.87757,-8.02134,-5.77617,-11.20353,-10.97528,-1.4139,-3.99507,-10.32983,-2.59682,-3.3962,-3.2589
"18",0,-0.23803,3.70855,-0.42946,4.50899,-1.43726,0.0788800000000001,-3.00721,2.21222,1.09149,0.06694,4.85386,3.75825,1.99208,3.55391
"19",0,-1.2334,-5.13369,-0.08762,-5.63437,2.39644,-1.64797,-4.18026,-3.22741,-4.56163,3.34047,-2.58687,-1.4863,4.78845,-0.53138
"20",0,-0.58259,0.65692,2.86229,-0.13763,1.9659,3.34898,-6.69338,4.82472,-2.32079,2.09511,-0.22158,0.6264,6.97733,8.14087
"21",0,-0.28023,-0.77155,-1.05906,-0.33633,0.96542,-2.50242,5.31364,2.32188,-3.77886,2.84774,-3.61014,0.89546,1.92629,-0.98069
"22",0,-2.50579,5.35551,2.467,-2.12949,1.8037,-4.17928,2.73182,0.40594,1.27874,-0.58626,2.52741,4.56884,2.47547,0.71239
"23",0,-0.32158,-2.38639,0.14854,-3.10727,2.92896,-2.93072,-4.72451,-2.47519,-0.11638,-1.07389,-1.64336,-5.23777,-4.44422,0.39435
"24",0,4.03186,7.0108,2.36789,-2.42026,8.06794,8.84706,-0.12849,0.21495,-3.62072,2.38153,2.45845,-3.834,-5.82386,1.78388
"25",0,-4.92046,0.53976,-0.2939,-2.94923,-3.37466,1.57632,-5.38258,1.33519,3.66391,1.33496,-3.8965,-4.37071,1.83045,-3.90482
"26",0,5.40942,-3.79603,1.23921,1.07178,3.37778,4.17083,2.02596,-0.92218,-2.8296,5.27097,3.6212,2.89179,1.20264,2.2052
"27",0,-7.39576,-3.52,-7.4264,-5.10863,-9.72339,-2.56827,-3.5119,-9.42691,-3.71835,-4.03799,-5.37603,-4.35161,-10.10682,-0.47242
"28",0,6.32935,3.74189,2.64881,5.87895,2.01119,8.83454,-0.6917,3.66002,0.27074,4.67477,1.0689,7.45828,1.66789,3.29577
"29",0,2.83538,3.73263,4.9683,10.31676,3.83374,-1.35983,0.20836,6.17876,3.09871,4.22834,6.00645,-0.87603,2.85418,-1.20882
"30",0,5.23556,8.50238,7.06889,8.63374,7.95005,4.63915,3.44339,5.16006,0.85029,1.50953,3.94107,5.3843,-0.37263,8.57066
