"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-1.91127,-3.92083,-5.26595,-1.62958,-8.16448,-4.55434,-2.38677,-6.7342,-0.21359,-6.69435,-1.37667,-6.41905,-1.73752,-3.16859
"2",0,3.61217,-1.42928,5.3711,4.53057,-1.85332,1.07076,-5.62856,1.12037,4.58797,0.36356,0.47649,4.96192,-5.05113,5.42233
"3",0,0.572,0.32518,6.66861,-0.52756,5.93049,-0.32597,1.74186,-3.34929,-2.10026,0.0698,-0.89447,4.00244,-7.07444,-3.66696
"4",0,-3.1608,-11.86266,-5.34638,-6.24743,-1.62141,-5.04008,-0.57959,0.14587,-6.45113,-6.96867,-7.68719,2.04439,-4.11056,-0.0601999999999991
"5",0,-1.77542,-3.73235,3.64269,-2.00033,-0.32418,1.56939,-4.0214,-8.04918,-3.27148,-6.52283,-2.85392,-7.59674,-5.98762,-3.58817
"6",0,7.07416,7.16586,6.29516,12.03891,8.1194,8.39219,5.95907,7.09055,7.37025,3.5899,3.1966,8.63688,10.16834,10.20735
"7",0,-2.04248,-2.53254,-0.64773,1.46197,-0.06399,3.71947,0.8956,1.85225,1.01944,-5.5355,-2.34124,-1.129,-3.20263,-2.36022
"8",0,7.30408,5.28895,6.77495,6.37927,3.33687,5.32848,3.64927,5.81103,3.937,1.86077,7.67357,9.13592,6.37102,11.10787
"9",0,0.77072,0.53706,1.82709,1.09662,3.19714,0.52772,-1.52547,4.97752,-5.71502,-3.32662,2.83918,3.09611,2.92375,-3.56154
"10",0,9.44401,10.10488,3.60397,8.21236,0.624779999999999,-0.45857,5.80355,2.60217,3.98995,4.14171,2.01267,-1.14854,2.89638,8.40552
"11",0,1.66867,0.74841,3.49609,1.72706,2.99721,5.1111,0.23105,1.9133,4.27612,0.66308,2.01653,-1.00639,-3.46785,-3.67738
"12",0,1.69991,3.59729,6.57208,8.83203,2.94788,0.78093,6.38134,-2.66719,1.97442,2.22328,4.8901,2.33024,3.87023,2.03973
"13",0,-2.05993,9.86108,6.30879,5.76885,-4.11299,10.20072,-1.49068,7.09298,6.61359,8.44772,0.30912,5.88595,13.50061,7.96052
"14",0,-7.26836,-1.14973,-5.20677,-3.02927,-3.54361,-4.20463,-5.96347,-7.5546,-1.69794,0.70829,-2.42209,2.22276,1.69239,0.51856
"15",0,-5.2681,-7.68892,-4.38974,-10.95528,-2.84524,-3.74674,-5.54352,1.40526,-4.55945,-4.05045,-2.33556,-10.08485,-0.51902,-6.75117
"16",0,3.78686,-1.12117,4.19611,-1.41891,5.96678,4.12078,4.72914,3.03089,-0.65091,4.11161,1.08952,0.0808,-0.16647,1.97967
"17",0,-10.82896,-11.28362,-10.78364,-5.9575,-9.7559,-15.01063,-5.06554,-12.47654,-8.31606,-11.52641,-9.09028,-8.87404,-10.70631,-10.82951
"18",0,5.4136,6.35988,3.8147,-0.95813,-1.51403,1.47204,-2.30826,3.34754,2.8787,-1.82077,-2.12424,2.49737,4.84163,5.30764
"19",0,-0.21459,-0.85375,-4.47552,6.45426,1.07361,-4.21283,-1.07375,3.45859,-3.27265,-4.18674,2.40311,-0.1411,4.65221,-4.26397
"20",0,-1.37655,-6.97128,-2.33007,-5.12153,-5.08028,-2.64762,-2.1732,-3.12647,-3.13994,-4.18856,0.968870000000001,-4.18805,-5.53795,-10.44327
"21",0,7.59208,3.22628,5.65992,8.308,-4.92605,2.00775,8.99043,10.92053,5.12379,3.43729,4.77915,1.8402,4.51288,5.605
"22",0,-7.30459,-7.66686,-5.95355,-9.35957,-5.81869,-5.253,-7.1253,-5.98887,-2.23234,-3.53604,-5.42153,-9.2941,-11.55295,-5.71465
"23",0,-0.26541,2.59145,0.35987,3.96663,2.34528,-4.29718,5.25603,-0.6886,-4.17935,2.20488,1.2536,-3.23778,0.00944000000000011,4.58811
"24",0,4.63062,-3.8569,3.50775,7.13576,2.14469,5.1796,-2.30886,-1.6625,6.7666,-4.38046,3.03891,0.51792,4.8181,0.74418
"25",0,-4.97119,-5.39555,-3.46807,2.09485,1.93642,-7.07963,-1.69743,-2.59041,-9.922,-3.17517,-5.13622,-2.84824,-4.37161,-3.64984
"26",0,-0.799270000000001,6.74254,-1.54347,0.91049,-0.748430000000001,2.76858,2.54112,2.80935,-2.46333,8.23648,2.85027,-1.51099,8.49535,5.91946
"27",0,4.81017,6.71357,7.61163,2.02091,-1.42619,5.60499,4.69017,0.6481,4.4554,3.78847,0.92682,2.04416,3.48964,2.96759
"28",0,3.32995,-4.9969,3.35575,1.48107,2.98816,-4.43969,1.67824,-0.48132,1.28447,5.33991,4.61383,4.47073,0.41917,-8.54295
"29",0,1.71827,3.3118,3.71418,8.56336,4.58435,11.627,1.10614,5.4627,0.52472,1.96429,4.07724,4.32315,2.07432,6.77268
"30",0,-1.67118,-0.1704,-2.60525,-3.01096,1.53018,1.94769,6.01506,-7.20692,0.5043,-4.8021,-0.32149,0.68469,-0.63552,-1.64071
