"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,-0.90744,4.85522,2.01188,1.73482,-0.24331,0.27885,2.18572,-5.55398,-0.72712,1.67024,1.45055,-1.36608,-3.24066,-3.18834
"2",0,1.95345,-0.46518,-0.63924,-2.91809,0.36431,2.33594,7.18354,-1.11549,-1.78522,-5.20585,-4.53271,-3.92632,0.6805,-2.17774
"3",0,-0.65528,-1.60421,-6.04356,4.01196,5.02942,1.28116,-1.41272,-1.36569,-1.58752,3.8995,-2.57079,2.87481,-1.34831,1.78366
"4",0,-6.95346,2.93323,-0.26544,0.41401,-1.13124,-1.60097,-0.34328,-4.19459,-4.21073,-7.31115,-2.555,-0.55701,-3.74877,-2.10152
"5",0,-6.10057,-10.96955,-7.14809,-8.64503,-6.92457,-5.58021,-6.5831,-8.93502,-5.6162,-12.31496,-12.90261,-2.35322,-14.31735,-9.05735
"6",0,1.31904,8.90378,0.39421,0.23232,-2.83173,3.41805,2.67946,6.08159,0.97604,3.40559,-0.82074,0.0887800000000001,-0.97421,1.58609
"7",0,0.26053,0.71025,2.64678,-4.52478,2.08772,0.14658,3.51343,-0.61379,-2.46863,1.42025,-1.01254,-3.61125,0.37933,2.7154
"8",0,1.39863,1.05115,-4.66389,2.23887,4.90146,2.67016,-2.51505,7.85013,0.75593,6.4329,8.81734,-1.29462,3.21038,6.01813
"9",0,4.65136,-0.22168,-0.48718,0.17044,-2.24864,2.09024,-0.45774,1.6567,2.10247,6.80128,-3.68443,-7.01729,1.00443,7.23206
"10",0,-1.49485,1.38338,1.58379,-0.83703,0.27531,-1.01528,8.04891,0.0242400000000003,3.3353,7.32231,-3.60151,0.42086,3.09134,4.47286
"11",0,-3.49462,-12.62866,-3.58043,-7.57686,-3.59583,-5.08003,-4.56138,0.15827,-1.98655,-8.19678,-0.81134,-3.76082,-5.86113,-9.35707
"12",0,-1.20659,3.26201,2.87096,-2.53605,1.74609,-1.43718,-1.4333,1.67982,2.53737,-0.30806,-1.83717,5.79747,-5.35884,-2.29265
"13",0,1.86581,-5.13054,-1.65874,1.07572,2.64769,-5.04257,0.57936,3.17326,2.03525,-6.63044,4.59375,-4.11621,-0.90281,4.85186
"14",0,2.63243,2.86262,0.39522,2.60006,3.01238,1.54109,4.72509,-0.41179,7.62043,6.70957,4.69392,9.38127,3.1067,4.38972
"15",0,2.90822,1.02439,4.8319,3.07147,2.54149,4.32424,1.29891,2.57191,7.81953,6.59443,7.72551,1.83318,4.3987,2.2181
"16",0,-3.336,5.98208,-1.83861,5.83366,-0.5633,-2.9361,-0.04328,-6.96188,3.74839,-1.87645,6.78505,-2.18915,2.59851,1.60689
"17",0,5.3725,3.63904,12.22283,7.00416,5.68403,2.24381,6.08355,13.75964,6.85761,2.64785,4.92164,5.16687,0.21735,4.42436
"18",0,-2.17757,-6.03614,0.53306,3.41448,-2.60202,-0.52998,-3.72422,4.62537,0.5682,5.67761,-3.3792,-0.55241,-4.28031,-1.06311
"19",0,-2.53756,0.62378,-4.57563,-8.10047,-0.73429,-3.87405,-6.04985,0.61962,2.04971,0.47842,-0.69421,4.41832,-9.75306,-5.77069
"20",0,-1.24235,-5.82042,0.26963,-4.97025,-3.32577,-5.02395,-3.19814,-5.61158,-0.83305,-2.7207,-3.99524,-3.75162,0.77425,1.81684
"21",0,3.12911,-0.03999,2.88555,-0.13422,1.88309,-2.51374,8.37378,1.07997,-1.02352,-0.13296,0.29826,0.95541,-1.15055,4.134
"22",0,-5.85294,-9.66582,-6.39935,-4.13554,-9.08666,-1.29452,-8.46998,-3.28606,-8.8544,-2.87503,-4.92153,-1.67462,4.629,-2.63269
"23",0,1.66828,-0.74298,0.17774,-0.50096,6.06223,4.32484,-0.65656,8.0893,-0.40966,0.0429299999999999,14.6745,0.19812,-0.13708,3.69384
"24",0,-4.7454,-5.65904,-2.30702,0.49054,-7.00024,-4.0266,-4.41538,-7.15925,-7.89438,-6.37647,-0.23613,-1.53539,-7.41319,-7.45364
"25",0,2.90223,-2.1775,1.69215,-2.30565,4.63781,0.27298,-4.53127,2.30141,0.00825999999999993,1.58324,0.91351,5.70584,-2.09844,0.4251
"26",0,2.13055,1.32269,6.4744,2.69727,5.52891,3.36141,3.06206,2.46419,2.86222,0.43867,9.23868,5.30508,-0.0465900000000001,5.47782
"27",0,-5.99342,-0.74149,-4.49859,-5.41663,-7.60615,-7.07176,1.96365,-4.64101,-4.47331,-7.15552,-12.23476,-7.10592,-5.3473,-13.33655
"28",0,8.39755,5.69705,10.72384,2.88117,2.99608,3.38266,4.23871,5.83336,0.30145,6.04112,2.90678,3.53892,5.64401,2.67206
"29",0,3.3326,7.80884,2.79377,7.71035,3.18879,8.46581,7.83835,4.63819,4.59761,9.23905,7.22921,10.49498,0.35618,-0.78446
"30",0,0.57047,-3.31418,-1.41637,0.0657,-0.18596,0.34651,-0.3737,-0.44625,-2.24031,-0.40699,1.01886,-3.61419,-3.78208,-1.90991
